# Source https://umistdatabase.uk/files/rate22_final.rates accessed on 29/02/2024
1:AD:C-:C:C2:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                              
2:AD:C-:CH2:C2H2:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                          
3:AD:C-:CH:C2H:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                            
4:AD:C-:CO2:CO:CO:e-::1:4.70e-11:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                          
5:AD:C-:H2O:H2CO:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                          
6:AD:C-:N:CN:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                              
7:AD:C-:NH:HCN:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                            
8:AD:C-:O2:CO2:e-:::1:5.00e-11:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                            
9:AD:C-:O:CO:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                              
10:AD:C-:OH:HCO:e-:::1:5.00e-10:0.00:0.0:10:41000:L:C:"10.1086/190665":"Prasad and Huntress 1980":                                                                                                                                                                                                            
11:AD:C2-:C2:C4:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
12:AD:C2-:C3:C5:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
13:AD:C2-:C4:C6:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
14:AD:C2-:C5:C7:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
15:AD:C2-:C6:C8:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
16:AD:C2-:C7:C9:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
17:AD:C2-:C8:C10:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                         
18:AD:C3-:C3:C6:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
19:AD:C3-:C4:C7:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
20:AD:C3-:C5:C8:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
21:AD:C3-:C6:C9:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
22:AD:C3-:C7:C10:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                         
23:AD:C4-:C2:C6:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
24:AD:C4-:C3:C7:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
25:AD:C4-:C4:C8:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
26:AD:C4-:C5:C9:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
27:AD:C4-:C6:C10:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                         
28:AD:C5-:C2:C7:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
29:AD:C5-:C3:C8:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
30:AD:C5-:C4:C9:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
31:AD:C5-:C5:C10:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                         
32:AD:C6-:C2:C8:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
33:AD:C6-:C3:C9:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
34:AD:C6-:C4:C10:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                         
35:AD:C7-:C2:C9:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                          
36:AD:C7-:C3:C10:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                         
37:AD:C8-:C2:C10:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1046/j.1365-8711.2000.03560.x":"Millar, T J et al. MNRAS, 316, 195, (2000)":                                                                                                                                                                         
38:AD:C:C10-:C5:C6:e-::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1086/307775":"Ruffle, D R et al, ApJ, 523, 678 (1999)":                                                                                                                                                                                             
39:AD:C:C2-:C3:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1088/0004-637X/700/1/752":"Walsh C et al, ApJ, 700, 752 (2009)":                                                                                                                                                                                       
40:AD:C:C2H-:C3H:e-:::1:1.00e-09:0.00:0.0:10:300:E:D:"10.1088/0004-637X/700/1/752":"Walsh C et al, ApJ, 700, 752 (2009)":                                                                                                                                                                                     
