Elemental abundances, C:   1.77000E-004 O:   3.34000E-004 N:   6.18000E-005 S:   3.51000E-006
 Radfield    1.0000000000000000     
Time,Density,gasTemp,av,zeta,point,H      ,#H     ,H+     ,@H     ,H2     ,#H2    ,H2+    ,@H2    ,H3+    ,HE     ,HE+    ,HEH+   ,C+     ,#C     ,C      ,@C     ,CH     ,CH+    ,#CH    ,@CH    ,CH2    ,CH2+   ,#CH2   ,N      ,N+     ,#N     ,@CH2   ,@N     ,#NH    ,NH+    ,NH     ,CH3+   ,CH3    ,#CH3   ,@NH    ,@CH3   ,O+     ,#CH4   ,CH4    ,CH4+   ,NH2    ,NH2+   ,#NH2   ,O      ,#O     ,@CH4   ,@NH2   ,@O     ,#OH    ,OH+    ,OH     ,#NH3   ,NH3    ,CH5+   ,NH3+   ,@OH    ,@NH3   ,NH4+   ,#H2O   ,H2O    ,H2O+   ,@H2O   ,H3O+   ,#MG    ,#C2    ,MG+    ,C2+    ,C2     ,MG     ,@MG    ,@C2    ,C2H    ,C2H+   ,#C2H   ,@C2H   ,CN     ,#C2H2  ,C2H2   ,C2H2+  ,CN+    ,@C2H2  ,#C2H3  ,HNC    ,HCN+   ,#HCN   ,C2H3   ,#HNC   ,HCN    ,@C2H3  ,@HCN   ,@HNC   ,SI+    ,#H2CN  ,SI     ,C2H4   ,#C2H4  ,#SI    ,N2+    ,HCNH+  ,H2CN   ,CO+    ,CO     ,#N2    ,#CO    ,N2     ,@H2CN  ,@C2H4  ,@SI    ,@N2    ,@CO    ,#SIH   ,#C2H5  ,C2H5   ,SIH    ,SIH+   ,HOC+   ,#HCO   ,HCO+   ,HCO    ,N2H+   ,@SIH   ,@C2H5  ,@HCO   ,#NO    ,#H2CO  ,H2CO   ,H2CO+  ,NO     ,NO+    ,SIH2   ,SIH2+  ,#SIH2  ,@NO    ,@H2CO  ,@SIH2  ,CH2OH  ,#CH2OH ,#HNO   ,#SIH3  ,SIH3   ,HNO+   ,HNO    ,H3CO   ,H3CO+  ,SIH3+  ,#H3CO  ,@CH2OH ,@HNO   ,@SIH3  ,@H3CO  ,SIH4+  ,SIH4   ,S      ,S+     ,O2     ,#CH3OH ,#O2    ,#SIH4  ,O2+    ,CH3OH  ,H2NO+  ,@CH3OH ,@O2    ,@SIH4  ,HS+    ,CH3OH2+,#HS    ,HS     ,SIH5+  ,O2H    ,O2H+   ,#O2H   ,@HS    ,@O2H   ,#H2S   ,H2S    ,H2S+   ,@H2S   ,CL     ,CL+    ,H3S+   ,HCL+   ,HCL    ,C3+    ,#HCL   ,@HCL   ,H2CL+  ,C2N    ,C2N+   ,C3H2   ,#C3H2  ,@C3H2  ,C2NH+  ,SIC    ,SIC+   ,#CH3CCH,CH3CCH ,#SIC   ,@CH3CCH,@SIC   ,#CH3CN ,C3H5+  ,CH3CN  ,@CH3CN ,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,#OCN   ,#CH2CO ,#CH3CNH,@OCN   ,@CH2CO ,@CH3CNH,#HNCO  ,HNCO   ,@HNCO  ,#CH3CHO,CH3CHO ,SIO+   ,CS     ,CS+    ,CO2    ,#CO2   ,#SIO   ,SIO    ,#CS    ,@CH3CHO,@CO2   ,@SIO   ,@CS    ,HCOO   ,#HCOO  ,#NH2CHO,SIOH+  ,HCS    ,HCS+   ,NH2CHO ,HCO2+  ,@HCOO  ,@NH2CHO,H2CS   ,#NO2   ,#H2CS  ,#H2SIO ,#HCOOH ,HCOOH  ,#NS    ,NS     ,NO2    ,H2SIO  ,H2CS+  ,NS+    ,@NO2   ,@H2CS  ,@H2SIO ,@HCOOH ,@NS    ,H3CS+  ,HNS+   ,#SO    ,SO+    ,SO     ,@SO    ,C4H    ,HSO+   ,#C4H   ,@C4H   ,C3N    ,#HC3N  ,HC3N   ,@HC3N  ,#SIC2  ,SIC2+  ,C2N2+  ,SIC2   ,NCCN   ,#NCCN  ,@SIC2  ,@NCCN  ,SIS+   ,#OCS   ,#SIS   ,OCS    ,OCS+   ,SIS    ,@OCS   ,@SIS   ,HOCS+  ,HSIS+  ,C4N    ,C4N+   ,#C4N   ,@C4N   ,SO2    ,SO2+   ,S2     ,#SO2   ,SIC3+  ,#SIC3  ,S2+    ,SIC3   ,@SO2   ,@SIC3  ,HS2    ,HS2+   ,HSO2+  ,H2S2+  ,H2S2   ,#H2S2  ,@H2S2  ,E-     ,BULK   ,SURFACE
  0.000E+00, 1.0000E+04,   10.00, 2.9287E+00, 1.0000E+00,   1,    2.07883E-05,    2.06292E-16,    5.63563E-10,    2.46863E-10,    4.99801E-01,    6.19422E-07,    5.76849E-13,    4.85137E-05,    3.22193E-09,    8.27601E-05,    1.46925E-12,    8.29933E-18,    6.53654E-12,    3.30897E-10,    1.07827E-08,    1.22052E-05,    1.51375E-09,    1.86331E-16,    2.58831E-10,    4.86188E-06,    2.21591E-10,    2.38308E-16,    1.96274E-10,    4.13658E-06,    1.91340E-13,    1.12621E-07,    2.12294E-06,    2.29091E-05,    7.85986E-08,    1.02499E-16,    6.01108E-09,    1.24890E-11,    1.50608E-09,    1.13064E-09,    9.23096E-06,    1.05638E-06,    1.50431E-16,    2.41294E-09,    5.10994E-09,    1.60873E-13,    4.76511E-09,    2.34540E-15,    5.65805E-08,    1.70363E-05,    4.52999E-07,    7.31905E-06,    4.13186E-06,    8.07173E-05,    3.18971E-07,    1.33953E-13,    2.74091E-07,    1.30339E-07,    3.93377E-08,    4.93182E-12,    2.34868E-12,    3.22710E-05,    8.78372E-06,    1.34306E-11,    7.51105E-07,    3.02988E-07,    3.44736E-13,    4.71694E-05,    9.94337E-10,    4.13746E-10,    2.34187E-14,    2.11192E-10,    4.02544E-20,    3.52306E-13,    1.30342E-09,    2.23672E-07,    4.20657E-10,    9.22691E-13,    3.73833E-19,    5.55488E-14,    6.98989E-10,    1.03699E-08,    3.83834E-13,    6.23183E-12,    3.42056E-15,    1.45515E-18,    1.70272E-09,    1.00000E-30,    7.22075E-09,    8.19874E-16,    3.57074E-09,    7.22193E-27,    4.97158E-10,    3.98973E-08,    1.42856E-24,    1.57005E-07,    1.56073E-08,    4.30458E-14,    1.27426E-12,    3.29608E-13,    1.45646E-14,    8.05491E-16,    2.59376E-14,    1.56853E-18,    5.18843E-11,    2.11063E-11,    4.06760E-16,    3.13476E-05,    9.88803E-08,    8.87935E-07,    1.65311E-06,    1.03420E-11,    3.18597E-15,    1.76957E-10,    3.59358E-06,    6.64290E-05,    2.19675E-14,    1.00000E-30,    3.87365E-28,    3.03584E-17,    4.55952E-17,    1.96779E-10,    7.08641E-07,    1.90820E-09,    6.63235E-09,    3.58383E-11,    8.30142E-11,    2.87398E-26,    3.04923E-05,    4.62269E-08,    3.28030E-07,    4.08458E-08,    2.75128E-12,    7.03611E-07,    4.75334E-11,    4.06555E-17,    3.72878E-19,    1.82310E-14,    4.91227E-07,    8.80405E-06,    4.39249E-11,    8.67716E-10,    3.48662E-10,    1.65106E-10,    1.53115E-14,    1.05939E-17,    2.22649E-11,    2.23798E-09,    3.01340E-07,    1.18565E-11,    2.00405E-19,    8.23784E-08,    2.76930E-09,    2.02396E-09,    2.73319E-11,    1.63032E-06,    1.52279E-25,    9.30272E-18,    5.54362E-07,    2.04681E-09,    1.11879E-06,    1.81937E-07,    6.21972E-08,    6.82910E-14,    1.11277E-11,    3.58347E-08,    7.73085E-13,    7.30952E-06,    7.03777E-07,    1.77965E-06,    5.79297E-11,    5.26412E-12,    1.09802E-11,    2.53206E-09,    1.53058E-21,    2.53222E-12,    1.04979E-14,    1.61005E-13,    2.51394E-10,    7.75704E-13,    3.90340E-08,    5.64869E-09,    2.67202E-12,    2.87954E-06,    7.54138E-09,    2.50688E-12,    1.92547E-12,    3.90196E-13,    3.99379E-11,    6.47054E-20,    4.72550E-10,    2.58432E-08,    1.68207E-17,    1.41886E-12,    7.83472E-15,    1.50199E-26,    1.00000E-30,    1.22900E-24,    4.34394E-16,    8.58626E-20,    2.75840E-18,    2.23561E-14,    3.86308E-13,    2.62540E-18,    1.16477E-12,    2.57662E-15,    4.27843E-12,    3.39710E-17,    8.39194E-11,    5.25847E-11,    5.13582E-25,    1.80532E-11,    8.72450E-14,    7.33173E-10,    1.84525E-11,    2.79545E-26,    1.17730E-12,    3.15666E-10,    1.30676E-22,    9.91794E-11,    3.64543E-12,    1.78475E-12,    4.83852E-11,    8.13612E-21,    2.37994E-22,    5.50679E-19,    9.98963E-10,    1.27882E-16,    2.91093E-07,    1.56358E-08,    1.00000E-30,    9.31477E-13,    1.00000E-30,    6.70387E-19,    2.39981E-07,    8.55413E-30,    8.55413E-30,    2.28969E-28,    1.00000E-30,    2.32942E-12,    1.64771E-15,    2.68389E-12,    2.57502E-13,    4.89203E-11,    6.81448E-12,    8.55496E-30,    2.17848E-11,    2.60251E-10,    1.07574E-11,    6.16031E-11,    5.57368E-14,    1.00000E-30,    1.00000E-30,    2.88584E-11,    5.08113E-10,    2.00902E-10,    5.68900E-15,    1.92526E-14,    3.08931E-12,    2.83993E-10,    2.20811E-08,    1.76258E-11,    8.55346E-30,    2.64170E-10,    9.99211E-14,    3.02967E-13,    3.21231E-11,    3.22460E-11,    4.14409E-11,    2.88505E-10,    4.18442E-29,    2.63685E-14,    1.00000E-30,    1.63847E-24,    3.73449E-19,    1.44416E-15,    3.41121E-14,    4.84450E-12,    3.18645E-22,    3.91028E-22,    2.10706E-14,    2.13717E-23,    1.44282E-09,    6.90209E-11,    1.83601E-17,    1.36861E-09,    2.52828E-19,    3.17032E-11,    2.77876E-19,    7.01253E-10,    1.95547E-14,    9.30025E-19,    4.29993E-10,    1.26077E-17,    4.06745E-14,    3.85665E-21,    1.23022E-21,    1.66813E-20,    1.33049E-20,    2.73822E-16,    3.08303E-13,    2.18527E-19,    2.07258E-10,    1.42221E-14,    1.00000E-30,    1.00000E-30,    5.87715E-13,    1.00000E-30,    1.14088E-13,    8.55588E-30,    1.58685E-12,    1.47097E-13,    8.94671E-17,    1.25415E-14,    1.80234E-12,    9.93262E-12,    1.52846E-10,    6.21057E-08,    4.06101E-04,    4.98162E-06
  1.172E+01, 1.0012E+04,   10.00, 2.9287E+00, 1.0000E+00,   1,    2.07883E-05,    2.06294E-16,    5.63560E-10,    2.46863E-10,    4.99801E-01,    6.19422E-07,    5.76849E-13,    4.85138E-05,    3.22196E-09,    8.27543E-05,    1.46916E-12,    8.29876E-18,    6.53609E-12,    3.30895E-10,    1.07827E-08,    1.22052E-05,    1.51384E-09,    1.86333E-16,    2.58834E-10,    4.86188E-06,    2.21601E-10,    2.38314E-16,    1.96278E-10,    4.13648E-06,    1.91335E-13,    1.12618E-07,    2.12294E-06,    2.29091E-05,    7.85972E-08,    1.02499E-16,    6.01115E-09,    1.24896E-11,    1.50617E-09,    1.13069E-09,    9.23098E-06,    1.05638E-06,    1.50428E-16,    2.41309E-09,    5.11022E-09,    1.60883E-13,    4.76521E-09,    2.34544E-15,    5.65799E-08,    1.70360E-05,    4.52990E-07,    7.31905E-06,    4.13187E-06,    8.07174E-05,    3.18967E-07,    1.33952E-13,    2.74095E-07,    1.30341E-07,    3.93382E-08,    4.93208E-12,    2.34869E-12,    3.22711E-05,    8.78375E-06,    1.34308E-11,    7.51114E-07,    3.02989E-07,    3.44734E-13,    4.71695E-05,    9.94337E-10,    4.13734E-10,    2.34199E-14,    2.11182E-10,    4.02543E-20,    3.52321E-13,    1.30336E-09,    2.23672E-07,    4.20657E-10,    9.22757E-13,    3.73846E-19,    5.55536E-14,    6.98989E-10,    1.03700E-08,    3.83861E-13,    6.23218E-12,    3.42073E-15,    1.45506E-18,    1.70272E-09,    1.00000E-30,    7.22072E-09,    8.19893E-16,    3.57077E-09,    7.22235E-27,    4.97164E-10,    3.98968E-08,    1.42856E-24,    1.57006E-07,    1.56074E-08,    4.30439E-14,    1.27434E-12,    3.29599E-13,    1.45658E-14,    8.05571E-16,    2.59366E-14,    1.56843E-18,    5.18843E-11,    2.11072E-11,    4.06759E-16,    3.13472E-05,    9.88812E-08,    8.87927E-07,    1.65310E-06,    1.03422E-11,    3.18613E-15,    1.76957E-10,    3.59360E-06,    6.64292E-05,    2.19668E-14,    1.00000E-30,    3.87388E-28,    3.03577E-17,    4.55944E-17,    1.96779E-10,    7.08641E-07,    1.90819E-09,    6.63243E-09,    3.58386E-11,    8.30142E-11,    2.87398E-26,    3.04924E-05,    4.62274E-08,    3.28033E-07,    4.08465E-08,    2.75133E-12,    7.03607E-07,    4.75329E-11,    4.06552E-17,    3.72863E-19,    1.82305E-14,    4.91236E-07,    8.80411E-06,    4.39249E-11,    8.67758E-10,    3.48676E-10,    1.65110E-10,    1.53112E-14,    1.05939E-17,    2.22650E-11,    2.23800E-09,    3.01347E-07,    1.18568E-11,    2.00401E-19,    8.23798E-08,    2.76937E-09,    2.02399E-09,    2.73319E-11,    1.63034E-06,    1.52279E-25,    9.30263E-18,    5.54354E-07,    2.04676E-09,    1.11879E-06,    1.81944E-07,    6.21979E-08,    6.82923E-14,    1.11276E-11,    3.58361E-08,    7.73100E-13,    7.30956E-06,    7.03789E-07,    1.77965E-06,    5.79297E-11,    5.26433E-12,    1.09804E-11,    2.53210E-09,    1.53058E-21,    2.53226E-12,    1.04979E-14,    1.61010E-13,    2.51396E-10,    7.75735E-13,    3.90341E-08,    5.64870E-09,    2.67201E-12,    2.87955E-06,    7.54129E-09,    2.50685E-12,    1.92548E-12,    3.90196E-13,    3.99380E-11,    6.47054E-20,    4.72552E-10,    2.58433E-08,    1.68216E-17,    1.41890E-12,    7.83416E-15,    1.50198E-26,    1.00000E-30,    1.22900E-24,    4.34409E-16,    8.58665E-20,    2.75845E-18,    2.23562E-14,    3.86304E-13,    2.62549E-18,    1.16477E-12,    2.57662E-15,    4.27865E-12,    3.39706E-17,    8.39222E-11,    5.25855E-11,    5.13589E-25,    1.80530E-11,    8.72483E-14,    7.33171E-10,    1.84525E-11,    2.79550E-26,    1.17731E-12,    3.15670E-10,    1.30676E-22,    9.91796E-11,    3.64547E-12,    1.78480E-12,    4.83859E-11,    8.13659E-21,    2.38008E-22,    5.50664E-19,    9.98999E-10,    1.27886E-16,    2.91092E-07,    1.56360E-08,    1.00000E-30,    9.31450E-13,    1.00000E-30,    6.70389E-19,    2.39984E-07,    8.55433E-30,    8.55433E-30,    2.28969E-28,    1.00000E-30,    2.32956E-12,    1.64767E-15,    2.68399E-12,    2.57513E-13,    4.89225E-11,    6.81457E-12,    8.55516E-30,    2.17853E-11,    2.60263E-10,    1.07575E-11,    6.16064E-11,    5.57361E-14,    1.00000E-30,    1.00000E-30,    2.88592E-11,    5.08121E-10,    2.00900E-10,    5.68893E-15,    1.92533E-14,    3.08925E-12,    2.83995E-10,    2.20811E-08,    1.76258E-11,    8.55366E-30,    2.64176E-10,    9.99259E-14,    3.02974E-13,    3.21233E-11,    3.22457E-11,    4.14410E-11,    2.88511E-10,    4.18443E-29,    2.63688E-14,    1.00000E-30,    1.63847E-24,    3.73456E-19,    1.44428E-15,    3.41144E-14,    4.84450E-12,    3.18659E-22,    3.91039E-22,    2.10709E-14,    2.13730E-23,    1.44284E-09,    6.90228E-11,    1.83601E-17,    1.36862E-09,    2.52818E-19,    3.17039E-11,    2.77870E-19,    7.01257E-10,    1.95548E-14,    9.29978E-19,    4.29999E-10,    1.26078E-17,    4.06751E-14,    3.85646E-21,    1.23027E-21,    1.66813E-20,    1.33051E-20,    2.73822E-16,    3.08298E-13,    2.18523E-19,    2.07258E-10,    1.42221E-14,    1.00000E-30,    1.00000E-30,    5.87702E-13,    1.00000E-30,    1.14091E-13,    8.55608E-30,    1.58684E-12,    1.47094E-13,    8.94661E-17,    1.25415E-14,    1.80237E-12,    9.93278E-12,    1.52848E-10,    6.21057E-08,    4.06102E-04,    4.98162E-06
  2.344E+01, 1.0049E+04,   10.05, 2.9311E+00, 1.0000E+00,   1,    2.07883E-05,    2.05311E-16,    5.63497E-10,    2.46861E-10,    4.99801E-01,    6.15900E-07,    5.76137E-13,    4.85135E-05,    3.22011E-09,    8.27485E-05,    1.46868E-12,    8.28795E-18,    6.53557E-12,    4.47795E-10,    1.07826E-08,    1.22051E-05,    1.51394E-09,    1.86239E-16,    3.05509E-10,    4.86183E-06,    2.21615E-10,    2.38184E-16,    2.16661E-10,    4.13638E-06,    1.91170E-13,    1.12837E-07,    2.12292E-06,    2.29089E-05,    7.86860E-08,    1.02472E-16,    6.01121E-09,    1.24878E-11,    1.50625E-09,    1.14089E-09,    9.23090E-06,    1.05637E-06,    1.50249E-16,    2.48346E-09,    5.11051E-09,    1.60888E-13,    4.76529E-09,    2.34428E-15,    5.66201E-08,    1.70356E-05,    4.53764E-07,    7.31898E-06,    4.13184E-06,    8.07167E-05,    3.19280E-07,    1.33873E-13,    2.74100E-07,    1.30429E-07,    3.93386E-08,    4.93223E-12,    2.34934E-12,    3.22708E-05,    8.78368E-06,    1.34282E-11,    7.51591E-07,    3.02991E-07,    3.44540E-13,    4.71692E-05,    9.94230E-10,    4.15874E-10,    2.74542E-14,    2.11172E-10,    4.02504E-20,    3.52335E-13,    1.30330E-09,    2.23670E-07,    4.20653E-10,    9.22817E-13,    3.73780E-19,    6.22604E-14,    6.98982E-10,    1.03701E-08,    4.00220E-13,    6.23254E-12,    3.42083E-15,    1.45447E-18,    1.70270E-09,    1.46944E-29,    7.22070E-09,    8.19365E-16,    3.57239E-09,    7.22278E-27,    4.97331E-10,    3.98963E-08,    1.42855E-24,    1.57005E-07,    1.56073E-08,    4.30417E-14,    1.27454E-12,    3.29590E-13,    1.45670E-14,    8.05700E-16,    2.76312E-14,    1.56790E-18,    5.18781E-11,    2.11082E-11,    4.06491E-16,    3.13467E-05,    9.89186E-08,    8.88576E-07,    1.65309E-06,    1.03424E-11,    3.18624E-15,    1.76955E-10,    3.59358E-06,    6.64287E-05,    2.27633E-14,    1.27515E-30,    3.87412E-28,    3.03732E-17,    4.55909E-17,    1.96769E-10,    7.08949E-07,    1.90792E-09,    6.63249E-09,    3.58332E-11,    8.30134E-11,    2.87395E-26,    3.04923E-05,    4.62336E-08,    3.28128E-07,    4.08471E-08,    2.75052E-12,    7.03604E-07,    4.75231E-11,    4.06720E-17,    3.72857E-19,    1.86519E-14,    4.91239E-07,    8.80409E-06,    4.39245E-11,    8.67800E-10,    3.48724E-10,    1.65137E-10,    1.55734E-14,    1.05960E-17,    2.22633E-11,    2.23804E-09,    3.01355E-07,    1.18546E-11,    2.00393E-19,    8.23986E-08,    2.76940E-09,    2.02400E-09,    2.73316E-11,    1.63033E-06,    1.52226E-25,    9.30261E-18,    5.54346E-07,    2.04669E-09,    1.11878E-06,    1.82026E-07,    6.22067E-08,    1.71318E-11,    1.11271E-11,    3.58374E-08,    7.73037E-13,    7.30952E-06,    7.03793E-07,    1.77963E-06,    5.79259E-11,    5.26410E-12,    1.09832E-11,    2.53215E-09,    1.53052E-21,    2.53230E-12,    1.04944E-14,    1.61026E-13,    2.51396E-10,    7.75756E-13,    3.90626E-08,    5.64870E-09,    2.67185E-12,    2.87953E-06,    7.54119E-09,    2.50682E-12,    1.92526E-12,    3.90168E-13,    3.99382E-11,    6.47071E-20,    4.72811E-10,    2.58431E-08,    1.68231E-17,    1.41894E-12,    7.83364E-15,    1.50198E-26,    1.27813E-29,    1.22899E-24,    4.34394E-16,    8.58742E-20,    2.75850E-18,    2.23680E-14,    3.86299E-13,    2.65034E-18,    1.16477E-12,    2.57660E-15,    4.27946E-12,    3.39705E-17,    8.39251E-11,    5.25858E-11,    5.13596E-25,    1.80529E-11,    8.72404E-14,    7.33169E-10,    1.84560E-11,    2.92088E-26,    1.17830E-12,    3.15670E-10,    1.30675E-22,    9.91789E-11,    3.64605E-12,    1.78486E-12,    4.83861E-11,    8.14373E-21,    2.38022E-22,    5.50325E-19,    9.99035E-10,    1.27860E-16,    2.91092E-07,    1.56389E-08,    1.00000E-30,    9.31423E-13,    1.00000E-30,    6.70384E-19,    2.39984E-07,    8.55442E-30,    8.55442E-30,    2.28969E-28,    1.00000E-30,    2.32996E-12,    1.64746E-15,    2.68410E-12,    2.57482E-13,    4.89247E-11,    6.81372E-12,    8.55525E-30,    2.17855E-11,    2.60275E-10,    1.07605E-11,    6.18228E-11,    5.59056E-14,    1.00000E-30,    1.00000E-30,    2.88632E-11,    5.08128E-10,    2.00898E-10,    5.68889E-15,    1.92537E-14,    3.08923E-12,    2.83994E-10,    2.20809E-08,    1.76257E-11,    8.55375E-30,    2.64178E-10,    9.99201E-14,    3.02956E-13,    3.21270E-11,    3.22455E-11,    4.14411E-11,    2.88514E-10,    4.18472E-29,    2.63675E-14,    1.67067E-29,    1.63845E-24,    3.73463E-19,    1.49088E-15,    3.41169E-14,    4.84445E-12,    4.94687E-22,    3.91062E-22,    2.10628E-14,    2.14058E-23,    1.44285E-09,    6.90393E-11,    1.83599E-17,    1.36862E-09,    2.52814E-19,    3.17094E-11,    2.77990E-19,    7.01263E-10,    1.95471E-14,    9.29932E-19,    4.30001E-10,    1.26077E-17,    4.06727E-14,    3.85620E-21,    1.23079E-21,    1.66814E-20,    1.59306E-20,    2.73819E-16,    3.08294E-13,    2.18478E-19,    2.07259E-10,    1.42236E-14,    1.00000E-30,    1.00000E-30,    5.87691E-13,    1.00000E-30,    1.14092E-13,    8.55617E-30,    1.58684E-12,    1.47092E-13,    8.94577E-17,    1.25415E-14,    1.80240E-12,    9.93461E-12,    1.52848E-10,    6.21033E-08,    4.06099E-04,    4.98162E-06
  3.516E+01, 1.0111E+04,   10.32, 2.9383E+00, 1.0000E+00,   1,    2.07883E-05,    1.64298E-16,    5.63339E-10,    2.33586E-10,    4.99804E-01,    4.81095E-07,    5.74018E-13,    4.59048E-05,    3.21566E-09,    8.27427E-05,    1.46714E-12,    8.25690E-18,    6.53545E-12,    3.89227E-09,    6.63434E-07,    1.15488E-05,    2.61494E-07,    1.85899E-16,    1.67389E-09,    4.60039E-06,    1.13742E-07,    2.37566E-16,    8.09618E-10,    5.36130E-06,    1.88648E-13,    1.13315E-07,    2.00876E-06,    2.16770E-05,    7.71068E-08,    1.02846E-16,    4.99622E-07,    1.24766E-11,    5.79943E-08,    1.38071E-09,    8.73453E-06,    9.99565E-07,    1.49715E-16,    4.43283E-09,    3.96484E-07,    1.60991E-13,    2.25710E-07,    2.33910E-15,    5.47690E-08,    2.13515E-05,    4.52448E-07,    6.92541E-06,    3.90966E-06,    7.63763E-05,    3.11397E-07,    1.33670E-13,    1.99974E-06,    1.25957E-07,    5.09036E-07,    4.93335E-12,    2.37801E-12,    3.05355E-05,    8.31137E-06,    1.34116E-11,    7.24840E-07,    2.82531E-06,    3.43953E-13,    4.46329E-05,    9.94360E-10,    4.57254E-10,    1.45642E-13,    2.11162E-10,    4.01766E-20,    2.28462E-11,    1.32637E-08,    2.11642E-07,    3.98033E-10,    3.83000E-11,    3.73395E-19,    2.57761E-13,    6.61395E-10,    1.03701E-08,    8.63183E-13,    9.72828E-11,    3.42180E-15,    1.44957E-18,    1.61114E-09,    4.20256E-28,    8.05530E-09,    8.16392E-16,    3.42611E-09,    8.36130E-26,    4.75191E-10,    4.82916E-08,    1.35173E-24,    1.48563E-07,    1.47681E-08,    4.30377E-14,    1.20942E-12,    9.79202E-12,    1.47388E-14,    7.63613E-16,    7.64497E-14,    1.56608E-18,    5.18705E-11,    2.16638E-11,    4.05212E-16,    3.48984E-05,    9.46538E-08,    8.59965E-07,    1.84525E-06,    9.78641E-12,    3.01502E-15,    1.67440E-10,    3.40036E-06,    6.28567E-05,    4.51879E-14,    9.38154E-30,    1.92425E-27,    4.43906E-12,    4.56020E-17,    1.97405E-10,    6.79727E-07,    1.90768E-09,    1.63717E-06,    3.58734E-11,    7.85494E-11,    2.71941E-26,    2.88527E-05,    4.39024E-08,    3.13094E-07,    5.11638E-07,    2.74643E-12,    7.29871E-07,    4.74607E-11,    2.34884E-12,    3.73231E-19,    3.01609E-14,    4.64830E-07,    8.33070E-06,    4.15625E-11,    1.01593E-09,    3.30891E-10,    1.56889E-10,    2.25209E-14,    1.46153E-12,    2.22709E-11,    2.34639E-09,    3.88543E-07,    1.18593E-11,    2.00264E-19,    7.84587E-08,    2.62053E-09,    1.91519E-09,    2.58619E-11,    1.54268E-06,    1.52881E-25,    9.51635E-08,    5.54339E-07,    2.04655E-09,    1.15642E-06,    1.74380E-07,    5.90823E-08,    5.22523E-10,    1.11359E-11,    4.26707E-07,    7.72760E-13,    6.91648E-06,    6.65957E-07,    1.68393E-06,    5.79382E-11,    5.26479E-12,    1.04679E-11,    2.54562E-09,    1.53192E-21,    2.57384E-12,    1.05057E-14,    1.52644E-13,    2.37879E-10,    7.34065E-13,    3.77936E-08,    1.59628E-07,    2.67079E-12,    2.72469E-06,    7.54110E-09,    2.50676E-12,    1.92629E-12,    3.90204E-13,    1.42187E-09,    6.47530E-20,    4.54890E-10,    2.44535E-08,    1.68359E-17,    1.41898E-12,    7.83335E-15,    8.07383E-26,    3.61681E-28,    1.16290E-24,    4.34564E-16,    1.37866E-16,    2.75843E-18,    2.15037E-14,    4.48579E-13,    3.24165E-18,    1.10214E-12,    2.43804E-15,    4.06586E-12,    3.39837E-17,    8.67401E-11,    4.97587E-11,    7.50127E-24,    2.33561E-11,    8.72539E-14,    7.50048E-10,    1.75594E-11,    6.48182E-26,    1.14354E-12,    2.98698E-10,    1.23648E-22,    9.38458E-11,    3.46483E-12,    4.37235E-12,    4.57847E-11,    7.90248E-21,    3.60860E-20,    5.47601E-19,    9.99071E-10,    1.27507E-16,    3.03924E-07,    1.48714E-08,    9.48618E-31,    9.31403E-13,    9.48618E-31,    6.34335E-19,    2.27082E-07,    8.09456E-30,    8.09456E-30,    2.29427E-28,    9.48618E-31,    2.21174E-12,    1.64651E-15,    2.68421E-12,    2.57448E-13,    5.00919E-11,    6.81927E-12,    8.09535E-30,    2.06143E-11,    1.44104E-09,    1.02661E-11,    6.48020E-11,    5.79300E-14,    9.48618E-31,    1.45741E-30,    2.73962E-11,    5.22269E-10,    2.16084E-10,    9.48198E-13,    1.92530E-14,    3.09046E-12,    2.68724E-10,    2.08935E-08,    1.66779E-11,    8.09393E-30,    2.49977E-10,    9.99096E-14,    3.02867E-13,    3.04919E-11,    3.22481E-11,    5.68697E-11,    2.73004E-10,    8.76561E-26,    2.63622E-14,    4.81869E-28,    1.55035E-24,    3.73464E-19,    2.78929E-15,    2.93171E-13,    4.58395E-12,    5.69070E-21,    3.91361E-22,    2.10108E-14,    9.81794E-19,    1.51606E-09,    6.57398E-11,    1.73726E-17,    1.29504E-09,    2.52928E-19,    3.01373E-11,    2.66710E-19,    7.24273E-10,    1.95139E-14,    1.60407E-18,    4.06883E-10,    1.19298E-17,    4.06964E-14,    3.85755E-21,    1.46434E-17,    1.66820E-20,    9.29667E-20,    2.59095E-16,    3.14390E-13,    2.17926E-19,    2.07261E-10,    1.34957E-14,    1.00000E-30,    9.48862E-31,    5.87696E-13,    1.45754E-30,    1.07959E-13,    8.09622E-30,    1.58684E-12,    1.47104E-13,    8.94297E-17,    1.25501E-14,    9.97587E-12,    9.44718E-12,    1.44630E-10,    6.20990E-08,    4.05978E-04,    4.98162E-06
