Time,Density,gasTemp,dustTemp,Av,radfield,zeta,point,H      ,H+     ,H2     ,H2+    ,H3+    ,HE     ,HE+    ,HEH+   ,C      ,C+     ,CH     ,CH+    ,CH2    ,CH2+   ,N      ,N+     ,CH3    ,CH3+   ,NH     ,NH+    ,CH4    ,CH4+   ,NH2    ,NH2+   ,O      ,O+     ,CH5+   ,NH3    ,NH3+   ,OH     ,OH+    ,H2O    ,H2O+   ,NH4+   ,H3O+   ,C2     ,C2+    ,MG     ,MG+    ,C2H    ,C2H+   ,C2H2   ,C2H2+  ,CN     ,CN+    ,C2H3   ,HCN    ,HCN+   ,HNC    ,CO     ,CO+    ,H2CN   ,HCNH+  ,N2     ,N2+    ,SI     ,SI+    ,C2H4   ,HCO    ,HCO+   ,HOC+   ,N2H+   ,SIH    ,SIH+   ,C2H5   ,H2CO   ,H2CO+  ,NO     ,NO+    ,SIH2   ,SIH2+  ,H2COH  ,H2COH+ ,HNO    ,HNO+   ,SIH3   ,SIH3+  ,CH2OH  ,CH3OH  ,H2NO+  ,O2     ,O2+    ,S      ,S+     ,SIH4   ,SIH4+  ,CH3OH2+,HS     ,HS+    ,O2H    ,O2H+   ,SIH5+  ,H2S    ,H2S+   ,CL     ,CL+    ,H3S+   ,C3+    ,HCL    ,HCL+   ,H2CL+  ,C2N    ,C2N+   ,C3H2   ,C2NH+  ,CH3CCH ,SIC    ,SIC+   ,C3H5+  ,CH3CN  ,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,HNCO   ,CO2    ,CS     ,CS+    ,SIO    ,SIO+   ,CH3CHO ,HCO2+  ,HCS    ,HCS+   ,SIOH+  ,HSIO   ,NH2CHO ,HCOO   ,H2CS   ,H2CS+  ,H2SIO  ,NO2    ,NS     ,NS+    ,HCOOH  ,H2CSH+ ,HNS+   ,SO     ,SO+    ,C4H    ,HSO+   ,C3N    ,HC3N   ,C2N2+  ,NCCN   ,SIC2   ,SIC2+  ,OCS    ,OCS+   ,SIS    ,SIS+   ,OCSH+  ,SISH+  ,C4N    ,C4N+   ,SIC3+  ,SIC3   ,S2     ,S2+    ,SO2+   ,SO2    ,HS2    ,HS2+   ,HOSO+  ,H2S2+  ,H2S2   ,#H     ,#H2    ,#HE    ,#C     ,#CH    ,#CH2   ,#N     ,#CH3   ,#NH    ,#CH4   ,#NH2   ,#O     ,#NH3   ,#OH    ,#H2O   ,#C2    ,#MG    ,#C2H   ,#C2H2  ,#CN    ,#HCN   ,#HNC   ,#C2H3  ,#CO    ,#N2    ,#H2CN  ,#C2H4  ,#SI    ,#HCO   ,#C2H5  ,#SIH   ,#NO    ,#H2CO  ,#SIH2  ,#H2COH ,#HNO   ,#CH2OH ,#SIH3  ,#O2    ,#CH3OH ,#SIH4  ,#S     ,#O2H   ,#HS    ,#H2S   ,#CL    ,#HCL   ,#C2N   ,#C3H2  ,#CH3CCH,#SIC   ,#CH3CN ,#CH2CO ,#CH3CNH,#OCN   ,#HNCO  ,#SIO   ,#CS    ,#CO2   ,#CH3CHO,#HCS   ,#HSIO  ,#NH2CHO,#HCOO  ,#H2CS  ,#NO2   ,#NS    ,#H2SIO ,#HCOOH ,#SO    ,#C4H   ,#C3N   ,#HC3N  ,#NCCN  ,#SIC2  ,#SIS   ,#OCS   ,#C4N   ,#SIC3  ,#SO2   ,#S2    ,#HS2   ,#H2S2  ,@H     ,@H2    ,@HE    ,@C     ,@CH    ,@CH2   ,@N     ,@CH3   ,@NH    ,@CH4   ,@NH2   ,@O     ,@NH3   ,@OH    ,@H2O   ,@C2    ,@MG    ,@C2H   ,@C2H2  ,@CN    ,@HCN   ,@HNC   ,@C2H3  ,@CO    ,@N2    ,@H2CN  ,@C2H4  ,@SI    ,@HCO   ,@C2H5  ,@SIH   ,@NO    ,@H2CO  ,@SIH2  ,@H2COH ,@HNO   ,@CH2OH ,@SIH3  ,@O2    ,@CH3OH ,@SIH4  ,@S     ,@O2H   ,@HS    ,@H2S   ,@CL    ,@HCL   ,@C2N   ,@C3H2  ,@CH3CCH,@SIC   ,@CH3CN ,@CH2CO ,@CH3CNH,@OCN   ,@HNCO  ,@SIO   ,@CS    ,@CO2   ,@CH3CHO,@HCS   ,@HSIO  ,@NH2CHO,@HCOO  ,@H2CS  ,@NO2   ,@NS    ,@H2SIO ,@HCOOH ,@SO    ,@C4H   ,@C3N   ,@HC3N  ,@NCCN  ,@SIC2  ,@SIS   ,@OCS   ,@C4N   ,@SIC3  ,@SO2   ,@S2    ,@HS2   ,@H2S2  ,E-     ,BULK   ,SURFACE
  0.000E+00, 1.0010E+02,   10.00,   10.00, 2.0096E+00, 1.0000E+00, 1.0000E+00,   1,    5.00000E-01,    1.00000E-30,    2.50000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-10,    1.77000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.18000E-05,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.34000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.25600E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.78000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.39000E-08,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    1.00000E-30,    1.00000E-30
  1.000E-07, 1.0010E+02,   10.00,   10.00, 2.0097E+00, 1.0000E+00, 1.0000E+00,   1,    5.00000E-01,    9.67434E-18,    2.50000E-01,    9.48000E-18,    7.80462E-25,    1.00000E-01,    2.05400E-18,    1.95129E-26,    1.00001E-10,    1.77000E-04,    9.88436E-25,    4.75897E-19,    7.90802E-26,    2.33585E-17,    6.18000E-05,    5.27278E-21,    1.00002E-30,    1.47926E-24,    1.00000E-30,    1.77277E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    3.34000E-04,    7.29309E-20,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.90449E-19,    4.64989E-27,    1.50257E-30,    1.00012E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00055E-30,    2.25600E-06,    1.45427E-16,    1.00000E-30,    1.00044E-30,    1.00000E-30,    1.00000E-30,    3.34893E-30,    9.37567E-27,    1.00000E-30,    1.00000E-30,    5.12804E-29,    1.00000E-30,    5.40199E-30,    1.08959E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.28620E-18,    1.78000E-06,    1.00000E-30,    1.00000E-30,    9.27389E-28,    1.00323E-30,    1.00000E-30,    1.10147E-29,    5.30266E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.05556E-30,    1.00000E-30,    1.00000E-30,    4.22282E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00019E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.01727E-27,    1.00000E-30,    8.96829E-18,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.30965E-28,    8.78523E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.19365E-30,    5.48015E-21,    6.45327E-20,    3.39000E-08,    1.00000E-30,    1.00000E-30,    1.67082E-30,    2.68078E-15,    1.37938E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.89624E-24,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03809E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04236E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.44344E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.68598E-15,    1.79817E-15,    1.00613E-30,    6.09119E-19,    1.00079E-30,    1.03725E-30,    1.96899E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    9.95418E-19,    1.00000E-30,    1.00028E-30,    1.00000E-30,    1.00000E-30,    5.48975E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.01014E-21,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.39692E-21,    1.00000E-30,    1.00000E-30,    1.00001E-30,    6.83101E-23,    3.66592E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.27663E-24,    1.35247E-24,    1.00000E-30,    4.59140E-28,    1.00000E-30,    1.00000E-30,    1.49095E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.49689E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.12904E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.01617E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.56349E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.05138E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    5.63055E-24,    7.48597E-15
  1.000E-06, 1.0010E+02,   10.00,   10.00, 2.0097E+00, 1.0000E+00, 1.0000E+00,   1,    5.00000E-01,    9.67434E-17,    2.50000E-01,    9.47999E-17,    7.79721E-23,    1.00000E-01,    2.05400E-17,    1.94934E-24,    1.00005E-10,    1.77000E-04,    8.45311E-23,    4.75897E-18,    7.90824E-25,    2.33584E-16,    6.18000E-05,    5.27278E-20,    1.02243E-30,    1.47786E-22,    1.16284E-29,    1.76119E-26,    1.01984E-30,    1.00000E-30,    1.00340E-30,    1.00529E-30,    3.34000E-04,    7.29308E-19,    1.00454E-30,    1.00340E-30,    1.00000E-30,    1.90449E-18,    4.64450E-25,    5.12128E-29,    1.10159E-30,    1.00000E-30,    1.00000E-30,    1.00340E-30,    1.04015E-30,    2.25600E-06,    1.45427E-15,    1.00340E-30,    1.04445E-30,    1.00340E-30,    1.00000E-30,    2.45372E-29,    9.38271E-26,    1.00340E-30,    1.00350E-30,    5.02427E-27,    1.00340E-30,    4.56549E-29,    1.09240E-24,    1.00340E-30,    1.00123E-30,    1.01984E-30,    1.00001E-30,    7.28620E-17,    1.78000E-06,    1.00340E-30,    1.00342E-30,    9.25521E-26,    1.32369E-30,    1.00000E-30,    1.00152E-27,    5.30265E-20,    1.00340E-30,    1.00340E-30,    1.00216E-30,    6.55375E-30,    1.00019E-30,    1.00000E-30,    4.22282E-21,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00000E-30,    1.00000E-30,    1.01887E-30,    1.00340E-30,    1.00340E-30,    1.00000E-30,    8.01868E-26,    1.00012E-30,    8.96830E-17,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.29886E-26,    8.67800E-27,    1.00340E-30,    1.00000E-30,    1.00000E-30,    2.03502E-29,    5.48015E-20,    6.52948E-19,    3.39000E-08,    1.00000E-30,    1.00000E-30,    5.63824E-28,    2.68077E-14,    1.37807E-20,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00057E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00340E-30,    1.00340E-30,    1.00111E-30,    1.00411E-30,    1.89624E-23,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00001E-30,    4.80830E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00340E-30,    5.23191E-30,    1.00340E-30,    1.00000E-30,    1.00000E-30,    1.00340E-30,    4.53017E-29,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00000E-30,    1.00340E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00340E-30,    1.00000E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00000E-30,    1.00000E-30,    1.00340E-30,    1.00340E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00340E-30,    5.64353E-14,    1.78474E-14,    1.00000E-30,    6.08343E-18,    4.62894E-26,    4.71562E-30,    1.95429E-18,    1.00000E-30,    1.51633E-26,    1.00000E-30,    1.00000E-30,    9.94150E-18,    1.00000E-30,    7.63644E-26,    1.00000E-30,    1.00000E-30,    5.48275E-20,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.01014E-20,    1.00000E-30,    1.00000E-30,    3.09610E-28,    1.00000E-30,    1.00000E-30,    1.00005E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.38750E-20,    1.00000E-30,    5.66202E-28,    1.00000E-30,    6.82230E-22,    2.72396E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.20902E-22,    1.33108E-22,    1.00000E-30,    4.53437E-26,    1.00019E-30,    1.00000E-30,    1.45764E-26,    1.00000E-30,    1.00006E-30,    1.00000E-30,    1.00000E-30,    7.40998E-26,    1.00000E-30,    1.00031E-30,    1.00000E-30,    1.00000E-30,    4.09656E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.99857E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.51626E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.08499E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    5.54146E-22,    7.43009E-14
