Time,Density,gasTemp,av,OCS    ,CO     ,CS     ,CH3OH  
  4.460E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30842E-09,    2.26683E-05,    7.62788E-09,    3.28103E-10
  4.470E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30844E-09,    2.26520E-05,    7.62244E-09,    3.28903E-10
  4.480E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30846E-09,    2.26359E-05,    7.61709E-09,    3.29707E-10
  4.490E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30849E-09,    2.26200E-05,    7.61183E-09,    3.30515E-10
  4.500E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30852E-09,    2.26044E-05,    7.60666E-09,    3.31326E-10
  4.510E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30855E-09,    2.25889E-05,    7.60157E-09,    3.32141E-10
  4.520E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30859E-09,    2.25737E-05,    7.59658E-09,    3.32960E-10
  4.530E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30863E-09,    2.25587E-05,    7.59167E-09,    3.33782E-10
  4.540E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30867E-09,    2.25439E-05,    7.58684E-09,    3.34608E-10
  4.550E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30871E-09,    2.25293E-05,    7.58210E-09,    3.35438E-10
  4.560E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30876E-09,    2.25149E-05,    7.57744E-09,    3.36271E-10
  4.570E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30881E-09,    2.25007E-05,    7.57286E-09,    3.37108E-10
  4.580E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30887E-09,    2.24867E-05,    7.56837E-09,    3.37948E-10
  4.590E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30892E-09,    2.24729E-05,    7.56395E-09,    3.38791E-10
  4.600E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30898E-09,    2.24593E-05,    7.55962E-09,    3.39638E-10
  4.610E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30905E-09,    2.24459E-05,    7.55536E-09,    3.40489E-10
  4.620E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30911E-09,    2.24326E-05,    7.55118E-09,    3.41342E-10
  4.630E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30918E-09,    2.24196E-05,    7.54708E-09,    3.42200E-10
  4.640E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30925E-09,    2.24067E-05,    7.54305E-09,    3.43060E-10
  4.650E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30933E-09,    2.23940E-05,    7.53910E-09,    3.43924E-10
  4.660E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30940E-09,    2.23815E-05,    7.53523E-09,    3.44791E-10
  4.670E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30948E-09,    2.23692E-05,    7.53142E-09,    3.45661E-10
  4.680E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30956E-09,    2.23570E-05,    7.52769E-09,    3.46535E-10
  4.690E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30965E-09,    2.23451E-05,    7.52403E-09,    3.47411E-10
  4.700E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30974E-09,    2.23332E-05,    7.52045E-09,    3.48291E-10
  4.710E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30983E-09,    2.23216E-05,    7.51693E-09,    3.49174E-10
  4.720E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.30992E-09,    2.23101E-05,    7.51348E-09,    3.50060E-10
  4.730E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31001E-09,    2.22988E-05,    7.51010E-09,    3.50949E-10
  4.740E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31011E-09,    2.22876E-05,    7.50679E-09,    3.51841E-10
  4.750E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31021E-09,    2.22767E-05,    7.50355E-09,    3.52736E-10
  4.760E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31031E-09,    2.22658E-05,    7.50037E-09,    3.53634E-10
  4.770E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31041E-09,    2.22551E-05,    7.49726E-09,    3.54535E-10
  4.780E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31052E-09,    2.22446E-05,    7.49421E-09,    3.55439E-10
  4.790E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31063E-09,    2.22342E-05,    7.49122E-09,    3.56346E-10
  4.800E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31074E-09,    2.22240E-05,    7.48831E-09,    3.57256E-10
  4.810E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31085E-09,    2.22139E-05,    7.48545E-09,    3.58168E-10
  4.820E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31097E-09,    2.22040E-05,    7.48265E-09,    3.59083E-10
  4.830E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31108E-09,    2.21942E-05,    7.47992E-09,    3.60002E-10
  4.840E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31120E-09,    2.21846E-05,    7.47725E-09,    3.60923E-10
  4.850E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31132E-09,    2.21751E-05,    7.47464E-09,    3.61846E-10
  4.860E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31145E-09,    2.21657E-05,    7.47208E-09,    3.62773E-10
  4.870E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31157E-09,    2.21565E-05,    7.46959E-09,    3.63702E-10
  4.880E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31170E-09,    2.21474E-05,    7.46715E-09,    3.64633E-10
  4.890E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31183E-09,    2.21384E-05,    7.46477E-09,    3.65568E-10
  4.900E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31196E-09,    2.21296E-05,    7.46245E-09,    3.66505E-10
  4.910E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31209E-09,    2.21209E-05,    7.46018E-09,    3.67444E-10
  4.920E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31223E-09,    2.21123E-05,    7.45797E-09,    3.68386E-10
  4.930E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31236E-09,    2.21038E-05,    7.45582E-09,    3.69331E-10
  4.940E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31250E-09,    2.20955E-05,    7.45372E-09,    3.70278E-10
  4.950E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31264E-09,    2.20873E-05,    7.45167E-09,    3.71228E-10
  4.960E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31278E-09,    2.20793E-05,    7.44967E-09,    3.72180E-10
  4.970E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31293E-09,    2.20713E-05,    7.44773E-09,    3.73134E-10
  4.980E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31307E-09,    2.20635E-05,    7.44584E-09,    3.74091E-10
  4.990E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31322E-09,    2.20558E-05,    7.44400E-09,    3.75050E-10
  5.000E+06, 1.0000E+04,   10.00, 2.9644E+00,    1.31337E-09,    2.20481E-05,    7.44221E-09,    3.76012E-10
