6.703e+04 1.002e+02 2.373e-06 9.238e-11 4.551e-09 1.689e-09
6.803e+04 1.002e+02 2.390e-06 9.447e-11 4.528e-09 1.687e-09
6.903e+04 1.002e+02 2.407e-06 9.647e-11 4.505e-09 1.688e-09
7.003e+04 1.002e+02 2.424e-06 9.855e-11 4.484e-09 1.687e-09
7.103e+04 1.002e+02 2.440e-06 1.006e-10 4.463e-09 1.685e-09
7.203e+04 1.002e+02 2.456e-06 1.027e-10 4.444e-09 1.686e-09
7.303e+04 1.002e+02 2.472e-06 1.048e-10 4.424e-09 1.684e-09
7.403e+04 1.002e+02 2.487e-06 1.069e-10 4.406e-09 1.684e-09
7.503e+04 1.003e+02 2.503e-06 1.091e-10 4.388e-09 1.683e-09
7.603e+04 1.003e+02 2.518e-06 1.111e-10 4.372e-09 1.683e-09
7.703e+04 1.003e+02 2.533e-06 1.132e-10 4.356e-09 1.683e-09
7.803e+04 1.003e+02 2.548e-06 1.154e-10 4.340e-09 1.681e-09
7.903e+04 1.003e+02 2.563e-06 1.176e-10 4.325e-09 1.681e-09
8.003e+04 1.003e+02 2.577e-06 1.197e-10 4.311e-09 1.681e-09
8.103e+04 1.003e+02 2.591e-06 1.219e-10 4.297e-09 1.680e-09
8.203e+04 1.003e+02 2.605e-06 1.241e-10 4.284e-09 1.679e-09
8.303e+04 1.003e+02 2.619e-06 1.262e-10 4.272e-09 1.679e-09
8.403e+04 1.003e+02 2.633e-06 1.284e-10 4.260e-09 1.678e-09
8.503e+04 1.003e+02 2.647e-06 1.307e-10 4.248e-09 1.677e-09
8.603e+04 1.003e+02 2.660e-06 1.328e-10 4.237e-09 1.677e-09
8.703e+04 1.003e+02 2.674e-06 1.351e-10 4.227e-09 1.677e-09
8.803e+04 1.003e+02 2.687e-06 1.373e-10 4.217e-09 1.676e-09
8.903e+04 1.003e+02 2.700e-06 1.395e-10 4.207e-09 1.676e-09
9.003e+04 1.003e+02 2.713e-06 1.417e-10 4.198e-09 1.676e-09
