  2.300D+05  1.0000D+04    10.00  1.130D-05  1.915D-13  1.229D-22  4.813D-13  4.623D-12  1.369D-11
  2.350D+05  1.0000D+04    10.00  1.173D-05  2.096D-13  1.362D-22  4.937D-13  4.885D-12  1.405D-11
  2.400D+05  1.0000D+04    10.00  1.217D-05  2.291D-13  1.507D-22  5.062D-13  5.162D-12  1.441D-11
  2.450D+05  1.0000D+04    10.00  1.262D-05  2.502D-13  1.667D-22  5.187D-13  5.456D-12  1.478D-11
  2.500D+05  1.0000D+04    10.00  1.306D-05  2.730D-13  1.842D-22  5.312D-13  5.764D-12  1.514D-11
  2.550D+05  1.0000D+04    10.00  1.351D-05  2.975D-13  2.035D-22  5.437D-13  6.089D-12  1.551D-11
  2.600D+05  1.0000D+04    10.00  1.396D-05  3.240D-13  2.246D-22  5.564D-13  6.432D-12  1.589D-11
  2.650D+05  1.0000D+04    10.00  1.441D-05  3.523D-13  2.478D-22  5.688D-13  6.789D-12  1.625D-11
  2.700D+05  1.0000D+04    10.00  1.486D-05  3.828D-13  2.732D-22  5.815D-13  7.165D-12  1.663D-11
  2.750D+05  1.0000D+04    10.00  1.531D-05  4.156D-13  3.010D-22  5.943D-13  7.559D-12  1.700D-11
  2.800D+05  1.0000D+04    10.00  1.576D-05  4.508D-13  3.314D-22  6.070D-13  7.971D-12  1.738D-11
  2.850D+05  1.0000D+04    10.00  1.622D-05  4.881D-13  3.647D-22  6.194D-13  8.396D-12  1.775D-11
  2.900D+05  1.0000D+04    10.00  1.667D-05  5.285D-13  4.012D-22  6.323D-13  8.844D-12  1.813D-11
  2.950D+05  1.0000D+04    10.00  1.712D-05  5.713D-13  4.410D-22  6.449D-13  9.305D-12  1.851D-11
  3.000D+05  1.0000D+04    10.00  1.758D-05  6.166D-13  4.845D-22  6.572D-13  9.780D-12  1.887D-11
  3.050D+05  1.0000D+04    10.00  1.803D-05  6.652D-13  5.321D-22  6.699D-13  1.028D-11  1.924D-11
  3.100D+05  1.0000D+04    10.00  1.848D-05  7.162D-13  5.840D-22  6.820D-13  1.078D-11  1.960D-11
  3.150D+05  1.0000D+04    10.00  1.893D-05  7.707D-13  6.405D-22  6.945D-13  1.130D-11  1.996D-11
  3.200D+05  1.0000D+04    10.00  1.938D-05  8.279D-13  7.022D-22  7.064D-13  1.184D-11  2.031D-11
  3.250D+05  1.0000D+04    10.00  1.983D-05  8.885D-13  7.694D-22  7.185D-13  1.239D-11  2.066D-11
  3.300D+05  1.0000D+04    10.00  2.028D-05  9.518D-13  8.426D-22  7.301D-13  1.295D-11  2.099D-11
  3.350D+05  1.0000D+04    10.00  2.073D-05  1.018D-12  9.222D-22  7.417D-13  1.352D-11  2.132D-11
  3.400D+05  1.0000D+04    10.00  2.117D-05  1.088D-12  1.009D-21  7.528D-13  1.409D-11  2.163D-11
  3.450D+05  1.0000D+04    10.00  2.162D-05  1.161D-12  1.103D-21  7.639D-13  1.468D-11  2.194D-11
  3.500D+05  1.0000D+04    10.00  2.206D-05  1.236D-12  1.205D-21  7.746D-13  1.527D-11  2.223D-11
  3.550D+05  1.0000D+04    10.00  2.250D-05  1.315D-12  1.315D-21  7.851D-13  1.588D-11  2.251D-11
  3.600D+05  1.0000D+04    10.00  2.294D-05  1.395D-12  1.435D-21  7.952D-13  1.648D-11  2.278D-11
  3.650D+05  1.0000D+04    10.00  2.338D-05  1.479D-12  1.564D-21  8.049D-13  1.708D-11  2.302D-11
  3.700D+05  1.0000D+04    10.00  2.381D-05  1.565D-12  1.704D-21  8.146D-13  1.770D-11  2.326D-11
  3.750D+05  1.0000D+04    10.00  2.425D-05  1.652D-12  1.855D-21  8.235D-13  1.830D-11  2.347D-11
  3.800D+05  1.0000D+04    10.00  2.468D-05  1.742D-12  2.018D-21  8.322D-13  1.891D-11  2.367D-11
  3.850D+05  1.0000D+04    10.00  2.510D-05  1.833D-12  2.194D-21  8.406D-13  1.952D-11  2.385D-11
  3.900D+05  1.0000D+04    10.00  2.553D-05  1.926D-12  2.383D-21  8.487D-13  2.013D-11  2.401D-11
  3.950D+05  1.0000D+04    10.00  2.595D-05  2.019D-12  2.585D-21  8.563D-13  2.073D-11  2.415D-11
  4.000D+05  1.0000D+04    10.00  2.638D-05  2.113D-12  2.802D-21  8.635D-13  2.132D-11  2.428D-11
  4.050D+05  1.0000D+04    10.00  2.679D-05  2.206D-12  3.035D-21  8.702D-13  2.191D-11  2.438D-11
