!MOLECULE
p-H2O
!MOLECULAR WEIGHT
18.0
!NUMBER OF ENERGY LEVELS
45
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J_K+_K-
    1     0.000000          1.0     0_0_0
    2    37.137122          3.0     1_1_1
    3    70.090805          5.0     2_0_2
    4    95.175930          5.0     2_1_1
    5   136.163914          5.0     2_2_0
   74    23    18   1.338E+00    4997.61394      1021.0
   75    23    22   2.131E-03    1440.78186      1021.0
   76    27    15   4.760E-01   11092.25181      1175.1
   77    27    26   6.358E-03    1766.19900      1175.1
   78    23    19   2.430E-01    3691.31591      1021.0
   79    27    25   4.751E-04    2177.41002      1175.1
   80    28    23   1.629E+00    5194.86788      1270.3
   81    28    25   3.110E-01    4161.91933      1270.3
   82    33    12   7.231E-05   21538.07865      1503.6
   83    33    18   2.779E-04   15054.15716      1503.6
   84    33    19   2.475E-06   13747.85913      1503.6
   85    31    22   4.132E+00    7980.32609      1334.8
   86    35    20   1.921E-01   13696.71471      1524.6
   87    33    17   1.631E-02   16221.47961      1503.6
   88    33    22   3.881E-03   11497.32508      1503.6
   89    31    29   1.080E-03    1172.52603      1334.8
   90    35    26   8.196E+00    9049.73037      1524.6
   91    33    24   1.246E+01    9083.27271      1503.6
   92    31    18   6.085E-01   11537.15818      1334.8
   93    35    15   7.434E-03   18375.78318      1524.6
   94    35    33   1.896E-05     437.34671      1524.6
   95    39    18   3.430E-03   20184.54888      1749.9
   96    45    15   4.961E-06   28423.85321      2006.9
   97    45    33   1.970E+01   10485.41675      2006.9
   98    31    19   2.047E-02   10230.86015      1334.8
   99    35    31   4.974E-01    3954.34570      1524.6
  100    39    35   5.847E-01    4693.04500      1749.9
  101    45    39   4.590E-01    5355.02503      2006.9
  102    35    25   1.327E-04    9460.94138      1524.6
  103    39    34   3.484E-04    4977.51789      1749.9
  104    45    38   1.079E-04    7885.69923      2006.9
  105    32    19   5.602E-01   11884.74981      1414.2
  106    34    31   1.040E-01    3669.87280      1511.0
  107    38    35   1.056E-02    2162.37080      1628.4
  108    41    39   8.839E-04    1190.82908      1807.0
  109    32    28   2.374E-01    2998.56602      1414.2
  110    38    28   1.455E-01    7461.39286      1628.4
  111    41    32   1.264E-01    8184.33012      1807.0
  112    38    30   5.064E-04    6342.57720      1628.4
  113    36    34   1.884E-04     906.20605      1554.5
  114    40    38   1.724E-02    2531.91806      1749.9
  115    44    41   2.088E-02    2547.43682      1929.3
  116    40    36   5.047E-01    4072.55571      1749.9
  117    44    42   2.969E-04    1435.00858      1929.3
  118    37    30   3.399E+00    5825.63522      1603.6
  119    39    22   6.009E-02   16627.71679      1749.9
  120    45    20   1.810E-04   23744.78475      2006.9
  121    31    27   3.587E-01    3329.18567      1334.8
  122    39    19   1.333E-04   18878.25085      1749.9
  123    45    23   4.088E-05   20541.95997      2006.9
  124    35    32   4.122E-04    2300.45604      1524.6
  125    45    25   2.097E-07   19509.01142      2006.9
  126    32    27   7.068E-01    4983.07533      1414.2
  127    38    19   7.065E-02   16347.57665      1628.4
  128    41    23   1.919E-01   16377.76402      1807.0
  129    34    25   3.300E-02    9176.46849      1511.0
  130    38    34   1.974E-01    2446.84370      1628.4
  131    41    38   4.866E-01    3721.50328      1807.0
  132    30    25   2.486E+00    5280.73498      1324.0
  133    40    25   6.930E-01   14155.23025      1749.9
  134    44    28   1.487E+00   13730.33296      1929.3
  135    44    30   2.713E-02   12611.51731      1929.3
  136    42    36   3.481E+00    6374.56917      1860.4
  137    42    37   5.375E-01    5350.87351      1860.4
  138    43    37   4.516E+00    6373.14998      1909.5
  139    39    29   1.331E+01    9819.91673      1749.9
  140    45    26   1.805E-02   19097.80041      2006.9
  141    35    23   3.023E-02   10493.88993      1524.6
  142    45    31   3.688E-03   14002.41573      2006.9
  143    31    28   2.462E-04    1344.67636      1334.8
  144    39    28   1.050E-04    9992.06706      1749.9
  145    45    32   1.151E-05   12348.52607      2006.9
  146    34    23   1.682E+00   10209.41704      1511.0
  147    38    27   4.601E+00    9445.90217      1628.4
  148    41    31   8.871E+00    9838.21978      1807.0
  149    34    32   1.235E-01    2015.98315      1511.0
  150    41    25   3.830E-03   15344.81547      1807.0
  151    32    30   2.755E-04    1879.75036      1414.2
  152    36    28   2.639E+00    5920.75522      1554.5
  153    40    32   2.890E+00    6994.74491      1749.9
  154    44    34   4.365E+00    8715.78380      1929.3
  155    36    30   4.280E-01    4801.93956      1554.5
  156    44    40   5.213E-01    3737.02204      1929.3
  157    40    37   8.327E-04    3048.86005      1749.9
!NUMBER OF COLLISION PARTNERS
2
!COLLISIONS BETWEEN
2 pH2O-pH2 from Faure et al. (2007)
!NUMBER OF COLL TRANS
990
!NUMBER OF COLL TEMPS
8
!COLL TEMPS
20.0   100.0   200.0   400.0   800.0  1200.0  1600.0  2000.0
!TRANS + UP + LOW + RATE COEFFS(cm^3 s^-1)
    1    2   1   .30E-10 .49E-10 .63E-10 .76E-10 .86E-10 .91E-10 .94E-10 .96E-10
    2    3   1   .12E-10 .52E-11 .81E-11 .11E-10 .14E-10 .16E-10 .17E-10 .18E-10
    3    3   2   .22E-10 .33E-10 .48E-10 .61E-10 .70E-10 .73E-10 .75E-10 .75E-10
    4    4   1   .37E-12 .14E-11 .50E-11 .11E-10 .17E-10 .18E-10 .19E-10 .19E-10
    5    4   2   .44E-10 .47E-10 .64E-10 .84E-10 .11E-09 .12E-09 .13E-09 .14E-09
    6    4   3   .22E-10 .74E-10 .11E-09 .14E-09 .17E-09 .19E-09 .19E-09 .20E-09
    7    5   1   .11E-11 .86E-12 .21E-11 .41E-11 .67E-11 .87E-11 .10E-10 .12E-10
    8    5   2   .26E-10 .36E-10 .50E-10 .68E-10 .90E-10 .10E-09 .12E-09 .12E-09
    9    5   3   .44E-11 .75E-11 .15E-10 .25E-10 .34E-10 .38E-10 .40E-10 .41E-10
   10    5   4   .22E-10 .36E-10 .64E-10 .91E-10 .11E-09 .12E-09 .12E-09 .12E-09
   11    6   1   .38E-11 .38E-11 .55E-11 .73E-11 .92E-11 .10E-10 .12E-10 .12E-10
   12    6   2   .46E-11 .46E-11 .12E-10 .20E-10 .25E-10 .26E-10 .26E-10 .26E-10
   13    6   3   .75E-10 .75E-10 .86E-10 .10E-09 .13E-09 .15E-09 .17E-09 .18E-09
   14    6   4   .19E-10 .19E-10 .28E-10 .36E-10 .44E-10 .48E-10 .50E-10 .52E-10
   15    6   5   .70E-11 .70E-11 .14E-10 .20E-10 .26E-10 .28E-10 .28E-10 .29E-10
   16    7   1   .27E-15 .27E-15 .27E-15 .16E-15 .78E-16 .47E-16 .32E-16 .23E-16
   17    7   2   .27E-11 .27E-11 .71E-11 .13E-10 .18E-10 .20E-10 .21E-10 .22E-10
   18    7   3   .14E-11 .14E-11 .82E-11 .23E-10 .36E-10 .38E-10 .37E-10 .35E-10
   19    7   4   .31E-10 .31E-10 .38E-10 .49E-10 .66E-10 .79E-10 .90E-10 .10E-09
   20    7   5   .43E-10 .43E-10 .56E-10 .70E-10 .86E-10 .97E-10 .10E-09 .11E-09
   21    7   6   .60E-11 .60E-11 .17E-10 .32E-10 .43E-10 .45E-10 .44E-10 .43E-10
   22    8   1   .75E-12 .75E-12 .16E-11 .35E-11 .63E-11 .80E-11 .92E-11 .10E-10
   23    8   2   .12E-11 .12E-11 .31E-11 .56E-11 .80E-11 .89E-11 .92E-11 .94E-11
   24    8   3   .11E-10 .11E-10 .18E-10 .26E-10 .34E-10 .39E-10 .42E-10 .44E-10
   25    8   4   .28E-11 .28E-11 .54E-11 .84E-11 .11E-10 .13E-10 .14E-10 .14E-10
   26    8   5   .11E-11 .11E-11 .41E-11 .92E-11 .14E-10 .15E-10 .16E-10 .16E-10
   27    8   6   .58E-10 .58E-10 .82E-10 .11E-09 .14E-09 .15E-09 .16E-09 .17E-09
   28    8   7   .20E-11 .20E-11 .71E-11 .14E-10 .20E-10 .21E-10 .20E-10 .19E-10
   29    9   1   .11E-14 .11E-14 .78E-15 .39E-15 .17E-15 .98E-16 .66E-16 .48E-16
   30    9   2   .57E-13 .57E-13 .14E-12 .38E-12 .96E-12 .15E-11 .20E-11 .24E-11
   31    9   3   .11E-11 .11E-11 .60E-11 .15E-10 .21E-10 .21E-10 .20E-10 .18E-10
   32    9   4   .15E-11 .15E-11 .42E-11 .85E-11 .14E-10 .17E-10 .19E-10 .20E-10
   33    9   5   .20E-11 .20E-11 .46E-11 .86E-11 .14E-10 .17E-10 .19E-10 .21E-10
   34    9   6   .40E-10 .40E-10 .51E-10 .68E-10 .94E-10 .11E-09 .13E-09 .14E-09
   35    9   7   .14E-10 .14E-10 .23E-10 .32E-10 .41E-10 .45E-10 .47E-10 .49E-10
   36    9   8   .12E-09 .12E-09 .18E-09 .25E-09 .35E-09 .42E-09 .48E-09 .53E-09
   37   10   1   .17E-13 .17E-13 .44E-13 .15E-12 .44E-12 .68E-12 .85E-12 .97E-12
   38   10   2   .63E-12 .63E-12 .17E-11 .46E-11 .87E-11 .12E-10 .15E-10 .18E-10
   39   10   3   .14E-12 .14E-12 .42E-12 .21E-11 .49E-11 .77E-11 .10E-10 .13E-10
   40   10   4   .11E-11 .11E-11 .26E-11 .93E-11 .15E-10 .19E-10 .23E-10 .26E-10
   41   10   5   .42E-10 .42E-10 .59E-10 .80E-10 .11E-09 .13E-09 .14E-09 .15E-09
   42   10   6   .14E-11 .14E-11 .31E-11 .64E-11 .86E-11 .10E-10 .11E-10 .12E-10
   43   10   7   .52E-10 .52E-10 .72E-10 .93E-10 .11E-09 .13E-09 .14E-09 .14E-09
   44   10   8   .15E-11 .15E-11 .29E-11 .53E-11 .67E-11 .76E-11 .82E-11 .87E-11
   45   10   9   .13E-11 .13E-11 .33E-11 .96E-11 .12E-10 .14E-10 .15E-10 .16E-10
   46   11   1   .26E-12 .26E-12 .60E-12 .12E-11 .20E-11 .24E-11 .27E-11 .28E-11
   47   11   2   .23E-12 .23E-12 .58E-12 .15E-11 .33E-11 .48E-11 .59E-11 .68E-11
   48   11   3   .65E-12 .65E-12 .17E-11 .27E-11 .61E-11 .95E-11 .13E-10 .16E-10
   49   11   4   .17E-11 .17E-11 .39E-11 .74E-11 .12E-10 .15E-10 .17E-10 .18E-10
   50   11   5   .18E-11 .18E-11 .30E-11 .54E-11 .11E-10 .16E-10 .21E-10 .26E-10
   51   11   6   .13E-11 .13E-11 .55E-11 .13E-10 .22E-10 .25E-10 .26E-10 .27E-10
   52   11   7   .38E-10 .38E-10 .56E-10 .77E-10 .10E-09 .11E-09 .12E-09 .13E-09
   53   11   8   .27E-11 .27E-11 .81E-11 .16E-10 .24E-10 .27E-10 .28E-10 .28E-10
   54   11   9   .17E-10 .17E-10 .34E-10 .52E-10 .67E-10 .72E-10 .74E-10 .75E-10
   55   11  10   .93E-11 .93E-11 .17E-10 .26E-10 .34E-10 .38E-10 .41E-10 .42E-10
   56   12   1   .98E-13 .98E-13 .21E-12 .45E-12 .81E-12 .10E-11 .12E-11 .13E-11
   57   12   2   .99E-12 .99E-12 .22E-11 .48E-11 .85E-11 .11E-10 .12E-10 .13E-10
   58   12   3   .13E-11 .13E-11 .25E-11 .45E-11 .79E-11 .11E-10 .13E-10 .15E-10
   59   12   4   .13E-11 .13E-11 .30E-11 .67E-11 .12E-10 .16E-10 .18E-10 .20E-10
   60   12   5   .75E-12 .75E-12 .15E-11 .31E-11 .57E-11 .75E-11 .87E-11 .97E-11
   61   12   6   .98E-11 .98E-11 .16E-10 .24E-10 .32E-10 .36E-10 .38E-10 .40E-10
   62   12   7   .29E-11 .29E-11 .47E-11 .74E-11 .11E-10 .14E-10 .16E-10 .18E-10
   63   12   8   .62E-10 .62E-10 .81E-10 .11E-09 .14E-09 .16E-09 .17E-09 .19E-09
   64   12   9   .12E-10 .12E-10 .15E-10 .21E-10 .29E-10 .36E-10 .41E-10 .46E-10
   65   12  10   .72E-12 .72E-12 .18E-11 .42E-11 .81E-11 .10E-10 .12E-10 .13E-10
   66   12  11   .13E-11 .13E-11 .27E-11 .68E-11 .12E-10 .15E-10 .19E-10 .22E-10
   67   13   1   .57E-17 .57E-17 .24E-17 .96E-18 .36E-18 .20E-18 .13E-18 .94E-19
   68   13   2   .28E-12 .28E-12 .70E-12 .16E-11 .27E-11 .33E-11 .36E-11 .38E-11
   69   13   3   .25E-12 .25E-12 .75E-12 .25E-11 .66E-11 .10E-10 .13E-10 .15E-10
   70   13   4   .77E-12 .77E-12 .21E-11 .31E-11 .66E-11 .98E-11 .13E-10 .16E-10
   71   13   5   .19E-11 .19E-11 .36E-11 .68E-11 .13E-10 .18E-10 .23E-10 .28E-10
   72   13   6   .56E-12 .56E-12 .15E-11 .24E-11 .49E-11 .72E-11 .93E-11 .11E-10
   73   13   7   .13E-10 .13E-10 .28E-10 .47E-10 .66E-10 .76E-10 .81E-10 .85E-10
   74   13   8   .57E-12 .57E-12 .10E-11 .18E-11 .30E-11 .37E-11 .42E-11 .46E-11
   75   13   9   .52E-12 .52E-12 .10E-11 .78E-11 .11E-10 .13E-10 .14E-10 .15E-10
   76   13  10   .38E-10 .38E-10 .57E-10 .79E-10 .10E-09 .11E-09 .12E-09 .13E-09
   77   13  11   .24E-10 .24E-10 .47E-10 .71E-10 .89E-10 .95E-10 .97E-10 .97E-10
   78   13  12   .77E-12 .77E-12 .18E-11 .42E-11 .85E-11 .12E-10 .14E-10 .16E-10
   79   14   1   .29E-17 .29E-17 .10E-17 .37E-18 .13E-18 .72E-19 .47E-19 .34E-19
   80   14   2   .30E-13 .30E-13 .94E-13 .31E-12 .85E-12 .13E-11 .16E-11 .19E-11
   81   14   3   .22E-12 .22E-12 .57E-12 .13E-11 .24E-11 .31E-11 .36E-11 .40E-11
   82   14   4   .47E-12 .47E-12 .11E-11 .27E-11 .62E-11 .92E-11 .12E-10 .14E-10
   83   14   5   .51E-12 .51E-12 .13E-11 .35E-11 .75E-11 .11E-10 .13E-10 .15E-10
   84   14   6   .59E-13 .59E-13 .17E-12 .87E-11 .13E-10 .15E-10 .17E-10 .19E-10
   85   14   7   .20E-11 .20E-11 .58E-11 .13E-10 .22E-10 .28E-10 .32E-10 .35E-10
   86   14   8   .75E-11 .75E-11 .17E-10 .31E-10 .50E-10 .63E-10 .73E-10 .80E-10
   87   14   9   .31E-10 .31E-10 .40E-10 .56E-10 .85E-10 .11E-09 .13E-09 .16E-09
   88   14  10   .20E-11 .20E-11 .33E-11 .50E-11 .67E-11 .78E-11 .87E-11 .95E-11
   89   14  11   .21E-10 .21E-10 .37E-10 .54E-10 .70E-10 .77E-10 .82E-10 .85E-10
   90   14  12   .13E-10 .13E-10 .33E-10 .58E-10 .80E-10 .89E-10 .92E-10 .93E-10
   91   14  13   .65E-11 .65E-11 .12E-10 .19E-10 .27E-10 .31E-10 .35E-10 .37E-10
   92   15   1   .48E-13 .48E-13 .11E-12 .23E-12 .40E-12 .54E-12 .66E-12 .76E-12
   93   15   2   .12E-12 .12E-12 .34E-12 .96E-12 .21E-11 .30E-11 .36E-11 .41E-11
   94   15   3   .87E-12 .87E-12 .21E-11 .50E-11 .99E-11 .13E-10 .16E-10 .17E-10
   95   15   4   .20E-12 .20E-12 .55E-12 .15E-11 .35E-11 .49E-11 .60E-11 .68E-11
   96   15   5   .26E-12 .26E-12 .62E-12 .14E-11 .26E-11 .34E-11 .40E-11 .44E-11
   97   15   6   .16E-11 .16E-11 .51E-11 .10E-10 .15E-10 .17E-10 .17E-10 .17E-10
   98   15   7   .10E-11 .10E-11 .25E-11 .58E-11 .11E-10 .15E-10 .18E-10 .20E-10
   99   15   8   .14E-10 .14E-10 .22E-10 .30E-10 .34E-10 .36E-10 .36E-10 .37E-10
  100   15   9   .23E-11 .23E-11 .21E-11 .31E-11 .59E-11 .96E-11 .14E-10 .19E-10
  101   15  10   .26E-12 .26E-12 .68E-12 .18E-11 .39E-11 .54E-11 .65E-11 .72E-11
  102   15  11   .78E-12 .78E-12 .17E-11 .38E-11 .72E-11 .94E-11 .11E-10 .12E-10
  103   15  12   .58E-10 .58E-10 .76E-10 .10E-09 .13E-09 .16E-09 .17E-09 .19E-09
  104   15  13   .65E-12 .65E-12 .13E-11 .29E-11 .62E-11 .89E-11 .11E-10 .13E-10
  105   15  14   .47E-11 .47E-11 .90E-11 .15E-10 .24E-10 .30E-10 .35E-10 .39E-10
  106   16   1   .36E-14 .36E-14 .11E-13 .33E-13 .81E-13 .12E-12 .15E-12 .17E-12
  107   16   2   .17E-13 .17E-13 .62E-13 .23E-12 .63E-12 .94E-12 .12E-11 .13E-11
  108   16   3   .95E-14 .95E-14 .37E-13 .16E-12 .53E-12 .89E-12 .12E-11 .15E-11
  109   16   4   .62E-13 .62E-13 .21E-12 .70E-12 .18E-11 .27E-11 .34E-11 .39E-11
  110   16   5   .72E-12 .72E-12 .21E-11 .90E-11 .14E-10 .18E-10 .21E-10 .24E-10
  111   16   6   .12E-12 .12E-12 .39E-12 .13E-11 .34E-11 .51E-11 .64E-11 .75E-11
  112   16   7   .95E-12 .95E-12 .24E-11 .85E-11 .16E-10 .23E-10 .29E-10 .35E-10
  113   16   8   .22E-12 .22E-12 .59E-12 .17E-11 .41E-11 .63E-11 .80E-11 .94E-11
  114   16   9   .39E-12 .39E-12 .98E-12 .26E-11 .61E-11 .90E-11 .11E-10 .13E-10
  115   16  10   .35E-10 .35E-10 .54E-10 .77E-10 .10E-09 .12E-09 .14E-09 .15E-09
  116   16  11   .18E-11 .18E-11 .49E-11 .99E-11 .16E-10 .19E-10 .22E-10 .23E-10
  117   16  12   .36E-12 .36E-12 .92E-12 .25E-11 .59E-11 .85E-11 .10E-10 .12E-10
  118   16  13   .42E-10 .42E-10 .56E-10 .71E-10 .86E-10 .95E-10 .10E-09 .11E-09
  119   16  14   .15E-11 .15E-11 .33E-11 .71E-11 .13E-10 .16E-10 .17E-10 .19E-10
  120   16  15   .20E-12 .20E-12 .59E-12 .18E-11 .44E-11 .65E-11 .82E-11 .95E-11
  121   17   1   .61E-13 .61E-13 .22E-12 .79E-12 .22E-11 .33E-11 .42E-11 .49E-11
  122   17   2   .11E-12 .11E-12 .32E-12 .92E-12 .21E-11 .31E-11 .38E-11 .45E-11
  123   17   3   .23E-13 .23E-13 .72E-13 .23E-12 .59E-12 .89E-12 .11E-11 .13E-11
  124   17   4   .17E-13 .17E-13 .48E-13 .13E-12 .30E-12 .44E-12 .57E-12 .68E-12
  125   17   5   .11E-12 .11E-12 .26E-12 .60E-12 .15E-11 .25E-11 .35E-11 .45E-11
  126   17   6   .55E-12 .55E-12 .15E-11 .41E-11 .91E-11 .13E-10 .16E-10 .19E-10
  127   17   7   .13E-11 .13E-11 .23E-11 .47E-11 .10E-10 .17E-10 .24E-10 .31E-10
  128   17   8   .42E-12 .42E-12 .10E-11 .20E-11 .47E-11 .75E-11 .10E-10 .13E-10
  129   17   9   .10E-11 .10E-11 .26E-11 .92E-11 .13E-10 .16E-10 .19E-10 .21E-10
  130   17  10   .17E-11 .17E-11 .41E-11 .76E-11 .12E-10 .14E-10 .15E-10 .16E-10
  131   17  11   .23E-10 .23E-10 .33E-10 .47E-10 .64E-10 .77E-10 .87E-10 .95E-10
  132   17  12   .26E-12 .26E-12 .57E-12 .27E-11 .58E-11 .88E-11 .12E-10 .14E-10
  133   17  13   .29E-10 .29E-10 .50E-10 .73E-10 .96E-10 .11E-09 .11E-09 .12E-09
  134   17  14   .21E-11 .21E-11 .75E-11 .17E-10 .26E-10 .31E-10 .32E-10 .33E-10
  135   17  15   .94E-12 .94E-12 .16E-11 .28E-11 .46E-11 .61E-11 .73E-11 .84E-11
  136   17  16   .32E-11 .32E-11 .94E-11 .17E-10 .23E-10 .25E-10 .24E-10 .24E-10
  137   18   1   .10E-38 .10E-38 .96E-39 .17E-38 .30E-38 .34E-38 .34E-38 .33E-38
  138   18   2   .37E-14 .37E-14 .94E-14 .26E-13 .11E-12 .26E-12 .42E-12 .58E-12
  139   18   3   .47E-13 .47E-13 .15E-12 .50E-12 .13E-11 .19E-11 .24E-11 .28E-11
  140   18   4   .12E-12 .12E-12 .35E-12 .10E-11 .24E-11 .34E-11 .42E-11 .48E-11
  141   18   5   .11E-13 .11E-13 .34E-13 .12E-12 .33E-12 .52E-12 .67E-12 .79E-12
  142   18   6   .69E-13 .69E-13 .18E-12 .43E-12 .90E-12 .13E-11 .17E-11 .20E-11
  143   18   7   .33E-12 .33E-12 .80E-12 .26E-11 .52E-11 .76E-11 .98E-11 .12E-10
  144   18   8   .35E-11 .35E-11 .58E-11 .99E-11 .17E-10 .23E-10 .28E-10 .33E-10
  145   18   9   .15E-11 .15E-11 .44E-11 .91E-11 .15E-10 .17E-10 .19E-10 .20E-10
  146   18  10   .35E-12 .35E-12 .87E-12 .21E-11 .41E-11 .58E-11 .71E-11 .83E-11
  147   18  11   .13E-11 .13E-11 .37E-11 .76E-11 .12E-10 .15E-10 .17E-10 .18E-10
  148   18  12   .36E-10 .36E-10 .48E-10 .67E-10 .95E-10 .12E-09 .13E-09 .15E-09
  149   18  13   .83E-12 .83E-12 .20E-11 .36E-11 .64E-11 .87E-11 .11E-10 .12E-10
  150   18  14   .30E-10 .30E-10 .39E-10 .52E-10 .71E-10 .85E-10 .97E-10 .11E-09
  151   18  15   .18E-09 .18E-09 .23E-09 .32E-09 .47E-09 .60E-09 .71E-09 .81E-09
  152   18  16   .37E-12 .37E-12 .85E-12 .20E-11 .41E-11 .58E-11 .72E-11 .84E-11
  153   18  17   .42E-12 .42E-12 .78E-12 .68E-11 .83E-11 .93E-11 .10E-10 .11E-10
  154   19   1   .30E-13 .30E-13 .96E-13 .30E-12 .71E-12 .99E-12 .12E-11 .13E-11
  155   19   2   .48E-13 .48E-13 .14E-12 .40E-12 .10E-11 .16E-11 .21E-11 .26E-11
  156   19   3   .85E-13 .85E-13 .25E-12 .76E-12 .18E-11 .27E-11 .33E-11 .38E-11
  157   19   4   .70E-13 .70E-13 .19E-12 .54E-12 .13E-11 .21E-11 .27E-11 .32E-11
  158   19   5   .10E-12 .10E-12 .32E-12 .10E-11 .24E-11 .34E-11 .41E-11 .46E-11
  159   19   6   .77E-12 .77E-12 .20E-11 .51E-11 .10E-10 .14E-10 .17E-10 .19E-10
  160   19   7   .12E-12 .12E-12 .34E-12 .10E-11 .24E-11 .34E-11 .42E-11 .47E-11
