!MOLECULE
o-H2O
!MOLECULAR WEIGHT
18.0
!NUMBER OF ENERGY LEVELS
45
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J_K+_K-
    1    23.794356          9.0     1_0_1
    2    42.371741          9.0     1_1_0
    3    79.496382         15.0     2_1_2
   42    20    17   2.120E-01    3043.76660       878.2
   43    23    11   3.068E-04   12493.20423      1067.7
   44    23    14   4.580E-03    8860.83534      1067.7
   45    23    20   2.469E-01    3949.32001      1067.7
   46    20    15   2.736E-04    4889.28021       878.2
   47    23    18   1.468E-04    5671.02165      1067.7
   48    15    11   7.491E-01    3654.60401       643.5
   49    15    14   1.859E-09      22.23513       643.5
   50    18    13   9.390E-01    4600.43187       795.5
   51    18    17   2.217E-03    1322.06496       795.5
   52    21    11   3.488E-01    9702.20830       933.7
   53    21    14   1.687E+00    6069.83942       933.7
   54    21    20   1.333E-03    1158.32408       933.7
   55    25    13   2.682E-01   10710.60444      1088.8
   56    25    17   3.986E+00    7432.23753      1088.8
   57    25    23   2.575E-05     439.15092      1088.8
   58    29    11   3.150E-03   16885.83760      1278.5
   59    29    14   6.367E-02   13253.46871      1278.5
   60    29    20   7.628E+00    8341.95338      1278.5
   61    33    13   4.671E-04   19354.61651      1503.6
   62    33    17   1.626E-02   16076.24960      1503.6
   63    33    23   1.246E+01    9083.16299      1503.6
   64    18    15   1.740E-01    3167.57857       795.5
   65    21    18   2.181E-01    2880.02572       933.7
   66    25    15   1.459E-02    9277.75114      1088.8
   67    25    21   2.991E-01    3230.14685      1088.8
   68    29    18   1.394E-02   10063.65502      1278.5
   69    29    25   3.969E-01    3953.48245      1278.5
   70    33    15   3.077E-05   17921.76320      1503.6
   71    33    21   3.948E-03   11874.15892      1503.6
   72    33    29   3.533E-01    4690.52962      1503.6
   73    21    19   3.660E-04    1880.75263       933.7
   74    25    22   2.890E-04    1574.23227      1088.8
   75    29    19   6.950E-05    9064.38192      1278.5
   76    29    16   3.408E-04   12006.42116      1278.5
   77    33    22   2.318E-05   10218.24434      1503.6
   78    33    27   1.184E-04    6076.83466      1503.6
   79    19    15   1.157E+00    4166.85166       843.5
   80    22    18   9.508E-01    4535.94030      1013.2
   81    26    15   4.843E-01   10047.76955      1125.7
   82    26    21   2.579E-01    4000.16526      1125.7
   83    27    18   1.709E+00    8677.34998      1212.0
   84    27    25   2.475E-02    2567.17741      1212.0
   85    31    15   6.835E-02   14509.49970      1339.9
   86    31    21   4.478E+00    8461.89541      1339.9
   87    31    29   1.414E-03    1278.26611      1339.9
   88    34    18   1.112E-01   15197.20301      1524.9
   89    34    25   8.274E+00    9087.03043      1524.9
   90    34    33   1.971E-05     443.01837      1524.9
   91    39    15   3.352E-04   23052.30886      1749.9
   92    39    21   5.934E-02   17004.70457      1749.9
   93    39    29   1.331E+01    9821.07528      1749.9
   94    22    19   2.160E-01    3536.66720      1013.2
   95    26    22   1.360E-01    2344.25069      1125.7
   96    27    19   3.861E-02    7678.07688      1212.0
   97    27    26   9.234E-02    1797.15899      1212.0
   98    31    22   1.173E-01    6805.98083      1339.9
   99    31    27   2.153E-01    2664.57115      1339.9
  100    34    19   2.516E-03   14197.92991      1524.9
  101    34    26   5.737E-02    8317.01202      1524.9
  102    34    31   4.648E-01    3855.28187      1524.9
  103    39    22   1.634E-03   15348.79000      1749.9
  104    39    27   1.546E-02   11207.38031      1749.9
  105    39    34   5.828E-01    4687.52729      1749.9
  106    26    24   9.343E-05    1146.62150      1125.7
  107    31    24   5.015E-04    5608.35165      1339.9
  108    34    28   7.476E-04    5223.44182      1524.9
  109    39    24   9.847E-06   14151.16081      1749.9
  110    39    32   4.440E-04    6297.99779      1749.9
  111    24    19   1.751E+00    4734.29639      1070.7
  112    28    22   1.897E+00    5437.82089      1274.2
  113    28    27   9.542E-04    1296.41120      1274.2
  114    32    19   5.893E-01   12587.45941      1447.6
  115    32    26   2.315E+00    6706.54152      1447.6
  116    32    31   1.389E-02    2244.81137      1447.6
  117    37    22   1.050E+00   12546.15088      1615.4
  118    37    27   4.212E+00    8404.74120      1615.4
  119    37    34   6.748E-03    1884.88817      1615.4
  120    40    19   1.233E-02   20053.81587      1805.9
  121    40    26   4.885E-01   14172.89798      1805.9
  122    40    31   8.630E+00    9711.16784      1805.9
  123    40    39   8.338E-04    1168.35868      1805.9
  124    28    24   3.278E-01    4240.19170      1274.2
  125    32    28   3.834E-01    3612.97132      1447.6
  126    37    24   2.469E-02   11348.52169      1615.4
  127    37    32   4.296E-01    3495.35867      1615.4
  128    40    28   5.024E-02   11079.32778      1805.9
  129    40    37   5.758E-01    3970.99779      1805.9
  130    32    30   6.314E-04    2576.64450      1447.6
  131    37    35   2.422E-04    1307.96347      1615.4
  132    40    30   1.919E-04   10043.00096      1805.9
  133    40    38   2.999E-04    1596.25269      1805.9
  134    30    24   2.480E+00    5276.51852      1323.9
  135    35    28   2.470E+00    5800.36652      1552.6
  136    38    24   6.583E-01   13723.26679      1729.3
  137    38    32   1.513E+00    5870.10377      1729.3
  138    35    30   4.183E-01    4764.03970      1552.6
  139    38    35   3.838E-01    3682.70857      1729.3
  140    38    36   5.496E-04    2619.33432      1729.3
  141    36    30   3.402E+00    5827.41395      1603.6
  142    41    30   2.883E-02   10874.99596      1845.9
  143    44    41   1.896E-01    2317.88241      1957.1
  144    42    41   5.048E-06     321.22569      1861.3
  145    45    25   1.809E-02   19129.44197      2006.9
  146    45    26   1.120E-04   18359.42356      2006.9
  147    45    37   1.156E-04    8157.52337      2006.9
  148    44    24   5.863E-02   18469.39689      1957.1
  149    41    38   1.881E-01    2428.24769      1845.9
  150    42    36   5.428E-01    5368.80769      1861.3
  151    43    36   4.514E+00    6372.39184      1909.4
  152    45    33   1.970E+01   10485.42991      2006.9
  153    45    31   3.641E-03   13897.69342      2006.9
  154    41    28   1.708E+00   11911.32278      1845.9
  155    44    32   4.479E+00   10616.23387      1957.1
  156    44    35   1.455E-01    8428.83867      1957.1
  157    44    36   4.429E-04    7365.46442      1957.1
  158    42    35   3.581E+00    6432.18194      1861.3
!NUMBER OF COLLISION PARTNERS
2
!COLLISIONS BETWEEN
2 oH2O-pH2 from Faure et al. (2007)
!NUMBER OF COLL TRANS
990
!NUMBER OF COLL TEMPS
8
!COLL TEMPS
20.0   100.0   200.0   400.0   800.0  1200.0  1600.0  2000.0
!TRANS + UP + LOW + RATE COEFFS(cm^3 s^-1)
    1    2   1   .34E-10 .54E-10 .83E-10 .11E-09 .14E-09 .16E-09 .17E-09 .18E-09
    2    3   1   .34E-10 .50E-10 .60E-10 .72E-10 .87E-10 .97E-10 .11E-09 .11E-09
    3    3   2   .16E-10 .52E-10 .77E-10 .97E-10 .11E-09 .11E-09 .11E-09 .11E-09
    4    4   1   .33E-11 .16E-11 .61E-11 .14E-10 .23E-10 .27E-10 .28E-10 .29E-10
    5    4   2   .33E-10 .42E-10 .57E-10 .75E-10 .95E-10 .11E-09 .12E-09 .12E-09
    6    4   3   .19E-10 .65E-11 .18E-10 .32E-10 .42E-10 .44E-10 .43E-10 .42E-10
    7    5   1   .73E-11 .97E-11 .14E-10 .17E-10 .20E-10 .21E-10 .22E-10 .22E-10
    8    5   2   .61E-11 .54E-11 .12E-10 .18E-10 .21E-10 .22E-10 .22E-10 .21E-10
    9    5   3   .35E-10 .54E-10 .87E-10 .12E-09 .14E-09 .14E-09 .14E-09 .14E-09
   10    5   4   .44E-11 .16E-11 .54E-11 .12E-10 .19E-10 .22E-10 .23E-10 .23E-10
   11    6   1   .17E-11 .17E-11 .56E-11 .11E-10 .16E-10 .17E-10 .17E-10 .17E-10
   12    6   2   .20E-11 .20E-11 .74E-11 .16E-10 .23E-10 .25E-10 .25E-10 .24E-10
   13    6   3   .34E-10 .34E-10 .42E-10 .55E-10 .75E-10 .90E-10 .10E-09 .11E-09
   14    6   4   .13E-10 .13E-10 .22E-10 .32E-10 .42E-10 .48E-10 .52E-10 .54E-10
   15    6   5   .11E-09 .11E-09 .15E-09 .19E-09 .24E-09 .27E-09 .29E-09 .30E-09
   16    7   1   .16E-11 .16E-11 .37E-11 .86E-11 .17E-10 .23E-10 .27E-10 .31E-10
   17    7   2   .36E-11 .36E-11 .75E-11 .13E-10 .18E-10 .22E-10 .24E-10 .25E-10
   18    7   3   .79E-11 .79E-11 .14E-10 .18E-10 .24E-10 .29E-10 .32E-10 .35E-10
   19    7   4   .53E-10 .53E-10 .68E-10 .86E-10 .11E-09 .12E-09 .13E-09 .14E-09
   20    7   5   .60E-11 .60E-11 .12E-10 .19E-10 .26E-10 .29E-10 .31E-10 .32E-10
   21    7   6   .89E-11 .89E-11 .20E-10 .33E-10 .44E-10 .49E-10 .51E-10 .53E-10
   22    8   1   .31E-11 .31E-11 .51E-11 .76E-11 .11E-10 .13E-10 .14E-10 .16E-10
   23    8   2   .21E-11 .21E-11 .47E-11 .56E-11 .78E-11 .92E-11 .10E-10 .11E-10
   24    8   3   .11E-10 .11E-10 .15E-10 .21E-10 .28E-10 .33E-10 .37E-10 .40E-10
   25    8   4   .20E-11 .20E-11 .39E-11 .65E-11 .90E-11 .10E-10 .11E-10 .12E-10
   26    8   5   .66E-10 .66E-10 .87E-10 .11E-09 .14E-09 .15E-09 .17E-09 .18E-09
   27    8   6   .12E-10 .12E-10 .22E-10 .31E-10 .36E-10 .36E-10 .36E-10 .35E-10
   28    8   7   .38E-11 .38E-11 .91E-11 .16E-10 .23E-10 .26E-10 .28E-10 .28E-10
   29    9   1   .30E-13 .30E-13 .82E-13 .29E-12 .86E-12 .13E-11 .16E-11 .19E-11
   30    9   2   .78E-12 .78E-12 .21E-11 .43E-11 .89E-11 .13E-10 .17E-10 .21E-10
   31    9   3   .73E-12 .73E-12 .17E-11 .31E-11 .62E-11 .89E-11 .11E-10 .14E-10
   32    9   4   .41E-10 .41E-10 .57E-10 .76E-10 .99E-10 .11E-09 .12E-09 .13E-09
   33    9   5   .92E-12 .92E-12 .19E-11 .31E-11 .66E-11 .10E-10 .13E-10 .16E-10
   34    9   6   .15E-11 .15E-11 .32E-11 .48E-11 .87E-11 .12E-10 .15E-10 .17E-10
   35    9   7   .39E-10 .39E-10 .56E-10 .74E-10 .93E-10 .10E-09 .11E-09 .12E-09
   36    9   8   .16E-11 .16E-11 .37E-11 .36E-11 .62E-11 .83E-11 .10E-10 .12E-10
   37   10   1   .31E-12 .31E-12 .74E-12 .16E-11 .27E-11 .33E-11 .37E-11 .40E-11
   38   10   2   .68E-12 .68E-12 .14E-11 .28E-11 .57E-11 .80E-11 .99E-11 .11E-10
   39   10   3   .29E-12 .29E-12 .51E-12 .66E-11 .11E-10 .14E-10 .16E-10 .18E-10
   40   10   4   .56E-12 .56E-12 .15E-11 .10E-10 .16E-10 .21E-10 .24E-10 .28E-10
   41   10   5   .41E-11 .41E-11 .12E-10 .21E-10 .29E-10 .31E-10 .31E-10 .30E-10
   42   10   6   .16E-10 .16E-10 .26E-10 .41E-10 .63E-10 .81E-10 .95E-10 .11E-09
   43   10   7   .29E-10 .29E-10 .51E-10 .78E-10 .11E-09 .13E-09 .14E-09 .15E-09
   44   10   8   .71E-11 .71E-11 .26E-10 .48E-10 .54E-10 .48E-10 .42E-10 .36E-10
   45   10   9   .47E-11 .47E-11 .12E-10 .20E-10 .26E-10 .26E-10 .26E-10 .25E-10
   46   11   1   .98E-12 .98E-12 .22E-11 .48E-11 .87E-11 .11E-10 .13E-10 .14E-10
   47   11   2   .29E-12 .29E-12 .65E-12 .14E-11 .25E-11 .33E-11 .38E-11 .42E-11
   48   11   3   .15E-11 .15E-11 .42E-11 .82E-11 .12E-10 .14E-10 .15E-10 .16E-10
   49   11   4   .12E-11 .12E-11 .26E-11 .57E-11 .10E-10 .12E-10 .14E-10 .15E-10
   50   11   5   .12E-10 .12E-10 .19E-10 .27E-10 .36E-10 .41E-10 .44E-10 .47E-10
   51   11   6   .14E-11 .14E-11 .37E-11 .70E-11 .11E-10 .13E-10 .14E-10 .15E-10
   52   11   7   .14E-11 .14E-11 .29E-11 .38E-11 .71E-11 .99E-11 .12E-10 .15E-10
   53   11   8   .63E-10 .63E-10 .79E-10 .10E-09 .13E-09 .15E-09 .17E-09 .18E-09
   54   11   9   .57E-12 .57E-12 .14E-11 .33E-11 .68E-11 .94E-11 .11E-10 .13E-10
   55   11  10   .37E-12 .37E-12 .73E-12 .31E-11 .58E-11 .81E-11 .10E-10 .12E-10
   56   12   1   .11E-12 .11E-12 .36E-12 .12E-11 .33E-11 .51E-11 .64E-11 .74E-11
   57   12   2   .13E-12 .13E-12 .33E-12 .75E-12 .13E-11 .16E-11 .17E-11 .18E-11
   58   12   3   .97E-12 .97E-12 .26E-11 .65E-11 .14E-10 .19E-10 .23E-10 .26E-10
   59   12   4   .17E-11 .17E-11 .39E-11 .79E-11 .15E-10 .21E-10 .26E-10 .31E-10
   60   12   5   .34E-12 .34E-12 .81E-12 .23E-11 .48E-11 .71E-11 .92E-11 .11E-10
   61   12   6   .77E-12 .77E-12 .19E-11 .41E-11 .73E-11 .99E-11 .12E-10 .14E-10
   62   12   7   .24E-10 .24E-10 .38E-10 .55E-10 .75E-10 .88E-10 .98E-10 .11E-09
   63   12   8   .35E-12 .35E-12 .76E-12 .23E-11 .54E-11 .85E-11 .11E-10 .14E-10
   64   12   9   .31E-10 .31E-10 .50E-10 .73E-10 .97E-10 .11E-09 .12E-09 .13E-09
   65   12  10   .51E-10 .51E-10 .74E-10 .97E-10 .12E-09 .13E-09 .13E-09 .13E-09
   66   12  11   .11E-11 .11E-11 .21E-11 .40E-11 .77E-11 .11E-10 .13E-10 .16E-10
   67   13   1   .25E-13 .25E-13 .68E-13 .19E-12 .44E-12 .62E-12 .75E-12 .84E-12
   68   13   2   .87E-13 .87E-13 .23E-12 .63E-12 .14E-11 .21E-11 .26E-11 .30E-11
   69   13   3   .99E-13 .99E-13 .23E-12 .48E-12 .89E-12 .13E-11 .16E-11 .19E-11
   70   13   4   .35E-12 .35E-12 .72E-12 .15E-11 .31E-11 .44E-11 .54E-11 .63E-11
   71   13   5   .13E-11 .13E-11 .61E-11 .15E-10 .22E-10 .24E-10 .24E-10 .23E-10
   72   13   6   .25E-11 .25E-11 .49E-11 .79E-11 .11E-10 .13E-10 .14E-10 .15E-10
   73   13   7   .24E-11 .24E-11 .35E-11 .59E-11 .11E-10 .15E-10 .20E-10 .24E-10
   74   13   8   .32E-10 .32E-10 .53E-10 .79E-10 .11E-09 .12E-09 .14E-09 .15E-09
   75   13   9   .99E-12 .99E-12 .22E-11 .23E-11 .48E-11 .71E-11 .92E-11 .11E-10
   76   13  10   .84E-11 .84E-11 .14E-10 .20E-10 .28E-10 .32E-10 .36E-10 .39E-10
   77   13  11   .16E-09 .16E-09 .22E-09 .31E-09 .43E-09 .52E-09 .59E-09 .66E-09
   78   13  12   .11E-11 .11E-11 .32E-11 .63E-11 .96E-11 .11E-10 .12E-10 .13E-10
   79   14   1   .95E-13 .95E-13 .25E-12 .57E-12 .10E-11 .13E-11 .16E-11 .17E-11
   80   14   2   .64E-13 .64E-13 .20E-12 .66E-12 .17E-11 .26E-11 .32E-11 .38E-11
   81   14   3   .43E-13 .43E-13 .13E-12 .39E-12 .98E-12 .15E-11 .19E-11 .23E-11
   82   14   4   .76E-13 .76E-13 .25E-12 .82E-12 .22E-11 .35E-11 .44E-11 .52E-11
   83   14   5   .40E-12 .40E-12 .11E-11 .32E-11 .77E-11 .11E-10 .14E-10 .17E-10
   84   14   6   .26E-12 .26E-12 .47E-12 .51E-11 .10E-10 .15E-10 .19E-10 .23E-10
   85   14   7   .16E-11 .16E-11 .40E-11 .80E-11 .14E-10 .18E-10 .21E-10 .24E-10
   86   14   8   .17E-11 .17E-11 .34E-11 .78E-11 .11E-10 .13E-10 .14E-10 .16E-10
   87   14   9   .13E-11 .13E-11 .23E-11 .37E-11 .59E-11 .76E-11 .91E-11 .10E-10
   88   14  10   .22E-10 .22E-10 .38E-10 .62E-10 .93E-10 .12E-09 .13E-09 .15E-09
   89   14  11   .24E-11 .24E-11 .62E-11 .11E-10 .14E-10 .15E-10 .14E-10 .14E-10
   90   14  12   .13E-10 .13E-10 .21E-10 .31E-10 .41E-10 .47E-10 .50E-10 .52E-10
   91   14  13   .29E-10 .29E-10 .56E-10 .85E-10 .11E-09 .11E-09 .11E-09 .11E-09
   92   15   1   .12E-12 .12E-12 .35E-12 .99E-12 .22E-11 .31E-11 .38E-11 .43E-11
   93   15   2   .12E-12 .12E-12 .29E-12 .60E-12 .11E-11 .14E-11 .17E-11 .19E-11
   94   15   3   .95E-12 .95E-12 .23E-11 .56E-11 .11E-10 .15E-10 .17E-10 .19E-10
   95   15   4   .20E-12 .20E-12 .55E-12 .15E-11 .33E-11 .45E-11 .54E-11 .61E-11
   96   15   5   .11E-11 .11E-11 .39E-11 .85E-11 .14E-10 .16E-10 .17E-10 .18E-10
   97   15   6   .82E-12 .82E-12 .20E-11 .48E-11 .95E-11 .13E-10 .15E-10 .16E-10
   98   15   7   .45E-12 .45E-12 .10E-11 .25E-11 .53E-11 .76E-11 .93E-11 .11E-10
   99   15   8   .13E-10 .13E-10 .17E-10 .22E-10 .30E-10 .36E-10 .40E-10 .45E-10
  100   15   9   .30E-12 .30E-12 .76E-12 .19E-11 .38E-11 .52E-11 .62E-11 .69E-11
  101   15  10   .25E-11 .25E-11 .42E-11 .63E-11 .89E-11 .11E-10 .12E-10 .13E-10
  102   15  11   .55E-10 .55E-10 .78E-10 .11E-09 .14E-09 .17E-09 .18E-09 .20E-09
  103   15  12   .75E-12 .75E-12 .17E-11 .40E-11 .83E-11 .11E-10 .14E-10 .16E-10
  104   15  13   .11E-10 .11E-10 .16E-10 .21E-10 .29E-10 .34E-10 .39E-10 .42E-10
  105   15  14   .69E-12 .69E-12 .15E-11 .27E-11 .44E-11 .54E-11 .62E-11 .68E-11
  106   16   1   .68E-14 .68E-14 .21E-13 .63E-13 .16E-12 .22E-12 .27E-12 .31E-12
  107   16   2   .25E-13 .25E-13 .90E-13 .33E-12 .90E-12 .14E-11 .17E-11 .19E-11
  108   16   3   .42E-13 .42E-13 .14E-12 .48E-12 .12E-11 .18E-11 .23E-11 .26E-11
  109   16   4   .70E-12 .70E-12 .20E-11 .79E-11 .13E-10 .17E-10 .20E-10 .23E-10
  110   16   5   .47E-13 .47E-13 .16E-12 .61E-12 .19E-11 .31E-11 .42E-11 .50E-11
  111   16   6   .14E-12 .14E-12 .45E-12 .15E-11 .38E-11 .57E-11 .72E-11 .84E-11
  112   16   7   .97E-12 .97E-12 .24E-11 .11E-10 .18E-10 .24E-10 .30E-10 .34E-10
  113   16   8   .27E-12 .27E-12 .76E-12 .23E-11 .56E-11 .83E-11 .10E-10 .12E-10
  114   16   9   .33E-10 .33E-10 .50E-10 .74E-10 .10E-09 .12E-09 .14E-09 .15E-09
  115   16  10   .18E-11 .18E-11 .52E-11 .98E-11 .14E-10 .15E-10 .15E-10 .15E-10
  116   16  11   .36E-12 .36E-12 .90E-12 .23E-11 .53E-11 .77E-11 .95E-11 .11E-10
  117   16  12   .54E-10 .54E-10 .69E-10 .85E-10 .10E-09 .11E-09 .12E-09 .12E-09
  118   16  13   .83E-12 .83E-12 .17E-11 .36E-11 .73E-11 .10E-10 .13E-10 .15E-10
  119   16  14   .11E-11 .11E-11 .25E-11 .50E-11 .70E-11 .83E-11 .94E-11 .10E-10
  120   16  15   .20E-12 .20E-12 .58E-12 .18E-11 .44E-11 .65E-11 .81E-11 .94E-11
  121   17   1   .46E-13 .46E-13 .17E-12 .63E-12 .18E-11 .27E-11 .34E-11 .40E-11
  122   17   2   .11E-12 .11E-12 .34E-12 .95E-12 .22E-11 .32E-11 .41E-11 .49E-11
  123   17   3   .22E-13 .22E-13 .59E-13 .14E-12 .28E-12 .38E-12 .45E-12 .51E-12
  124   17   4   .96E-13 .96E-13 .25E-12 .64E-12 .16E-11 .26E-11 .36E-11 .45E-11
  125   17   5   .13E-12 .13E-12 .41E-12 .14E-11 .40E-11 .63E-11 .82E-11 .98E-11
  126   17   6   .56E-12 .56E-12 .16E-11 .46E-11 .11E-10 .16E-10 .20E-10 .23E-10
  127   17   7   .11E-11 .11E-11 .32E-11 .74E-11 .14E-10 .19E-10 .24E-10 .27E-10
  128   17   8   .43E-12 .43E-12 .12E-11 .34E-11 .81E-11 .12E-10 .15E-10 .17E-10
  129   17   9   .14E-12 .14E-12 .53E-12 .51E-11 .12E-10 .18E-10 .24E-10 .30E-10
  130   17  10   .10E-10 .10E-10 .20E-10 .33E-10 .45E-10 .51E-10 .55E-10 .57E-10
  131   17  11   .38E-12 .38E-12 .72E-12 .14E-11 .24E-11 .32E-11 .38E-11 .43E-11
  132   17  12   .40E-10 .40E-10 .55E-10 .75E-10 .10E-09 .12E-09 .13E-09 .14E-09
  133   17  13   .17E-11 .17E-11 .26E-11 .46E-11 .94E-11 .15E-10 .20E-10 .26E-10
  134   17  14   .20E-10 .20E-10 .36E-10 .54E-10 .70E-10 .77E-10 .81E-10 .84E-10
  135   17  15   .39E-12 .39E-12 .87E-12 .20E-11 .39E-11 .52E-11 .63E-11 .71E-11
  136   17  16   .48E-11 .48E-11 .11E-10 .19E-10 .27E-10 .30E-10 .32E-10 .33E-10
  137   18   1   .44E-14 .44E-14 .13E-13 .39E-13 .92E-13 .13E-12 .17E-12 .19E-12
  138   18   2   .36E-14 .36E-14 .11E-13 .32E-13 .81E-13 .13E-12 .18E-12 .23E-12
  139   18   3   .58E-13 .58E-13 .20E-12 .70E-12 .19E-11 .29E-11 .36E-11 .42E-11
  140   18   4   .14E-12 .14E-12 .39E-12 .11E-11 .25E-11 .39E-11 .51E-11 .63E-11
  141   18   5   .13E-12 .13E-12 .35E-12 .91E-12 .19E-11 .28E-11 .34E-11 .40E-11
  142   18   6   .32E-12 .32E-12 .82E-12 .23E-11 .60E-11 .95E-11 .13E-10 .15E-10
  143   18   7   .43E-12 .43E-12 .12E-11 .33E-11 .74E-11 .10E-10 .12E-10 .14E-10
  144   18   8   .13E-11 .13E-11 .29E-11 .59E-11 .11E-10 .16E-10 .20E-10 .24E-10
  145   18   9   .19E-12 .19E-12 .43E-12 .94E-12 .19E-11 .27E-11 .34E-11 .40E-11
  146   18  10   .25E-11 .25E-11 .56E-11 .10E-10 .15E-10 .18E-10 .20E-10 .21E-10
  147   18  11   .11E-10 .11E-10 .19E-10 .31E-10 .48E-10 .60E-10 .71E-10 .79E-10
  148   18  12   .20E-11 .20E-11 .36E-11 .47E-11 .76E-11 .98E-11 .12E-10 .13E-10
  149   18  13   .32E-10 .32E-10 .45E-10 .66E-10 .96E-10 .12E-09 .14E-09 .16E-09
  150   18  14   .69E-11 .69E-11 .11E-10 .16E-10 .24E-10 .29E-10 .33E-10 .36E-10
  151   18  15   .25E-10 .25E-10 .41E-10 .61E-10 .85E-10 .10E-09 .11E-09 .12E-09
  152   18  16   .58E-12 .58E-12 .14E-11 .31E-11 .56E-11 .72E-11 .83E-11 .91E-11
  153   18  17   .56E-11 .56E-11 .78E-11 .11E-10 .14E-10 .16E-10 .18E-10 .19E-10
  154   19   1   .47E-13 .47E-13 .13E-12 .38E-12 .96E-12 .15E-11 .20E-11 .24E-11
  155   19   2   .77E-13 .77E-13 .25E-12 .80E-12 .19E-11 .27E-11 .32E-11 .36E-11
  156   19   3   .77E-13 .77E-13 .23E-12 .69E-12 .17E-11 .24E-11 .30E-11 .34E-11
  157   19   4   .72E-13 .72E-13 .21E-12 .62E-12 .16E-11 .25E-11 .33E-11 .39E-11
  158   19   5   .68E-12 .68E-12 .18E-11 .47E-11 .96E-11 .13E-10 .15E-10 .17E-10
  159   19   6   .11E-12 .11E-12 .34E-12 .11E-11 .26E-11 .37E-11 .46E-11 .52E-11
  160   19   7   .17E-12 .17E-12 .43E-12 .11E-11 .24E-11 .33E-11 .41E-11 .46E-11
