   69  13   3  2.20E-13  2.45E-13  3.08E-13  3.97E-13  5.05E-13  6.30E-13  7.65E-13  9.08E-13  1.05E-12  1.20E-12  1.35E-12  1.65E-12  1.94E-12  2.22E-12  2.49E-12  2.76E-12  3.01E-12  3.26E-12  3.50E-12  3.74E-12  3.97E-12  4.52E-12  5.03E-12  5.52E-12  5.97E-12
   70  13   4  2.11E-13  2.36E-13  2.97E-13  3.81E-13  4.86E-13  6.06E-13  7.40E-13  8.85E-13  1.04E-12  1.20E-12  1.36E-12  1.70E-12  2.03E-12  2.36E-12  2.67E-12  2.97E-12  3.26E-12  3.53E-12  3.78E-12  4.02E-12  4.25E-12  4.76E-12  5.20E-12  5.58E-12  5.91E-12
   71  13   5  1.48E-12  1.59E-12  1.85E-12  2.18E-12  2.53E-12  2.90E-12  3.27E-12  3.63E-12  3.98E-12  4.32E-12  4.65E-12  5.29E-12  5.90E-12  6.48E-12  7.04E-12  7.57E-12  8.09E-12  8.59E-12  9.07E-12  9.53E-12  9.98E-12  1.10E-11  1.20E-11  1.29E-11  1.37E-11
   72  13   6  9.03E-13  9.77E-13  1.14E-12  1.34E-12  1.58E-12  1.83E-12  2.09E-12  2.35E-12  2.62E-12  2.88E-12  3.14E-12  3.66E-12  4.15E-12  4.62E-12  5.06E-12  5.48E-12  5.87E-12  6.24E-12  6.59E-12  6.92E-12  7.23E-12  7.94E-12  8.55E-12  9.08E-12  9.56E-12
   73  13   7  6.82E-12  7.22E-12  7.95E-12  8.80E-12  9.66E-12  1.05E-11  1.12E-11  1.19E-11  1.26E-11  1.32E-11  1.38E-11  1.50E-11  1.60E-11  1.70E-11  1.79E-11  1.87E-11  1.96E-11  2.03E-11  2.11E-11  2.18E-11  2.24E-11  2.40E-11  2.54E-11  2.66E-11  2.78E-11
   74  13   8  2.63E-12  2.77E-12  3.03E-12  3.36E-12  3.72E-12  4.09E-12  4.46E-12  4.82E-12  5.17E-12  5.52E-12  5.85E-12  6.48E-12  7.06E-12  7.61E-12  8.12E-12  8.59E-12  9.04E-12  9.46E-12  9.86E-12  1.02E-11  1.06E-11  1.14E-11  1.21E-11  1.27E-11  1.33E-11
   75  13   9  2.50E-11  2.64E-11  2.80E-11  2.97E-11  3.13E-11  3.28E-11  3.40E-11  3.51E-11  3.62E-11  3.71E-11  3.80E-11  3.95E-11  4.09E-11  4.22E-11  4.33E-11  4.44E-11  4.54E-11  4.63E-11  4.72E-11  4.81E-11  4.89E-11  5.08E-11  5.25E-11  5.41E-11  5.56E-11
   76  13  10  5.81E-12  5.96E-12  6.14E-12  6.47E-12  6.85E-12  7.24E-12  7.64E-12  8.02E-12  8.40E-12  8.76E-12  9.12E-12  9.78E-12  1.04E-11  1.10E-11  1.15E-11  1.20E-11  1.25E-11  1.29E-11  1.34E-11  1.38E-11  1.42E-11  1.50E-11  1.59E-11  1.66E-11  1.73E-11
   77  13  11  7.89E-11  8.39E-11  8.74E-11  9.02E-11  9.26E-11  9.46E-11  9.62E-11  9.76E-11  9.88E-11  9.99E-11  1.01E-10  1.03E-10  1.04E-10  1.06E-10  1.07E-10  1.08E-10  1.10E-10  1.11E-10  1.12E-10  1.13E-10  1.14E-10  1.17E-10  1.20E-10  1.23E-10  1.25E-10
   78  13  12  6.79E-12  6.96E-12  7.27E-12  7.77E-12  8.32E-12  8.88E-12  9.43E-12  9.98E-12  1.05E-11  1.10E-11  1.15E-11  1.24E-11  1.33E-11  1.41E-11  1.48E-11  1.55E-11  1.61E-11  1.67E-11  1.72E-11  1.77E-11  1.82E-11  1.94E-11  2.04E-11  2.13E-11  2.21E-11
   79  14   1  2.97E-15  3.80E-15  6.00E-15  9.72E-15  1.54E-14  2.32E-14  3.33E-14  4.56E-14  5.99E-14  7.58E-14  9.32E-14  1.31E-13  1.72E-13  2.13E-13  2.55E-13  2.95E-13  3.34E-13  3.72E-13  4.07E-13  4.41E-13  4.73E-13  5.47E-13  6.10E-13  6.66E-13  7.15E-13
   80  14   2  3.56E-14  4.15E-14  5.65E-14  7.91E-14  1.10E-13  1.47E-13  1.92E-13  2.42E-13  2.97E-13  3.54E-13  4.15E-13  5.38E-13  6.62E-13  7.85E-13  9.04E-13  1.02E-12  1.13E-12  1.24E-12  1.35E-12  1.46E-12  1.56E-12  1.81E-12  2.06E-12  2.29E-12  2.51E-12
   81  14   3  5.40E-14  6.24E-14  8.36E-14  1.15E-13  1.58E-13  2.11E-13  2.75E-13  3.47E-13  4.27E-13  5.14E-13  6.06E-13  8.00E-13  1.00E-12  1.21E-12  1.41E-12  1.60E-12  1.79E-12  1.97E-12  2.15E-12  2.31E-12  2.46E-12  2.82E-12  3.13E-12  3.40E-12  3.63E-12
   82  14   4  3.25E-13  3.61E-13  4.46E-13  5.59E-13  6.95E-13  8.45E-13  1.00E-12  1.17E-12  1.34E-12  1.51E-12  1.68E-12  2.02E-12  2.34E-12  2.66E-12  2.97E-12  3.27E-12  3.56E-12  3.85E-12  4.13E-12  4.40E-12  4.67E-12  5.30E-12  5.91E-12  6.47E-12  7.00E-12
   83  14   5  3.07E-13  3.44E-13  4.24E-13  5.31E-13  6.58E-13  8.03E-13  9.60E-13  1.13E-12  1.30E-12  1.48E-12  1.66E-12  2.03E-12  2.39E-12  2.75E-12  3.09E-12  3.42E-12  3.74E-12  4.04E-12  4.32E-12  4.59E-12  4.84E-12  5.42E-12  5.93E-12  6.38E-12  6.77E-12
   84  14   6  1.77E-12  1.92E-12  2.23E-12  2.60E-12  3.00E-12  3.40E-12  3.80E-12  4.18E-12  4.55E-12  4.91E-12  5.25E-12  5.91E-12  6.54E-12  7.13E-12  7.70E-12  8.26E-12  8.79E-12  9.31E-12  9.81E-12  1.03E-11  1.08E-11  1.19E-11  1.29E-11  1.38E-11  1.47E-11
   85  14   7  1.17E-12  1.27E-12  1.46E-12  1.70E-12  1.97E-12  2.25E-12  2.54E-12  2.82E-12  3.11E-12  3.39E-12  3.67E-12  4.20E-12  4.70E-12  5.17E-12  5.62E-12  6.04E-12  6.44E-12  6.81E-12  7.17E-12  7.50E-12  7.82E-12  8.54E-12  9.17E-12  9.73E-12  1.02E-11
   86  14   8  7.07E-12  7.63E-12  8.48E-12  9.40E-12  1.03E-11  1.12E-11  1.20E-11  1.27E-11  1.34E-11  1.41E-11  1.47E-11  1.58E-11  1.69E-11  1.78E-11  1.88E-11  1.96E-11  2.04E-11  2.12E-11  2.19E-11  2.27E-11  2.33E-11  2.49E-11  2.63E-11  2.76E-11  2.87E-11
   87  14   9  3.19E-12  3.40E-12  3.70E-12  4.07E-12  4.46E-12  4.86E-12  5.24E-12  5.62E-12  5.98E-12  6.33E-12  6.66E-12  7.28E-12  7.86E-12  8.39E-12  8.88E-12  9.34E-12  9.77E-12  1.02E-11  1.05E-11  1.09E-11  1.12E-11  1.20E-11  1.27E-11  1.34E-11  1.39E-11
   88  14  10  2.33E-11  2.52E-11  2.73E-11  2.92E-11  3.10E-11  3.26E-11  3.40E-11  3.53E-11  3.64E-11  3.74E-11  3.83E-11  4.00E-11  4.15E-11  4.28E-11  4.40E-11  4.51E-11  4.61E-11  4.71E-11  4.80E-11  4.88E-11  4.96E-11  5.15E-11  5.33E-11  5.49E-11  5.63E-11
   89  14  11  6.75E-12  7.06E-12  7.31E-12  7.66E-12  8.04E-12  8.43E-12  8.82E-12  9.19E-12  9.55E-12  9.89E-12  1.02E-11  1.09E-11  1.14E-11  1.20E-11  1.25E-11  1.29E-11  1.34E-11  1.38E-11  1.42E-11  1.46E-11  1.49E-11  1.57E-11  1.65E-11  1.72E-11  1.78E-11
   90  14  12  6.96E-11  7.63E-11  8.14E-11  8.50E-11  8.81E-11  9.07E-11  9.29E-11  9.47E-11  9.63E-11  9.77E-11  9.89E-11  1.01E-10  1.03E-10  1.05E-10  1.06E-10  1.08E-10  1.09E-10  1.10E-10  1.12E-10  1.13E-10  1.14E-10  1.17E-10  1.20E-10  1.23E-10  1.25E-10
   91  14  13  7.95E-12  8.30E-12  8.58E-12  9.01E-12  9.49E-12  9.99E-12  1.05E-11  1.10E-11  1.15E-11  1.20E-11  1.24E-11  1.33E-11  1.41E-11  1.48E-11  1.55E-11  1.62E-11  1.67E-11  1.73E-11  1.78E-11  1.83E-11  1.88E-11  1.99E-11  2.08E-11  2.17E-11  2.25E-11
   92  15   1  4.28E-15  5.02E-15  7.11E-15  1.05E-14  1.55E-14  2.22E-14  3.06E-14  4.07E-14  5.21E-14  6.48E-14  7.84E-14  1.07E-13  1.38E-13  1.69E-13  1.99E-13  2.29E-13  2.58E-13  2.87E-13  3.14E-13  3.42E-13  3.68E-13  4.33E-13  4.96E-13  5.57E-13  6.15E-13
   93  15   2  9.63E-15  1.15E-14  1.67E-14  2.53E-14  3.81E-14  5.58E-14  7.85E-14  1.06E-13  1.39E-13  1.76E-13  2.16E-13  3.07E-13  4.05E-13  5.08E-13  6.13E-13  7.17E-13  8.18E-13  9.17E-13  1.01E-12  1.10E-12  1.19E-12  1.39E-12  1.57E-12  1.72E-12  1.86E-12
   94  15   3  6.56E-14  7.40E-14  9.61E-14  1.29E-13  1.72E-13  2.24E-13  2.85E-13  3.52E-13  4.24E-13  5.00E-13  5.79E-13  7.42E-13  9.07E-13  1.07E-12  1.23E-12  1.39E-12  1.54E-12  1.69E-12  1.84E-12  1.99E-12  2.13E-12  2.47E-12  2.81E-12  3.12E-12  3.43E-12
   95  15   4  9.25E-14  1.04E-13  1.33E-13  1.76E-13  2.32E-13  3.00E-13  3.79E-13  4.67E-13  5.64E-13  6.68E-13  7.77E-13  1.01E-12  1.24E-12  1.49E-12  1.72E-12  1.96E-12  2.19E-12  2.40E-12  2.61E-12  2.81E-12  3.01E-12  3.45E-12  3.84E-12  4.18E-12  4.49E-12
   96  15   5  4.61E-13  5.02E-13  6.01E-13  7.37E-13  8.96E-13  1.07E-12  1.25E-12  1.44E-12  1.62E-12  1.81E-12  1.99E-12  2.35E-12  2.70E-12  3.04E-12  3.37E-12  3.70E-12  4.01E-12  4.32E-12  4.62E-12  4.92E-12  5.21E-12  5.91E-12  6.56E-12  7.19E-12  7.77E-12
   97  15   6  4.43E-13  4.84E-13  5.78E-13  7.06E-13  8.58E-13  1.03E-12  1.21E-12  1.40E-12  1.59E-12  1.79E-12  1.99E-12  2.38E-12  2.77E-12  3.15E-12  3.51E-12  3.86E-12  4.18E-12  4.50E-12  4.80E-12  5.08E-12  5.35E-12  5.97E-12  6.52E-12  7.01E-12  7.45E-12
   98  15   7  2.12E-12  2.27E-12  2.59E-12  2.99E-12  3.42E-12  3.85E-12  4.27E-12  4.67E-12  5.06E-12  5.43E-12  5.78E-12  6.45E-12  7.09E-12  7.70E-12  8.28E-12  8.84E-12  9.39E-12  9.91E-12  1.04E-11  1.09E-11  1.14E-11  1.25E-11  1.36E-11  1.45E-11  1.54E-11
   99  15   8  1.52E-12  1.62E-12  1.83E-12  2.09E-12  2.39E-12  2.70E-12  3.02E-12  3.33E-12  3.63E-12  3.93E-12  4.22E-12  4.77E-12  5.28E-12  5.76E-12  6.21E-12  6.63E-12  7.02E-12  7.39E-12  7.74E-12  8.07E-12  8.38E-12  9.10E-12  9.74E-12  1.03E-11  1.08E-11
  100  15   9  7.56E-12  8.05E-12  8.87E-12  9.80E-12  1.07E-11  1.16E-11  1.25E-11  1.32E-11  1.40E-11  1.46E-11  1.52E-11  1.64E-11  1.75E-11  1.85E-11  1.94E-11  2.03E-11  2.11E-11  2.19E-11  2.26E-11  2.33E-11  2.40E-11  2.56E-11  2.70E-11  2.83E-11  2.95E-11
  101  15  10  3.95E-12  4.14E-12  4.43E-12  4.81E-12  5.23E-12  5.65E-12  6.06E-12  6.44E-12  6.82E-12  7.17E-12  7.51E-12  8.13E-12  8.70E-12  9.21E-12  9.69E-12  1.01E-11  1.05E-11  1.09E-11  1.13E-11  1.16E-11  1.19E-11  1.27E-11  1.34E-11  1.40E-11  1.45E-11
  102  15  11  2.30E-11  2.46E-11  2.65E-11  2.85E-11  3.03E-11  3.20E-11  3.35E-11  3.49E-11  3.61E-11  3.72E-11  3.82E-11  4.00E-11  4.16E-11  4.29E-11  4.42E-11  4.54E-11  4.64E-11  4.74E-11  4.84E-11  4.92E-11  5.01E-11  5.20E-11  5.38E-11  5.54E-11  5.69E-11
  103  15  12  8.06E-12  8.32E-12  8.51E-12  8.85E-12  9.23E-12  9.62E-12  1.00E-11  1.04E-11  1.07E-11  1.10E-11  1.14E-11  1.20E-11  1.25E-11  1.30E-11  1.35E-11  1.39E-11  1.43E-11  1.47E-11  1.51E-11  1.54E-11  1.57E-11  1.65E-11  1.72E-11  1.79E-11  1.85E-11
  104  15  13  6.73E-11  7.26E-11  7.69E-11  8.06E-11  8.40E-11  8.69E-11  8.94E-11  9.15E-11  9.34E-11  9.51E-11  9.66E-11  9.91E-11  1.01E-10  1.03E-10  1.05E-10  1.07E-10  1.08E-10  1.10E-10  1.11E-10  1.12E-10  1.14E-10  1.17E-10  1.20E-10  1.22E-10  1.25E-10
  105  15  14  9.72E-12  9.96E-12  1.00E-11  1.04E-11  1.08E-11  1.12E-11  1.16E-11  1.21E-11  1.25E-11  1.30E-11  1.34E-11  1.42E-11  1.50E-11  1.57E-11  1.63E-11  1.69E-11  1.75E-11  1.80E-11  1.85E-11  1.90E-11  1.94E-11  2.05E-11  2.14E-11  2.22E-11  2.30E-11
  106  16   1  1.00E-15  1.28E-15  2.01E-15  3.28E-15  5.36E-15  8.49E-15  1.28E-14  1.85E-14  2.55E-14  3.39E-14  4.34E-14  6.56E-14  9.12E-14  1.19E-13  1.48E-13  1.77E-13  2.07E-13  2.36E-13  2.64E-13  2.91E-13  3.18E-13  3.80E-13  4.35E-13  4.85E-13  5.29E-13
  107  16   2  1.14E-14  1.32E-14  1.81E-14  2.59E-14  3.71E-14  5.21E-14  7.08E-14  9.30E-14  1.19E-13  1.47E-13  1.78E-13  2.44E-13  3.15E-13  3.88E-13  4.61E-13  5.34E-13  6.05E-13  6.74E-13  7.42E-13  8.09E-13  8.75E-13  1.03E-12  1.19E-12  1.34E-12  1.48E-12
  108  16   3  2.01E-14  2.33E-14  3.18E-14  4.52E-14  6.45E-14  9.01E-14  1.22E-13  1.61E-13  2.05E-13  2.56E-13  3.11E-13  4.34E-13  5.69E-13  7.11E-13  8.57E-13  1.00E-12  1.15E-12  1.29E-12  1.43E-12  1.56E-12  1.69E-12  1.99E-12  2.25E-12  2.49E-12  2.71E-12
  109  16   4  1.03E-13  1.14E-13  1.44E-13  1.88E-13  2.44E-13  3.10E-13  3.84E-13  4.65E-13  5.52E-13  6.41E-13  7.33E-13  9.21E-13  1.11E-12  1.30E-12  1.48E-12  1.67E-12  1.85E-12  2.02E-12  2.20E-12  2.37E-12  2.53E-12  2.94E-12  3.34E-12  3.71E-12  4.08E-12
  110  16   5  1.39E-13  1.55E-13  1.93E-13  2.49E-13  3.19E-13  4.03E-13  4.99E-13  6.04E-13  7.17E-13  8.36E-13  9.61E-13  1.22E-12  1.48E-12  1.75E-12  2.01E-12  2.27E-12  2.52E-12  2.77E-12  3.00E-12  3.22E-12  3.44E-12  3.94E-12  4.38E-12  4.78E-12  5.14E-12
  111  16   6  5.85E-13  6.34E-13  7.52E-13  9.10E-13  1.09E-12  1.29E-12  1.49E-12  1.69E-12  1.90E-12  2.10E-12  2.29E-12  2.67E-12  3.03E-12  3.39E-12  3.73E-12  4.07E-12  4.40E-12  4.72E-12  5.04E-12  5.35E-12  5.65E-12  6.39E-12  7.09E-12  7.75E-12  8.37E-12
  112  16   7  5.84E-13  6.34E-13  7.47E-13  8.97E-13  1.07E-12  1.27E-12  1.48E-12  1.69E-12  1.90E-12  2.12E-12  2.34E-12  2.76E-12  3.17E-12  3.56E-12  3.94E-12  4.29E-12  4.63E-12  4.95E-12  5.26E-12  5.55E-12  5.83E-12  6.47E-12  7.04E-12  7.55E-12  8.00E-12
  113  16   8  2.33E-12  2.50E-12  2.85E-12  3.28E-12  3.73E-12  4.19E-12  4.63E-12  5.05E-12  5.45E-12  5.84E-12  6.20E-12  6.89E-12  7.54E-12  8.16E-12  8.75E-12  9.33E-12  9.88E-12  1.04E-11  1.09E-11  1.14E-11  1.19E-11  1.31E-11  1.41E-11  1.51E-11  1.60E-11
  114  16   9  1.84E-12  1.96E-12  2.19E-12  2.49E-12  2.82E-12  3.17E-12  3.51E-12  3.84E-12  4.17E-12  4.49E-12  4.79E-12  5.36E-12  5.89E-12  6.37E-12  6.82E-12  7.24E-12  7.63E-12  7.99E-12  8.33E-12  8.66E-12  8.96E-12  9.67E-12  1.03E-11  1.09E-11  1.14E-11
  115  16  10  7.50E-12  8.03E-12  8.89E-12  9.86E-12  1.08E-11  1.18E-11  1.26E-11  1.34E-11  1.42E-11  1.49E-11  1.55E-11  1.67E-11  1.79E-11  1.89E-11  1.98E-11  2.07E-11  2.16E-11  2.24E-11  2.31E-11  2.38E-11  2.45E-11  2.61E-11  2.76E-11  2.89E-11  3.01E-11
  116  16  11  4.58E-12  4.80E-12  5.12E-12  5.53E-12  5.99E-12  6.44E-12  6.87E-12  7.28E-12  7.67E-12  8.03E-12  8.37E-12  9.00E-12  9.56E-12  1.01E-11  1.05E-11  1.10E-11  1.13E-11  1.17E-11  1.21E-11  1.24E-11  1.27E-11  1.34E-11  1.40E-11  1.46E-11  1.51E-11
  117  16  12  2.14E-11  2.30E-11  2.50E-11  2.71E-11  2.90E-11  3.08E-11  3.25E-11  3.39E-11  3.52E-11  3.64E-11  3.75E-11  3.95E-11  4.12E-11  4.27E-11  4.40E-11  4.53E-11  4.64E-11  4.74E-11  4.84E-11  4.93E-11  5.02E-11  5.22E-11  5.40E-11  5.57E-11  5.72E-11
  118  16  13  9.04E-12  9.38E-12  9.61E-12  9.96E-12  1.04E-11  1.08E-11  1.12E-11  1.15E-11  1.19E-11  1.22E-11  1.25E-11  1.31E-11  1.36E-11  1.41E-11  1.45E-11  1.49E-11  1.53E-11  1.56E-11  1.60E-11  1.63E-11  1.66E-11  1.73E-11  1.80E-11  1.86E-11  1.91E-11
  119  16  14  6.26E-11  6.74E-11  7.17E-11  7.56E-11  7.93E-11  8.25E-11  8.53E-11  8.78E-11  9.00E-11  9.19E-11  9.36E-11  9.66E-11  9.92E-11  1.01E-10  1.03E-10  1.05E-10  1.07E-10  1.09E-10  1.10E-10  1.12E-10  1.13E-10  1.16E-10  1.19E-10  1.22E-10  1.25E-10
  120  16  15  1.12E-11  1.15E-11  1.15E-11  1.17E-11  1.21E-11  1.25E-11  1.29E-11  1.33E-11  1.37E-11  1.41E-11  1.45E-11  1.53E-11  1.60E-11  1.66E-11  1.72E-11  1.78E-11  1.84E-11  1.89E-11  1.93E-11  1.98E-11  2.02E-11  2.12E-11  2.20E-11  2.28E-11  2.36E-11
  121  17   1  1.45E-15  1.69E-15  2.36E-15  3.51E-15  5.28E-15  7.80E-15  1.12E-14  1.55E-14  2.06E-14  2.66E-14  3.34E-14  4.88E-14  6.61E-14  8.44E-14  1.03E-13  1.22E-13  1.41E-13  1.60E-13  1.78E-13  1.96E-13  2.14E-13  2.56E-13  2.98E-13  3.37E-13  3.76E-13
  122  17   2  3.32E-15  4.01E-15  5.88E-15  9.03E-15  1.40E-14  2.12E-14  3.12E-14  4.41E-14  6.01E-14  7.91E-14  1.01E-13  1.53E-13  2.13E-13  2.80E-13  3.52E-13  4.25E-13  4.99E-13  5.74E-13  6.47E-13  7.19E-13  7.89E-13  9.54E-13  1.11E-12  1.24E-12  1.37E-12
  123  17   3  2.08E-14  2.35E-14  3.12E-14  4.32E-14  5.99E-14  8.14E-14  1.08E-13  1.38E-13  1.73E-13  2.12E-13  2.53E-13  3.43E-13  4.38E-13  5.36E-13  6.35E-13  7.34E-13  8.32E-13  9.29E-13  1.02E-12  1.12E-12  1.21E-12  1.43E-12  1.65E-12  1.86E-12  2.06E-12
  124  17   4  3.54E-14  3.98E-14  5.23E-14  7.16E-14  9.81E-14  1.32E-13  1.74E-13  2.23E-13  2.79E-13  3.40E-13  4.08E-13  5.55E-13  7.15E-13  8.84E-13  1.06E-12  1.23E-12  1.40E-12  1.57E-12  1.74E-12  1.90E-12  2.06E-12  2.43E-12  2.76E-12  3.06E-12  3.34E-12
  125  17   5  1.47E-13  1.61E-13  2.00E-13  2.55E-13  3.23E-13  4.03E-13  4.91E-13  5.85E-13  6.84E-13  7.85E-13  8.88E-13  1.10E-12  1.30E-12  1.51E-12  1.71E-12  1.91E-12  2.10E-12  2.29E-12  2.48E-12  2.67E-12  2.86E-12  3.31E-12  3.75E-12  4.17E-12  4.57E-12
  126  17   6  1.97E-13  2.15E-13  2.64E-13  3.33E-13  4.19E-13  5.20E-13  6.33E-13  7.56E-13  8.86E-13  1.02E-12  1.16E-12  1.45E-12  1.74E-12  2.02E-12  2.31E-12  2.58E-12  2.85E-12  3.10E-12  3.35E-12  3.59E-12  3.82E-12  4.35E-12  4.84E-12  5.27E-12  5.66E-12
  127  17   7  7.04E-13  7.57E-13  8.91E-13  1.07E-12  1.27E-12  1.49E-12  1.71E-12  1.93E-12  2.14E-12  2.35E-12  2.56E-12  2.95E-12  3.33E-12  3.70E-12  4.05E-12  4.39E-12  4.73E-12  5.07E-12  5.39E-12  5.72E-12  6.03E-12  6.80E-12  7.53E-12  8.22E-12  8.86E-12
  128  17   8  7.41E-13  7.96E-13  9.27E-13  1.10E-12  1.30E-12  1.53E-12  1.76E-12  1.99E-12  2.23E-12  2.47E-12  2.70E-12  3.15E-12  3.58E-12  3.99E-12  4.38E-12  4.74E-12  5.09E-12  5.41E-12  5.72E-12  6.01E-12  6.29E-12  6.94E-12  7.51E-12  8.03E-12  8.50E-12
  129  17   9  2.48E-12  2.65E-12  3.02E-12  3.47E-12  3.95E-12  4.42E-12  4.88E-12  5.32E-12  5.74E-12  6.13E-12  6.51E-12  7.22E-12  7.88E-12  8.51E-12  9.12E-12  9.70E-12  1.03E-11  1.08E-11  1.13E-11  1.19E-11  1.24E-11  1.35E-11  1.46E-11  1.56E-11  1.65E-11
  130  17  10  2.17E-12  2.30E-12  2.56E-12  2.89E-12  3.26E-12  3.63E-12  4.01E-12  4.37E-12  4.72E-12  5.05E-12  5.37E-12  5.97E-12  6.51E-12  7.00E-12  7.45E-12  7.87E-12  8.25E-12  8.61E-12  8.95E-12  9.26E-12  9.56E-12  1.02E-11  1.08E-11  1.14E-11  1.19E-11
  131  17  11  7.26E-12  7.78E-12  8.68E-12  9.68E-12  1.07E-11  1.16E-11  1.25E-11  1.34E-11  1.41E-11  1.49E-11  1.56E-11  1.68E-11  1.80E-11  1.90E-11  2.00E-11  2.10E-11  2.18E-11  2.26E-11  2.34E-11  2.42E-11  2.49E-11  2.65E-11  2.79E-11  2.93E-11  3.05E-11
  132  17  12  5.17E-12  5.42E-12  5.77E-12  6.23E-12  6.73E-12  7.21E-12  7.68E-12  8.11E-12  8.51E-12  8.89E-12  9.24E-12  9.88E-12  1.04E-11  1.09E-11  1.14E-11  1.18E-11  1.22E-11  1.25E-11  1.28E-11  1.32E-11  1.34E-11  1.41E-11  1.47E-11  1.52E-11  1.57E-11
  133  17  13  1.95E-11  2.11E-11  2.32E-11  2.53E-11  2.73E-11  2.92E-11  3.10E-11  3.25E-11  3.40E-11  3.53E-11  3.65E-11  3.86E-11  4.04E-11  4.21E-11  4.35E-11  4.48E-11  4.60E-11  4.72E-11  4.82E-11  4.92E-11  5.01E-11  5.22E-11  5.41E-11  5.57E-11  5.73E-11
  134  17  14  9.89E-12  1.03E-11  1.06E-11  1.10E-11  1.15E-11  1.19E-11  1.23E-11  1.27E-11  1.30E-11  1.34E-11  1.37E-11  1.42E-11  1.47E-11  1.52E-11  1.56E-11  1.60E-11  1.63E-11  1.66E-11  1.69E-11  1.72E-11  1.75E-11  1.82E-11  1.88E-11  1.93E-11  1.98E-11
  135  17  15  5.64E-11  6.14E-11  6.62E-11  7.04E-11  7.43E-11  7.78E-11  8.09E-11  8.37E-11  8.61E-11  8.83E-11  9.03E-11  9.37E-11  9.66E-11  9.92E-11  1.01E-10  1.03E-10  1.05E-10  1.07E-10  1.09E-10  1.10E-10  1.12E-10  1.15E-10  1.18E-10  1.21E-10  1.24E-10
  136  17  16  1.26E-11  1.30E-11  1.30E-11  1.32E-11  1.35E-11  1.38E-11  1.42E-11  1.46E-11  1.50E-11  1.53E-11  1.57E-11  1.64E-11  1.71E-11  1.77E-11  1.83E-11  1.88E-11  1.93E-11  1.98E-11  2.02E-11  2.06E-11  2.10E-11  2.19E-11  2.28E-11  2.35E-11  2.42E-11
  137  18   1  4.46E-16  5.45E-16  7.99E-16  1.24E-15  1.99E-15  3.17E-15  4.91E-15  7.31E-15  1.05E-14  1.44E-14  1.92E-14  3.11E-14  4.57E-14  6.27E-14  8.14E-14  1.01E-13  1.22E-13  1.43E-13  1.64E-13  1.85E-13  2.05E-13  2.55E-13  3.01E-13  3.43E-13  3.82E-13
  138  18   2  3.84E-15  4.46E-15  6.12E-15  8.85E-15  1.30E-14  1.87E-14  2.64E-14  3.60E-14  4.77E-14  6.12E-14  7.66E-14  1.12E-13  1.52E-13  1.96E-13  2.41E-13  2.88E-13  3.34E-13  3.81E-13  4.27E-13  4.72E-13  5.16E-13  6.24E-13  7.28E-13  8.28E-13  9.25E-13
  139  18   3  6.89E-15  8.13E-15  1.14E-14  1.67E-14  2.46E-14  3.57E-14  5.04E-14  6.90E-14  9.16E-14  1.18E-13  1.49E-13  2.20E-13  3.03E-13  3.95E-13  4.93E-13  5.96E-13  7.00E-13  8.05E-13  9.10E-13  1.01E-12  1.11E-12  1.36E-12  1.58E-12  1.79E-12  1.97E-12
  140  18   4  3.27E-14  3.70E-14  4.80E-14  6.47E-14  8.73E-14  1.16E-13  1.49E-13  1.88E-13  2.31E-13  2.78E-13  3.27E-13  4.33E-13  5.45E-13  6.60E-13  7.76E-13  8.92E-13  1.01E-12  1.12E-12  1.23E-12  1.35E-12  1.46E-12  1.73E-12  1.99E-12  2.24E-12  2.48E-12
  141  18   5  5.45E-14  6.13E-14  7.86E-14  1.04E-13  1.39E-13  1.83E-13  2.35E-13  2.95E-13  3.62E-13  4.35E-13  5.13E-13  6.83E-13  8.65E-13  1.05E-12  1.25E-12  1.44E-12  1.63E-12  1.82E-12  2.01E-12  2.19E-12  2.36E-12  2.78E-12  3.16E-12  3.50E-12  3.82E-12
  142  18   6  1.91E-13  2.11E-13  2.58E-13  3.25E-13  4.06E-13  4.99E-13  6.00E-13  7.07E-13  8.17E-13  9.28E-13  1.04E-12  1.26E-12  1.48E-12  1.70E-12  1.91E-12  2.12E-12  2.33E-12  2.53E-12  2.73E-12  2.93E-12  3.13E-12  3.61E-12  4.08E-12  4.53E-12  4.96E-12
  143  18   7  2.57E-13  2.83E-13  3.43E-13  4.26E-13  5.29E-13  6.48E-13  7.79E-13  9.19E-13  1.07E-12  1.22E-12  1.37E-12  1.69E-12  2.00E-12  2.31E-12  2.61E-12  2.89E-12  3.17E-12  3.44E-12  3.70E-12  3.94E-12  4.18E-12  4.74E-12  5.24E-12  5.69E-12  6.10E-12
  144  18   8  7.88E-13  8.57E-13  1.01E-12  1.20E-12  1.42E-12  1.66E-12  1.89E-12  2.13E-12  2.35E-12  2.57E-12  2.79E-12  3.20E-12  3.59E-12  3.96E-12  4.32E-12  4.67E-12  5.02E-12  5.36E-12  5.70E-12  6.03E-12  6.35E-12  7.14E-12  7.89E-12  8.60E-12  9.27E-12
