!MOLECULE
 NO from JPL database, updated 2021, incl. cross-ladder trans.          
!MOLECULAR WEIGHT
 30.
! NUMBER OF ENERGY LEVELS
 100
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J (or other quantum numbers)
  835    42  15   3.0151E-13  3.3399E-13  3.9214E-13  4.3389E-13  4.8234E-13  5.3980E-13  6.0443E-13  6.7301E-13  7.4202E-13  8.0839E-13  8.6986E-13
  836    42  16   9.1285E-14  1.0529E-13  1.3082E-13  1.4483E-13  1.5761E-13  1.7189E-13  1.8809E-13  2.0567E-13  2.2375E-13  2.4144E-13  2.5806E-13
  837    42  17   1.8742E-12  1.8993E-12  1.9487E-12  1.9906E-12  2.0438E-12  2.1098E-12  2.1847E-12  2.2630E-12  2.3395E-12  2.4097E-12  2.4709E-12
  838    42  18   1.1761E-11  1.1894E-11  1.2078E-11  1.2250E-11  1.2520E-11  1.2873E-11  1.3274E-11  1.3688E-11  1.4084E-11  1.4439E-11  1.4739E-11
  839    42  19   2.4548E-13  2.5055E-13  2.7012E-13  2.8591E-13  3.0058E-13  3.1670E-13  3.3482E-13  3.5433E-13  3.7421E-13  3.9342E-13  4.1116E-13
  840    42  20   2.3951E-14  2.9638E-14  4.0191E-14  4.3504E-14  4.4168E-14  4.4084E-14  4.3979E-14  4.4076E-14  4.4387E-14  4.4844E-14  4.5364E-14
  841    42  21   6.6836E-14  7.6960E-14  9.3097E-14  9.9200E-14  1.0259E-13  1.0550E-13  1.0862E-13  1.1204E-13  1.1559E-13  1.1904E-13  1.2223E-13
  842    42  22   4.3978E-14  5.3287E-14  6.9367E-14  7.4118E-14  7.5033E-14  7.4957E-14  7.4921E-14  7.5215E-14  7.5825E-14  7.6629E-14  7.7495E-14
  843    42  23   2.1822E-13  2.3847E-13  2.7320E-13  2.8742E-13  2.9601E-13  3.0413E-13  3.1333E-13  3.2357E-13  3.3425E-13  3.4467E-13  3.5426E-13
  844    42  24   7.5662E-13  8.0282E-13  8.6126E-13  8.8006E-13  8.9686E-13  9.1777E-13  9.4260E-13  9.6946E-13  9.9618E-13  1.0209E-12  1.0425E-12
  845    42  25   1.3971E-13  1.5332E-13  1.7894E-13  1.9060E-13  1.9772E-13  2.0416E-13  2.1121E-13  2.1897E-13  2.2704E-13  2.3494E-13  2.4227E-13
  846    42  26   1.0598E-13  1.2012E-13  1.3901E-13  1.4529E-13  1.5064E-13  1.5765E-13  1.6663E-13  1.7711E-13  1.8837E-13  1.9966E-13  2.1042E-13
  847    42  27   3.4384E-12  3.8655E-12  4.4410E-12  4.6289E-12  4.7806E-12  4.9503E-12  5.1382E-12  5.3332E-12  5.5227E-12  5.6965E-12  5.8478E-12
  848    42  28   3.8895E-13  4.3890E-13  5.0621E-13  5.2807E-13  5.4576E-13  5.6662E-13  5.9111E-13  6.1787E-13  6.4508E-13  6.7113E-13  6.9484E-13
  849    42  29   6.1653E-12  6.2037E-12  6.1461E-12  6.0623E-12  6.0145E-12  6.0024E-12  6.0158E-12  6.0426E-12  6.0724E-12  6.0969E-12  6.1108E-12
  850    42  30   1.0806E-10  1.0988E-10  1.0948E-10  1.0714E-10  1.0518E-10  1.0376E-10  1.0276E-10  1.0198E-10  1.0129E-10  1.0057E-10  9.9761E-11
  851    42  31   1.4510E-12  1.4133E-12  1.3739E-12  1.3889E-12  1.4232E-12  1.4690E-12  1.5223E-12  1.5789E-12  1.6347E-12  1.6867E-12  1.7324E-12
  852    42  32   4.1618E-14  5.2231E-14  7.2559E-14  7.9638E-14  8.1196E-14  8.0835E-14  8.0034E-14  7.9324E-14  7.8827E-14  7.8508E-14  7.8285E-14
  853    42  33   2.4921E-13  2.9296E-13  3.5460E-13  3.6858E-13  3.6953E-13  3.6748E-13  3.6557E-13  3.6452E-13  3.6418E-13  3.6415E-13  3.6405E-13
  854    42  34   5.7359E-14  7.1389E-14  9.7198E-14  1.0576E-13  1.0750E-13  1.0695E-13  1.0594E-13  1.0508E-13  1.0451E-13  1.0415E-13  1.0391E-13
  855    42  35   3.2987E-13  3.6454E-13  4.0793E-13  4.1696E-13  4.1882E-13  4.2069E-13  4.2427E-13  4.2940E-13  4.3533E-13  4.4129E-13  4.4665E-13
  856    42  36   3.1685E-12  3.4429E-12  3.7031E-12  3.7181E-12  3.7114E-12  3.7141E-12  3.7270E-12  3.7452E-12  3.7633E-12  3.7770E-12  3.7833E-12
  857    42  37   2.6291E-13  2.9107E-13  3.2695E-13  3.3490E-13  3.3684E-13  3.3878E-13  3.4224E-13  3.4706E-13  3.5264E-13  3.5828E-13  3.6345E-13
  858    42  38   5.4280E-13  6.0148E-13  6.1763E-13  5.8898E-13  5.6845E-13  5.5948E-13  5.5981E-13  5.6651E-13  5.7690E-13  5.8881E-13  6.0067E-13
  859    42  39   1.4316E-11  1.7173E-11  1.9667E-11  1.9473E-11  1.9058E-11  1.8760E-11  1.8593E-11  1.8517E-11  1.8490E-11  1.8477E-11  1.8454E-11
  860    42  40   8.2086E-13  9.3342E-13  9.9582E-13  9.6293E-13  9.3428E-13  9.1959E-13  9.1687E-13  9.2240E-13  9.3265E-13  9.4474E-13  9.5662E-13
  861    42  41   1.5540E-12  1.8451E-12  2.5539E-12  3.0092E-12  3.2991E-12  3.5024E-12  3.6605E-12  3.7905E-12  3.8986E-12  3.9866E-12  4.0551E-12
  862    43  1    2.9895E-14  3.4854E-14  5.0115E-14  5.8584E-14  6.4120E-14  6.9504E-14  7.5770E-14  8.3022E-14  9.0945E-14  9.9101E-14  1.0709E-13
  863    43  2    2.9251E-15  4.3869E-15  8.1359E-15  9.8538E-15  1.0201E-14  9.9220E-15  9.4049E-15  8.8250E-15  8.2561E-15  7.7264E-15  7.2442E-15
  864    43  3    4.7517E-15  6.5212E-15  1.0786E-14  1.3904E-14  1.6857E-14  2.0256E-14  2.4352E-14  2.9100E-14  3.4282E-14  3.9631E-14  4.4902E-14
  865    43  4    7.0391E-15  1.0269E-14  1.8423E-14  2.2534E-14  2.4251E-14  2.5107E-14  2.5857E-14  2.6774E-14  2.7890E-14  2.9144E-14  3.0448E-14
  866    43  5    8.8503E-14  9.5430E-14  1.0854E-13  1.1553E-13  1.2087E-13  1.2648E-13  1.3295E-13  1.4016E-13  1.4773E-13  1.5521E-13  1.6224E-13
  867    43  7    5.6589E-13  5.7413E-13  5.9320E-13  6.2176E-13  6.6247E-13  7.1281E-13  7.6979E-13  8.3008E-13  8.9033E-13  9.4772E-13  1.0002E-12
  868    43  6    3.8064E-13  3.8831E-13  4.0523E-13  4.2601E-13  4.5356E-13  4.8706E-13  5.2500E-13  5.6530E-13  6.0577E-13  6.4448E-13  6.8002E-13
  869    43  8    4.5694E-15  6.5969E-15  1.1181E-14  1.3066E-14  1.3594E-14  1.3600E-14  1.3473E-14  1.3370E-14  1.3334E-14  1.3361E-14  1.3431E-14
  870    43  9    9.4685E-15  1.3239E-14  2.0397E-14  2.2686E-14  2.3091E-14  2.2976E-14  2.2906E-14  2.3062E-14  2.3452E-14  2.4014E-14  2.4672E-14
  871    43  10   3.4142E-14  4.2472E-14  5.5556E-14  5.7093E-14  5.4992E-14  5.2003E-14  4.9076E-14  4.6513E-14  4.4362E-14  4.2581E-14  4.1097E-14
  872    43  11   3.8584E-14  4.8390E-14  6.3829E-14  6.6101E-14  6.5039E-14  6.3850E-14  6.3450E-14  6.3951E-14  6.5167E-14  6.6840E-14  6.8727E-14
  873    43  12   8.4438E-14  9.4787E-14  1.1344E-13  1.2139E-13  1.2706E-13  1.3322E-13  1.4061E-13  1.4904E-13  1.5802E-13  1.6701E-13  1.7555E-13
  874    43  13   9.7411E-14  1.0829E-13  1.2902E-13  1.3852E-13  1.4512E-13  1.5181E-13  1.5939E-13  1.6777E-13  1.7648E-13  1.8503E-13  1.9302E-13
  875    43  14   2.8403E-13  3.1460E-13  3.6997E-13  4.1018E-13  4.5680E-13  5.1199E-13  5.7401E-13  6.3982E-13  7.0608E-13  7.6984E-13  8.2893E-13
  876    43  15   9.7765E-14  1.1168E-13  1.3731E-13  1.5250E-13  1.6725E-13  1.8397E-13  2.0286E-13  2.2322E-13  2.4404E-13  2.6434E-13  2.8335E-13
  877    43  16   2.4685E-14  3.0944E-14  4.1708E-14  4.5112E-14  4.6148E-14  4.6772E-14  4.7652E-14  4.8918E-14  5.0484E-14  5.2203E-14  5.3936E-14
  878    43  17   1.8100E-13  1.8902E-13  2.0315E-13  2.0915E-13  2.1371E-13  2.1907E-13  2.2564E-13  2.3306E-13  2.4078E-13  2.4826E-13  2.5507E-13
  879    43  18   2.1186E-12  2.1449E-12  2.1973E-12  2.2439E-12  2.3044E-12  2.3793E-12  2.4642E-12  2.5528E-12  2.6391E-12  2.7183E-12  2.7870E-12
  880    43  19   1.1581E-11  1.1710E-11  1.1896E-11  1.2073E-11  1.2347E-11  1.2701E-11  1.3104E-11  1.3519E-11  1.3917E-11  1.4275E-11  1.4579E-11
  881    43  20   5.9807E-14  6.9506E-14  8.7454E-14  9.5410E-14  1.0009E-13  1.0398E-13  1.0796E-13  1.1218E-13  1.1653E-13  1.2077E-13  1.2472E-13
  882    43  21   3.7600E-14  4.5817E-14  6.1058E-14  6.6209E-14  6.7730E-14  6.8245E-14  6.8749E-14  6.9531E-14  7.0583E-14  7.1790E-14  7.3026E-14
  883    43  22   3.7365E-14  4.4569E-14  5.4151E-14  5.5210E-14  5.3969E-14  5.2314E-14  5.0823E-14  4.9625E-14  4.8693E-14  4.7954E-14  4.7336E-14
  884    43  23   4.4478E-14  5.3910E-14  6.6383E-14  6.7703E-14  6.6201E-14  6.4437E-14  6.3171E-14  6.2516E-14  6.2358E-14  6.2528E-14  6.2869E-14
  885    43  24   2.3763E-13  2.5797E-13  2.9405E-13  3.1005E-13  3.2044E-13  3.3039E-13  3.4141E-13  3.5344E-13  3.6582E-13  3.7780E-13  3.8876E-13
  886    43  25   8.3245E-13  8.8273E-13  9.5297E-13  9.8034E-13  1.0039E-12  1.0312E-12  1.0626E-12  1.0960E-12  1.1293E-12  1.1602E-12  1.1874E-12
  887    43  26   3.4598E-12  3.8884E-12  4.4654E-12  4.6546E-12  4.8084E-12  4.9814E-12  5.1737E-12  5.3739E-12  5.5692E-12  5.7490E-12  5.9060E-12
  888    43  27   4.3737E-13  4.9272E-13  5.6708E-13  5.9154E-13  6.1174E-13  6.3558E-13  6.6348E-13  6.9383E-13  7.2463E-13  7.5406E-13  7.8081E-13
  889    43  28   3.6165E-14  4.3332E-14  5.3730E-14  5.6130E-14  5.6838E-14  5.7574E-14  5.8761E-14  6.0388E-14  6.2297E-14  6.4305E-14  6.6258E-14
  890    43  29   2.4105E-13  2.4171E-13  2.4333E-13  2.4414E-13  2.4567E-13  2.4860E-13  2.5284E-13  2.5792E-13  2.6327E-13  2.6839E-13  2.7292E-13
  891    43  30   7.0079E-12  7.0519E-12  6.9853E-12  6.8888E-12  6.8335E-12  6.8188E-12  6.8329E-12  6.8622E-12  6.8948E-12  6.9215E-12  6.9361E-12
  892    43  31   1.0843E-10  1.1021E-10  1.0978E-10  1.0746E-10  1.0554E-10  1.0417E-10  1.0321E-10  1.0248E-10  1.0184E-10  1.0117E-10  1.0040E-10
  893    43  32   2.7108E-13  3.1971E-13  3.9124E-13  4.0906E-13  4.1107E-13  4.0900E-13  4.0676E-13  4.0537E-13  4.0476E-13  4.0453E-13  4.0427E-13
  894    43  33   6.1234E-14  7.5839E-14  1.0275E-13  1.1178E-13  1.1367E-13  1.1315E-13  1.1212E-13  1.1124E-13  1.1064E-13  1.1026E-13  1.0999E-13
  895    43  34   1.5866E-14  2.1030E-14  3.0365E-14  3.3132E-14  3.3479E-14  3.3112E-14  3.2659E-14  3.2318E-14  3.2115E-14  3.2017E-14  3.1976E-14
  896    43  35   2.3575E-14  2.8430E-14  3.8345E-14  4.1353E-14  4.1439E-14  4.0718E-14  3.9986E-14  3.9473E-14  3.9190E-14  3.9075E-14  3.9057E-14
  897    43  36   3.7110E-13  4.0947E-13  4.5644E-13  4.6596E-13  4.6807E-13  4.7041E-13  4.7470E-13  4.8070E-13  4.8757E-13  4.9442E-13  5.0056E-13
  898    43  37   3.3666E-12  3.6606E-12  3.9432E-12  3.9627E-12  3.9575E-12  3.9624E-12  3.9788E-12  4.0015E-12  4.0245E-12  4.0430E-12  4.0538E-12
  899    43  38   1.4707E-11  1.7603E-11  2.0101E-11  1.9883E-11  1.9454E-11  1.9149E-11  1.8983E-11  1.8912E-11  1.8893E-11  1.8890E-11  1.8877E-11
  900    43  39   9.2704E-13  1.0543E-12  1.1247E-12  1.0873E-12  1.0549E-12  1.0383E-12  1.0352E-12  1.0414E-12  1.0529E-12  1.0665E-12  1.0798E-12
  901    43  40   4.5340E-14  5.0927E-14  5.4906E-14  5.3837E-14  5.2517E-14  5.1746E-14  5.1625E-14  5.2038E-14  5.2807E-14  5.3761E-14  5.4757E-14
  902    43  41   4.9381E-14  5.9135E-14  8.6466E-14  1.0501E-13  1.1598E-13  1.2309E-13  1.2848E-13  1.3307E-13  1.3715E-13  1.4074E-13  1.4380E-13
  903    43  42   1.7617E-12  2.0916E-12  2.8940E-12  3.4092E-12  3.7373E-12  3.9677E-12  4.1468E-12  4.2941E-12  4.4165E-12  4.5160E-12  4.5934E-12
  904    44  1    1.3330E-14  1.7716E-14  2.8357E-14  3.3677E-14  3.6113E-14  3.7529E-14  3.8793E-14  4.0201E-14  4.1779E-14  4.3449E-14  4.5113E-14
  905    44  2    1.7745E-14  2.1043E-14  2.8265E-14  3.3275E-14  3.7953E-14  4.3063E-14  4.8854E-14  5.5238E-14  6.1944E-14  6.8661E-14  7.5118E-14
  906    44  3    2.7643E-15  4.0224E-15  7.6971E-15  9.6113E-15  1.0115E-14  9.9359E-15  9.4817E-15  8.9428E-15  8.4019E-15  7.8922E-15  7.4245E-15
  907    44  4    6.2861E-14  6.7054E-14  8.2590E-14  9.1947E-14  9.8330E-14  1.0453E-13  1.1155E-13  1.1944E-13  1.2786E-13  1.3634E-13  1.4449E-13
  908    44  5    3.4349E-14  4.4506E-14  6.1914E-14  6.6035E-14  6.5900E-14  6.4702E-14  6.3528E-14  6.2692E-14  6.2210E-14  6.1993E-14  6.1933E-14
  909    44  6    1.4962E-14  1.9482E-14  2.9197E-14  3.3573E-14  3.5690E-14  3.7074E-14  3.8363E-14  3.9758E-14  4.1261E-14  4.2801E-14  4.4294E-14
  910    44  7    6.8201E-15  9.0825E-15  1.4532E-14  1.7221E-14  1.8447E-14  1.9076E-14  1.9519E-14  1.9936E-14  2.0369E-14  2.0809E-14  2.1232E-14
  911    44  8    7.9492E-13  8.0238E-13  8.0719E-13  8.2154E-13  8.5058E-13  8.9107E-13  9.3929E-13  9.9144E-13  1.0440E-12  1.0940E-12  1.1394E-12
  912    44  9    5.2802E-13  5.3613E-13  5.4507E-13  5.5675E-13  5.7657E-13  6.0350E-13  6.3560E-13  6.7051E-13  7.0590E-13  7.3978E-13  7.7071E-13
  913    44  10   1.1608E-13  1.2469E-13  1.3918E-13  1.4512E-13  1.4881E-13  1.5276E-13  1.5769E-13  1.6350E-13  1.6977E-13  1.7606E-13  1.8200E-13
  914    44  11   3.1334E-14  3.9022E-14  5.1770E-14  5.5118E-14  5.5458E-14  5.5245E-14  5.5309E-14  5.5826E-14  5.6721E-14  5.7842E-14  5.9044E-14
  915    44  12   1.5074E-13  1.7082E-13  2.0315E-13  2.1742E-13  2.2979E-13  2.4406E-13  2.6073E-13  2.7911E-13  2.9816E-13  3.1683E-13  3.3432E-13
  916    44  13   4.7207E-13  5.2248E-13  5.9877E-13  6.3644E-13  6.7635E-13  7.2469E-13  7.8054E-13  8.4085E-13  9.0212E-13  9.6123E-13  1.0159E-12
  917    44  14   2.0819E-13  2.1816E-13  2.2734E-13  2.2634E-13  2.2551E-13  2.2666E-13  2.2971E-13  2.3408E-13  2.3909E-13  2.4416E-13  2.4885E-13
  918    44  15   1.8247E-13  1.9229E-13  2.0355E-13  2.0449E-13  2.0498E-13  2.0717E-13  2.1120E-13  2.1660E-13  2.2271E-13  2.2894E-13  2.3480E-13
  919    44  16   6.6569E-14  7.7409E-14  9.3199E-14  9.4564E-14  9.2713E-14  9.0984E-14  9.0216E-14  9.0430E-14  9.1380E-14  9.2769E-14  9.4337E-14
  920    44  17   4.3430E-14  5.2066E-14  6.3233E-14  6.4611E-14  6.3629E-14  6.2357E-14  6.1377E-14  6.0776E-14  6.0478E-14  6.0368E-14  6.0341E-14
  921    44  18   6.3410E-14  7.5661E-14  9.4789E-14  1.0001E-13  1.0132E-13  1.0185E-13  1.0262E-13  1.0383E-13  1.0538E-13  1.0709E-13  1.0877E-13
  922    44  19   1.1796E-13  1.3462E-13  1.5551E-13  1.5946E-13  1.6041E-13  1.6153E-13  1.6353E-13  1.6631E-13  1.6956E-13  1.7291E-13  1.7605E-13
  923    44  20   1.2131E-11  1.2303E-11  1.2463E-11  1.2556E-11  1.2733E-11  1.2991E-11  1.3303E-11  1.3633E-11  1.3954E-11  1.4241E-11  1.4481E-11
  924    44  21   2.1467E-12  2.1876E-12  2.2500E-12  2.2892E-12  2.3372E-12  2.3985E-12  2.4699E-12  2.5458E-12  2.6205E-12  2.6891E-12  2.7487E-12
  925    44  22   1.7415E-13  1.8531E-13  2.0356E-13  2.0971E-13  2.1317E-13  2.1714E-13  2.2232E-13  2.2849E-13  2.3512E-13  2.4165E-13  2.4768E-13
  926    44  23   3.1957E-14  4.0188E-14  5.1651E-14  5.3615E-14  5.3460E-14  5.3227E-14  5.3446E-14  5.4149E-14  5.5200E-14  5.6433E-14  5.7702E-14
  927    44  24   4.1746E-13  4.7894E-13  5.6445E-13  5.9156E-13  6.1086E-13  6.3248E-13  6.5767E-13  6.8522E-13  7.1331E-13  7.4023E-13  7.6471E-13
  928    44  25   3.7525E-12  4.2417E-12  4.9120E-12  5.1130E-12  5.2527E-12  5.4044E-12  5.5741E-12  5.7525E-12  5.9272E-12  6.0879E-12  6.2271E-12
  929    44  26   1.1301E-12  1.2256E-12  1.3109E-12  1.2937E-12  1.2651E-12  1.2425E-12  1.2280E-12  1.2199E-12  1.2156E-12  1.2130E-12  1.2104E-12
  930    44  27   3.5405E-13  3.8610E-13  4.2902E-13  4.3518E-13  4.3263E-13  4.2973E-13  4.2869E-13  4.2957E-13  4.3170E-13  4.3433E-13  4.3683E-13
  931    44  28   6.3323E-14  7.4758E-14  8.9061E-14  8.9597E-14  8.6805E-14  8.3761E-14  8.1324E-14  7.9610E-14  7.8488E-14  7.7773E-14  7.7295E-14
  932    44  29   1.9776E-14  2.5636E-14  3.5400E-14  3.8102E-14  3.8372E-14  3.7976E-14  3.7553E-14  3.7288E-14  3.7191E-14  3.7211E-14  3.7289E-14
  933    44  30   9.3445E-14  1.1405E-13  1.4385E-13  1.5036E-13  1.4948E-13  1.4665E-13  1.4384E-13  1.4161E-13  1.3998E-13  1.3880E-13  1.3786E-13
  934    44  31   4.1416E-13  4.9297E-13  5.7235E-13  5.6887E-13  5.5051E-13  5.3218E-13  5.1727E-13  5.0594E-13  4.9738E-13  4.9064E-13  4.8493E-13
  935    44  32   1.0122E-10  1.0328E-10  1.0342E-10  1.0155E-10  9.9919E-11  9.8741E-11  9.7908E-11  9.7270E-11  9.6693E-11  9.6077E-11  9.5361E-11
  936    44  33   6.1416E-12  6.2750E-12  6.3539E-12  6.3311E-12  6.3232E-12  6.3433E-12  6.3848E-12  6.4372E-12  6.4899E-12  6.5346E-12  6.5657E-12
  937    44  34   1.7803E-13  1.8820E-13  2.0424E-13  2.0992E-13  2.1371E-13  2.1803E-13  2.2333E-13  2.2934E-13  2.3557E-13  2.4156E-13  2.4694E-13
  938    44  35   2.2764E-14  2.7787E-14  3.4062E-14  3.5293E-14  3.5321E-14  3.5236E-14  3.5386E-14  3.5821E-14  3.6475E-14  3.7250E-14  3.8053E-14
  939    44  36   6.3159E-13  7.5055E-13  8.4545E-13  8.3808E-13  8.2721E-13  8.2556E-13  8.3302E-13  8.4695E-13  8.6436E-13  8.8273E-13  9.0017E-13
  940    44  37   1.3054E-11  1.5843E-11  1.8470E-11  1.8484E-11  1.8238E-11  1.8069E-11  1.8005E-11  1.8014E-11  1.8059E-11  1.8109E-11  1.8141E-11
  941    44  38   2.4800E-12  2.9407E-12  3.4114E-12  3.3896E-12  3.2913E-12  3.1962E-12  3.1181E-12  3.0556E-12  3.0040E-12  2.9589E-12  2.9168E-12
  942    44  39   3.6736E-13  4.2422E-13  4.9717E-13  5.0675E-13  5.0094E-13  4.9315E-13  4.8705E-13  4.8314E-13  4.8087E-13  4.7950E-13  4.7837E-13
  943    44  40   2.5759E-14  3.1786E-14  4.4277E-14  4.8172E-14  4.8359E-14  4.7419E-14  4.6342E-14  4.5442E-14  4.4767E-14  4.4274E-14  4.3897E-14
  944    44  41   4.1232E-15  5.3108E-15  9.0526E-15  1.1414E-14  1.2562E-14  1.3101E-14  1.3388E-14  1.3588E-14  1.3764E-14  1.3930E-14  1.4084E-14
  945    44  42   6.7543E-14  7.4594E-14  8.7575E-14  9.3886E-14  9.5090E-14  9.3944E-14  9.2071E-14  9.0177E-14  8.8493E-14  8.7042E-14  8.5772E-14
  946    44  43   7.0198E-13  7.4880E-13  7.6524E-13  7.4366E-13  7.1177E-13  6.7942E-13  6.5049E-13  6.2579E-13  6.0486E-13  5.8691E-13  5.7114E-13
  947    45  1    1.9850E-14  2.4886E-14  3.6643E-14  4.3345E-14  4.7815E-14  5.1821E-14  5.6120E-14  6.0868E-14  6.5927E-14  7.1056E-14  7.6028E-14
  948    45  2    1.1229E-14  1.3877E-14  1.9980E-14  2.3608E-14  2.6251E-14  2.8772E-14  3.1528E-14  3.4571E-14  3.7796E-14  4.1053E-14  4.4200E-14
  949    45  3    1.9630E-14  2.1381E-14  2.7462E-14  3.1002E-14  3.3087E-14  3.4837E-14  3.6714E-14  3.8813E-14  4.1065E-14  4.3349E-14  4.5551E-14
  950    45  4    4.5998E-14  4.9697E-14  6.2825E-14  7.0556E-14  7.5358E-14  7.9629E-14  8.4317E-14  8.9573E-14  9.5195E-14  1.0088E-13  1.0636E-13
  951    45  5    2.8047E-14  3.6416E-14  5.2323E-14  5.7737E-14  5.9356E-14  5.9892E-14  6.0363E-14  6.1077E-14  6.2044E-14  6.3165E-14  6.4323E-14
  952    45  6    2.0294E-14  2.6606E-14  3.8695E-14  4.2514E-14  4.3124E-14  4.2681E-14  4.2029E-14  4.1462E-14  4.1047E-14  4.0764E-14  4.0564E-14
  953    45  7    7.7916E-15  1.0051E-14  1.4630E-14  1.6582E-14  1.7561E-14  1.8283E-14  1.9021E-14  1.9850E-14  2.0752E-14  2.1677E-14  2.2576E-14
  954    45  8    1.4164E-14  1.6617E-14  2.0929E-14  2.2769E-14  2.3675E-14  2.4424E-14  2.5330E-14  2.6459E-14  2.7755E-14  2.9128E-14  3.0490E-14
  955    45  9    9.5093E-13  9.6216E-13  9.7217E-13  9.9023E-13  1.0244E-12  1.0718E-12  1.1283E-12  1.1896E-12  1.2514E-12  1.3104E-12  1.3640E-12
  956    45  10   4.7393E-13  4.8443E-13  4.9835E-13  5.1042E-13  5.2790E-13  5.5114E-13  5.7895E-13  6.0940E-13  6.4046E-13  6.7032E-13  6.9768E-13
  957    45  11   1.3826E-13  1.5798E-13  1.8986E-13  2.0309E-13  2.1361E-13  2.2552E-13  2.3955E-13  2.5519E-13  2.7153E-13  2.8764E-13  3.0278E-13
  958    45  12   5.0282E-13  5.5660E-13  6.3742E-13  6.7660E-13  7.1789E-13  7.6801E-13  8.2598E-13  8.8860E-13  9.5220E-13  1.0135E-12  1.0702E-12
  959    45  13   1.3069E-14  1.7743E-14  2.6413E-14  2.9300E-14  3.0101E-14  3.0475E-14  3.1058E-14  3.2007E-14  3.3277E-14  3.4746E-14  3.6291E-14
  960    45  14   1.0128E-13  1.0703E-13  1.1414E-13  1.1514E-13  1.1575E-13  1.1728E-13  1.1988E-13  1.2330E-13  1.2715E-13  1.3109E-13  1.3481E-13
  961    45  15   1.7800E-13  1.9063E-13  2.0444E-13  2.0344E-13  2.0092E-13  1.9980E-13  2.0041E-13  2.0235E-13  2.0509E-13  2.0810E-13  2.1099E-13
  962    45  16   1.7795E-13  1.9022E-13  2.0551E-13  2.0680E-13  2.0653E-13  2.0773E-13  2.1083E-13  2.1545E-13  2.2094E-13  2.2669E-13  2.3219E-13
  963    45  17   6.8020E-14  8.1240E-14  1.0115E-13  1.0607E-13  1.0688E-13  1.0694E-13  1.0729E-13  1.0814E-13  1.0938E-13  1.1081E-13  1.1224E-13
  964    45  18   1.1869E-13  1.3483E-13  1.5265E-13  1.5436E-13  1.5384E-13  1.5386E-13  1.5491E-13  1.5680E-13  1.5918E-13  1.6169E-13  1.6405E-13
  965    45  19   3.8092E-14  4.6276E-14  5.9742E-14  6.3658E-14  6.4641E-14  6.4941E-14  6.5324E-14  6.5979E-14  6.6864E-14  6.7865E-14  6.8869E-14
  966    45  20   1.9538E-13  2.0713E-13  2.3870E-13  2.5961E-13  2.7663E-13  2.9397E-13  3.1287E-13  3.3301E-13  3.5347E-13  3.7327E-13  3.9160E-13
  967    45  21   1.2360E-11  1.2534E-11  1.2684E-11  1.2765E-11  1.2934E-11  1.3187E-11  1.3494E-11  1.3819E-11  1.4134E-11  1.4416E-11  1.4650E-11
  968    45  22   1.8961E-12  1.9348E-12  1.9940E-12  2.0296E-12  2.0718E-12  2.1256E-12  2.1885E-12  2.2556E-12  2.3217E-12  2.3827E-12  2.4356E-12
  969    45  23   3.7053E-13  4.2609E-13  5.0335E-13  5.2738E-13  5.4406E-13  5.6272E-13  5.8460E-13  6.0867E-13  6.3330E-13  6.5696E-13  6.7852E-13
  970    45  24   3.7654E-12  4.2542E-12  4.9229E-12  5.1214E-12  5.2579E-12  5.4055E-12  5.5704E-12  5.7432E-12  5.9119E-12  6.0664E-12  6.1997E-12
  971    45  25   6.5852E-14  8.0526E-14  1.0173E-13  1.0935E-13  1.1504E-13  1.2179E-13  1.3021E-13  1.4000E-13  1.5053E-13  1.6115E-13  1.7134E-13
  972    45  26   2.1681E-13  2.3698E-13  2.6731E-13  2.7398E-13  2.7403E-13  2.7330E-13  2.7354E-13  2.7493E-13  2.7710E-13  2.7958E-13  2.8193E-13
  973    45  27   1.0063E-12  1.0942E-12  1.1653E-12  1.1426E-12  1.1116E-12  1.0871E-12  1.0705E-12  1.0598E-12  1.0529E-12  1.0477E-12  1.0427E-12
  974    45  28   3.2432E-13  3.5527E-13  3.9643E-13  4.0191E-13  3.9893E-13  3.9557E-13  3.9399E-13  3.9427E-13  3.9581E-13  3.9789E-13  3.9992E-13
  975    45  29   8.6407E-14  1.0584E-13  1.3427E-13  1.4063E-13  1.3993E-13  1.3737E-13  1.3481E-13  1.3280E-13  1.3136E-13  1.3033E-13  1.2954E-13
  976    45  30   3.7749E-13  4.4881E-13  5.1682E-13  5.1039E-13  4.9210E-13  4.7477E-13  4.6099E-13  4.5063E-13  4.4283E-13  4.3670E-13  4.3149E-13
  977    45  31   6.3486E-14  7.8019E-14  1.0052E-13  1.0632E-13  1.0634E-13  1.0467E-13  1.0287E-13  1.0141E-13  1.0036E-13  9.9621E-14  9.9053E-14
  978    45  32   1.0066E-12  1.0346E-12  1.0970E-12  1.1572E-12  1.2202E-12  1.2880E-12  1.3597E-12  1.4326E-12  1.5030E-12  1.5682E-12  1.6259E-12
  979    45  33   1.0114E-10  1.0319E-10  1.0330E-10  1.0137E-10  9.9674E-11  9.8434E-11  9.7539E-11  9.6839E-11  9.6202E-11  9.5532E-11  9.4766E-11
  980    45  34   5.3947E-12  5.5135E-12  5.5863E-12  5.5678E-12  5.5620E-12  5.5805E-12  5.6181E-12  5.6652E-12  5.7127E-12  5.7531E-12  5.7816E-12
