!Molecule
HCl rotation-hyperfine spectrum from JPL, version 3 of May 2012                                                                
!Molecular weight
36.0  
!Number of energy levels
          40
!Level + energy (cm^-1) + weight + quantum numbers J, F
    1     0.000000000   1.3  '0  1.5'
  34    9    6 1.71e-12 1.76e-12 1.80e-12 1.91e-12 2.11e-12 2.26e-12 2.99e-12 3.61e-12 
  35    9    7 2.95e-12 3.10e-12 3.27e-12 3.69e-12 4.41e-12 4.91e-12 7.24e-12 9.09e-12 
  36    9    8 5.57e-13 5.62e-13 5.73e-13 6.07e-13 6.74e-13 7.23e-13 9.53e-13 1.12e-12 
  37   10    1 9.31e-12 9.20e-12 9.01e-12 8.76e-12 8.68e-12 8.72e-12 9.24e-12 9.65e-12 
  38   10    2 5.59e-12 6.06e-12 6.37e-12 6.81e-12 7.39e-12 7.80e-12 1.00e-11 1.24e-11 
  39   10    3 1.98e-12 2.04e-12 2.10e-12 2.23e-12 2.43e-12 2.60e-12 3.71e-12 5.01e-12 
  40   10    4 2.99e-12 3.25e-12 3.41e-12 3.64e-12 3.93e-12 4.13e-12 5.20e-12 6.36e-12 
  41   10    5 2.71e-12 2.93e-12 3.18e-12 3.76e-12 4.72e-12 5.37e-12 8.38e-12 1.08e-11 
  42   10    6 1.72e-12 2.21e-12 2.81e-12 4.15e-12 6.32e-12 7.76e-12 1.41e-11 1.90e-11 
  43   10    7 1.95e-12 1.93e-12 1.95e-12 2.03e-12 2.24e-12 2.39e-12 3.24e-12 4.09e-12 
  44   10    8 1.28e-12 1.34e-12 1.38e-12 1.48e-12 1.65e-12 1.78e-12 2.34e-12 2.76e-12 
  45   10    9 3.23e-11 3.36e-11 3.29e-11 3.05e-11 2.75e-11 2.60e-11 2.21e-11 2.09e-11 
  46   11    1 9.31e-12 9.20e-12 9.01e-12 8.76e-12 8.68e-12 8.72e-12 9.24e-12 9.65e-12 
  47   11    2 5.84e-13 5.54e-13 5.47e-13 5.55e-13 5.91e-13 6.34e-13 1.01e-12 1.49e-12 
  48   11    3 9.62e-12 1.05e-11 1.10e-11 1.18e-11 1.27e-11 1.34e-11 1.71e-11 2.10e-11 
  49   11    4 3.47e-13 3.33e-13 3.40e-13 3.69e-13 4.28e-13 4.79e-13 8.55e-13 1.30e-12 
  50   11    5 2.03e-12 2.06e-12 2.10e-12 2.22e-12 2.45e-12 2.63e-12 3.48e-12 4.19e-12 
  51   11    6 8.35e-13 8.12e-13 8.07e-13 8.27e-13 8.91e-13 9.45e-13 1.27e-12 1.63e-12 
  52   11    7 4.44e-12 5.21e-12 6.09e-12 8.06e-12 1.12e-11 1.34e-11 2.29e-11 3.01e-11 
  53   11    8 3.48e-13 3.28e-13 3.19e-13 3.16e-13 3.31e-13 3.47e-13 4.73e-13 6.62e-13 
  54   11    9 1.92e-11 1.98e-11 1.93e-11 1.77e-11 1.58e-11 1.49e-11 1.27e-11 1.22e-11 
  55   11   10 2.91e-12 2.93e-12 2.71e-12 2.33e-12 1.97e-12 1.82e-12 1.57e-12 1.63e-12 
  56   12    1 9.31e-12 9.20e-12 9.01e-12 8.76e-12 8.68e-12 8.72e-12 9.24e-12 9.65e-12 
  57   12    2 2.94e-12 3.16e-12 3.28e-12 3.46e-12 3.68e-12 3.84e-12 4.76e-12 5.79e-12 
  58   12    3 1.17e-12 1.14e-12 1.16e-12 1.24e-12 1.40e-12 1.54e-12 2.56e-12 3.78e-12 
  59   12    4 6.45e-12 7.05e-12 7.44e-12 7.98e-12 8.67e-12 9.14e-12 1.16e-11 1.42e-11 
  60   12    5 2.07e-12 2.13e-12 2.20e-12 2.37e-12 2.68e-12 2.90e-12 3.93e-12 4.69e-12 
  61   12    6 2.63e-12 2.91e-12 3.22e-12 3.88e-12 4.96e-12 5.69e-12 8.97e-12 1.14e-11 
  62   12    7 1.49e-12 1.43e-12 1.40e-12 1.41e-12 1.49e-12 1.57e-12 2.12e-12 2.88e-12 
  63   12    8 1.46e-12 1.94e-12 2.51e-12 3.77e-12 5.79e-12 7.13e-12 1.31e-11 1.76e-11 
  64   12    9 7.68e-12 7.80e-12 7.33e-12 6.40e-12 5.50e-12 5.12e-12 4.43e-12 4.55e-12 
  65   12   10 3.72e-11 3.86e-11 3.79e-11 3.51e-11 3.16e-11 2.99e-11 2.55e-11 2.41e-11 
  66   12   11 1.46e-12 1.41e-12 1.21e-12 9.27e-13 7.10e-13 6.30e-13 5.21e-13 5.80e-13 
  67   13    1 4.92e-13 4.73e-13 4.81e-13 1.60e-11 1.42e-11 1.34e-11 1.31e-11 1.24e-11 
  68   13    2 5.44e-12 5.36e-12 5.32e-12 5.34e-12 5.52e-12 5.68e-12 6.47e-12 7.12e-12 
  69   13    3 4.76e-12 4.62e-12 4.54e-12 4.51e-12 4.62e-12 4.73e-12 5.37e-12 5.92e-12 
  70   13    4 2.62e-13 2.11e-13 1.75e-13 1.40e-13 1.21e-13 1.17e-13 1.37e-13 1.89e-13 
  71   13    5 2.93e-12 3.22e-12 3.49e-12 3.99e-12 4.72e-12 5.23e-12 8.26e-12 1.18e-11 
  72   13    6 3.31e-13 3.00e-13 2.89e-13 3.00e-13 3.37e-13 3.69e-13 5.91e-13 8.56e-13 
  73   13    7 1.31e-12 1.34e-12 1.40e-12 1.56e-12 1.82e-12 2.02e-12 3.23e-12 4.65e-12 
  74   13    8 1.21e-13 1.08e-13 1.04e-13 1.10e-13 1.27e-13 1.41e-13 2.40e-13 3.56e-13 
  75   13    9 6.19e-12 5.94e-12 5.97e-12 6.52e-12 8.01e-12 9.24e-12 1.59e-11 2.19e-11 
  76   13   10 1.76e-12 1.67e-12 1.64e-12 1.67e-12 1.82e-12 1.94e-12 2.57e-12 3.11e-12 
  77   13   11 2.71e-12 2.54e-12 2.48e-12 2.54e-12 2.82e-12 3.06e-12 1.41e-12 5.60e-12 
