!MOLECULE
CS
!MOLECULAR WEIGHT
44.0
!NUMBER OF ENERGY LEVELS
41
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J
   63    12     8    1.3E-11 1.4E-11 1.5E-11 1.6E-11 1.8E-11 2.0E-11 2.2E-11 2.4E-11 2.9E-11 3.9E-11 5.2E-11
   64    12     9    1.2E-11 1.3E-11 1.4E-11 1.4E-11 1.5E-11 1.6E-11 1.7E-11 1.8E-11 2.0E-11 2.5E-11 3.0E-11
   65    12    10    6.5E-11 6.2E-11 6.0E-11 6.1E-11 6.5E-11 7.1E-11 7.6E-11 8.1E-11 9.3E-11 1.1E-10 1.4E-10
   66    12    11    2.4E-11 3.2E-11 3.7E-11 4.0E-11 4.3E-11 4.5E-11 4.6E-11 4.8E-11 5.2E-11 5.7E-11 6.2E-11
   67    13     1    9.1E-14 1.0E-13 1.4E-13 1.7E-13 2.3E-13 2.9E-13 3.3E-13 3.7E-13 6.0E-13 1.2E-12 2.2E-12
   68    13     2    3.1E-13 3.5E-13 4.3E-13 5.4E-13 7.6E-13 9.6E-13 1.1E-12 1.3E-12 2.0E-12 3.7E-12 6.8E-12
   69    13     3    4.3E-13 5.0E-13 6.5E-13 8.3E-13 1.2E-12 1.5E-12 1.7E-12 1.9E-12 2.8E-12 5.0E-12 8.5E-12
   70    13     4    1.5E-12 1.5E-12 1.7E-12 1.9E-12 2.4E-12 2.8E-12 3.1E-12 3.4E-12 4.6E-12 7.0E-12 1.0E-11
   71    13     5    1.2E-12 1.4E-12 1.8E-12 2.2E-12 2.9E-12 3.5E-12 4.0E-12 4.5E-12 6.3E-12 1.0E-11 1.6E-11
   72    13     6    2.4E-12 2.5E-12 2.8E-12 3.1E-12 3.7E-12 4.3E-12 4.7E-12 5.1E-12 6.4E-12 8.7E-12 1.2E-11
   73    13     7    4.4E-12 5.0E-12 5.8E-12 6.6E-12 7.7E-12 8.8E-12 9.8E-12 1.1E-11 1.4E-11 2.1E-11 3.1E-11
   74    13     8    3.8E-12 4.4E-12 5.0E-12 5.6E-12 6.5E-12 7.1E-12 7.7E-12 8.2E-12 9.7E-12 1.3E-11 1.6E-11
   75    13     9    1.5E-11 1.6E-11 1.6E-11 1.7E-11 1.8E-11 2.0E-11 2.2E-11 2.4E-11 3.0E-11 4.0E-11 5.3E-11
   76    13    10    1.3E-11 1.4E-11 1.4E-11 1.5E-11 1.5E-11 1.6E-11 1.7E-11 1.8E-11 2.0E-11 2.5E-11 3.0E-11
   77    13    11    6.7E-11 6.4E-11 6.2E-11 6.2E-11 6.6E-11 7.2E-11 7.7E-11 8.1E-11 9.3E-11 1.1E-10 1.4E-10
   78    13    12    2.6E-11 3.4E-11 3.8E-11 4.1E-11 4.3E-11 4.5E-11 4.6E-11 4.8E-11 5.2E-11 5.7E-11 6.2E-11
   79    14     1    5.5E-14 6.3E-14 8.5E-14 1.1E-13 1.7E-13 2.3E-13 2.8E-13 3.3E-13 5.8E-13 1.3E-12 2.7E-12
