Elemental abundances, C:   2.60000E-004 O:   4.60000E-004 N:   6.10000E-005 S:   1.31800E-005
 Radfield    1.0000000000000000       Zeta    1.0000000000000000     
Time,Density,gasTemp,av,point,H      ,#H     ,H+     ,@H     ,H2     ,#H2    ,H2+    ,@H2    ,H3+    ,HE     ,HE+    ,HEH+   ,C      ,#C     ,C+     ,@C     ,CH     ,CH+    ,#CH    ,@CH    ,CH2    ,CH2+   ,#CH2   ,N      ,N+     ,#N     ,@CH2   ,@N     ,CH3    ,CH3+   ,#CH3   ,NH     ,NH+    ,#NH    ,@CH3   ,@NH    ,#CH4   ,CH4    ,CH4+   ,NH2    ,NH2+   ,#NH2   ,O      ,#O     ,O+     ,@CH4   ,@NH2   ,@O     ,#NH3   ,CH5+   ,NH3    ,NH3+   ,OH     ,OH+    ,#OH    ,@NH3   ,@OH    ,#H2O   ,H2O    ,H2O+   ,NH4+   ,@H2O   ,H3O+   ,C2     ,C2+    ,MG     ,MG+    ,#C2    ,#MG    ,@C2    ,@MG    ,C2H    ,C2H+   ,#C2H   ,@C2H   ,#C2H2  ,C2H2   ,C2H2+  ,CN     ,CN+    ,@C2H2  ,#HCN   ,#HNC   ,C2H3   ,HCN    ,HCN+   ,HNC    ,#C2H3  ,@HCN   ,@HNC   ,@C2H3  ,#CO    ,#N2    ,CO     ,CO+    ,H2CN   ,HCNH+  ,N2     ,N2+    ,SI     ,SI+    ,#H2CN  ,#C2H4  ,C2H4   ,@CO    ,@N2    ,@H2CN  ,@C2H4  ,HCO    ,HCO+   ,#HCO   ,HOC+   ,N2H+   ,SIH    ,SIH+   ,C2H5   ,#C2H5  ,@HCO   ,@C2H5  ,#NO    ,#H2CO  ,H2CO   ,H2CO+  ,NO     ,NO+    ,SIH2   ,SIH2+  ,@NO    ,@H2CO  ,H3CO   ,H3CO+  ,#H3CO  ,HNO    ,HNO+   ,SIH3   ,SIH3+  ,#HNO   ,CH2OH  ,#CH2OH ,@H3CO  ,@HNO   ,@CH2OH ,#O2    ,#CH3OH ,#SIH4  ,CH3OH  ,H2NO+  ,O2     ,O2+    ,S      ,S+     ,SIH4   ,SIH4+  ,@O2    ,@CH3OH ,@SIH4  ,CH3OH2+,HS     ,HS+    ,O2H    ,O2H+   ,SIH5+  ,#O2H   ,#HS    ,@O2H   ,@HS    ,#H2S   ,H2S    ,H2S+   ,@H2S   ,CL     ,CL+    ,H3S+   ,#HCL   ,C3+    ,HCL    ,HCL+   ,@HCL   ,H2CL+  ,C2N    ,C2N+   ,C3H2   ,#C3H2  ,@C3H2  ,C2NH+  ,#CH3CCH,CH3CCH ,SIC    ,SIC+   ,#SIC   ,@CH3CCH,@SIC   ,#CH3CN ,C3H5+  ,CH3CN  ,@CH3CN ,#CH2CO ,#CH3CNH,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,@CH2CO ,@CH3CNH,#HNCO  ,HNCO   ,@HNCO  ,#SIO   ,#CS    ,#CO2   ,CO2    ,CS     ,CS+    ,SIO    ,SIO+   ,CH3CHO ,#CH3CHO,@SIO   ,@CS    ,@CO2   ,@CH3CHO,HCO2+  ,HCS    ,HCS+   ,SIOH+  ,NH2CHO ,#NH2CHO,HCOO   ,#HCOO  ,@NH2CHO,@HCOO  ,#H2CS  ,#NO2   ,#NS    ,#H2SIO ,H2CS   ,H2CS+  ,H2SIO  ,NO2    ,NS     ,NS+    ,HCOOH  ,#HCOOH ,@H2CS  ,@NO2   ,@NS    ,@H2SIO ,@HCOOH ,H3CS+  ,HNS+   ,#SO    ,SO     ,SO+    ,@SO    ,C4H    ,HSO+   ,#C4H   ,@C4H   ,C3N    ,#HC3N  ,HC3N   ,@HC3N  ,C2N2+  ,NCCN   ,SIC2   ,SIC2+  ,#NCCN  ,#SIC2  ,@NCCN  ,@SIC2  ,#SIS   ,#OCS   ,OCS    ,OCS+   ,SIS    ,SIS+   ,@SIS   ,@OCS   ,HOCS+  ,HSIS+  ,C4N    ,C4N+   ,#C4N   ,@C4N   ,#SIC3  ,SIC3+  ,SIC3   ,#SO2   ,S2     ,S2+    ,SO2+   ,SO2    ,@SIC3  ,@SO2   ,HS2    ,HS2+   ,HSO2+  ,H2S2+  ,H2S2   ,#H2S2  ,@H2S2  ,BULK   ,SURFACE,E-     
  0.000E+00, 1.0010E+02,   10.00, 0.0000E+00,   1,    5.00000E-01,    0.00000E+00,    0.00000E+00,    0.00000E+00,    2.50000E-01,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    1.00000E-01,    0.00000E+00,    0.00000E+00,    1.00000E-10,    0.00000E+00,    2.60000E-04,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    6.10000E-05,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    4.60000E-04,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    3.98100E-05,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    1.00000E-07,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    1.31800E-05,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    3.16200E-07,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    2.73596E-04
  1.000E-07, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.96057E-15,    1.78903E-17,    1.00000E-30,    2.50000E-01,    2.10739E-15,    9.48000E-18,    1.00000E-30,    7.79657E-25,    1.00000E-01,    3.69720E-18,    1.94924E-26,    1.00004E-10,    1.58460E-17,    2.60000E-04,    1.00000E-30,    2.49642E-24,    6.99058E-19,    1.19518E-23,    1.00000E-30,    7.90822E-26,    3.43119E-17,    7.72645E-30,    6.10000E-05,    1.07175E-20,    1.94350E-19,    1.00000E-30,    1.00000E-30,    1.00007E-30,    2.17068E-24,    1.00000E-30,    8.16182E-27,    1.74859E-28,    1.45963E-25,    1.00000E-30,    1.00000E-30,    1.02047E-30,    1.00000E-30,    1.00000E-30,    1.00130E-30,    1.00001E-30,    1.07419E-30,    4.60000E-04,    1.37093E-18,    1.02333E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00030E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    2.62295E-19,    7.91449E-27,    1.01418E-24,    1.00000E-30,    1.00000E-30,    1.49120E-30,    1.72476E-30,    1.00023E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00088E-30,    3.98100E-05,    9.49779E-15,    1.00000E-30,    9.68736E-20,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00065E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00261E-30,    1.35934E-26,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.38269E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.06697E-30,    2.20432E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.95554E-18,    1.00000E-07,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.87322E-27,    1.00000E-30,    1.00654E-30,    1.00000E-30,    1.84340E-30,    2.97902E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.07544E-30,    1.00000E-30,    1.00000E-30,    2.37237E-23,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.98987E-21,    1.00000E-30,    1.00000E-30,    1.52063E-26,    1.00000E-30,    9.30538E-17,    1.31800E-05,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.32567E-28,    3.26920E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00023E-30,    1.00000E-30,    1.00000E-30,    4.91901E-19,    2.42198E-30,    2.05779E-20,    1.00000E-30,    9.03249E-19,    3.16200E-07,    1.00000E-30,    1.12841E-20,    1.00000E-30,    7.67843E-30,    2.50048E-14,    1.00000E-30,    1.28528E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.46719E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00294E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.15684E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.29088E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.08598E-15,    2.73596E-04
  1.000E-06, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.90123E-14,    1.78903E-16,    4.74713E-22,    2.50000E-01,    2.08789E-14,    9.47999E-17,    1.67897E-22,    7.79655E-23,    1.00000E-01,    3.69720E-17,    1.94914E-24,    1.00044E-10,    1.56919E-16,    2.60000E-04,    1.26216E-24,    7.25747E-22,    6.99058E-18,    1.16890E-20,    4.84982E-29,    8.29515E-25,    3.43118E-16,    5.08526E-25,    6.10000E-05,    1.07175E-19,    1.92459E-18,    1.00138E-30,    1.54813E-26,    2.20117E-30,    2.17068E-22,    1.69249E-29,    8.52584E-24,    1.73869E-26,    1.42753E-22,    1.00000E-30,    1.58007E-30,    3.01185E-30,    1.03540E-30,    1.00000E-30,    1.30684E-28,    1.00587E-30,    6.55095E-27,    4.60000E-04,    1.35760E-17,    1.02333E-18,    1.00000E-30,    1.00002E-30,    1.09198E-25,    1.21168E-30,    1.00643E-30,    1.03834E-30,    1.00000E-30,    2.62302E-18,    7.91311E-25,    9.91877E-22,    1.00000E-30,    5.03048E-30,    4.33715E-26,    3.11274E-27,    1.23005E-30,    1.00000E-30,    1.00012E-30,    1.00000E-30,    1.02448E-30,    1.34612E-30,    3.98100E-05,    4.31372E-14,    1.00000E-30,    9.59387E-19,    1.00000E-30,    7.71742E-27,    1.02448E-30,    1.06531E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.09884E-30,    1.36041E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.02462E-30,    7.28367E-27,    1.02448E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.30387E-29,    2.21000E-24,    1.02447E-30,    1.00173E-30,    1.02450E-30,    1.00001E-30,    3.95554E-17,    1.00000E-07,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02453E-30,    1.87222E-25,    1.00000E-30,    1.65474E-30,    1.00000E-30,    8.53465E-29,    2.97902E-21,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02448E-30,    1.00421E-30,    8.56888E-30,    1.00006E-30,    1.01869E-30,    2.37237E-22,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.02448E-30,    1.00000E-30,    1.00620E-30,    1.00106E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.95136E-20,    1.02449E-30,    1.00000E-30,    1.52098E-25,    1.00027E-30,    9.30538E-16,    1.31800E-05,    3.85044E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.18811E-28,    1.00000E-30,    7.31637E-26,    3.25930E-26,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.87154E-18,    4.74711E-20,    2.05779E-19,    3.91832E-26,    9.13916E-18,    3.16200E-07,    1.00000E-30,    1.11752E-19,    1.00000E-30,    1.08898E-21,    2.50047E-13,    8.99827E-28,    1.28528E-19,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02448E-30,    1.02448E-30,    1.00021E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02448E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02448E-30,    1.02453E-30,    1.02811E-30,    1.02489E-30,    1.46718E-24,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.35715E-28,    1.29437E-30,    1.02447E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02448E-30,    1.00000E-30,    1.02447E-30,    1.02447E-30,    1.02448E-30,    1.66840E-29,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02449E-30,    2.30091E-28,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.02448E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02448E-30,    1.00000E-30,    1.02448E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    3.87794E-30,    1.00000E-30,    1.02448E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.92192E-30,    1.00000E-30,    1.00000E-30,    1.02447E-30,    1.00000E-30,    1.00000E-30,    6.44045E-22,    8.00696E-14,    2.73596E-04
  1.000E-05, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.72063E-13,    1.78904E-15,    4.78490E-20,    2.50000E-01,    2.16670E-13,    9.47987E-16,    1.75211E-20,    7.79649E-21,    1.00000E-01,    3.69720E-16,    1.94911E-22,    1.00443E-10,    1.55583E-15,    2.60000E-04,    1.28675E-22,    5.46548E-19,    6.99052E-17,    1.13412E-17,    4.73834E-25,    3.68620E-21,    3.43110E-15,    4.83736E-20,    6.10000E-05,    1.07175E-18,    1.90809E-17,    1.35432E-27,    1.57814E-24,    1.03138E-23,    2.17063E-20,    1.48406E-22,    8.31730E-21,    1.73857E-24,    1.38500E-19,    4.12210E-30,    5.78756E-27,    3.65481E-25,    1.44198E-26,    1.00000E-30,    1.23914E-23,    6.86640E-30,    6.23169E-22,    4.60000E-04,    1.34605E-16,    1.02332E-17,    1.00617E-30,    1.84341E-29,    1.11324E-23,    1.92199E-24,    7.43242E-30,    1.27613E-25,    1.00014E-30,    2.62941E-17,    7.91304E-23,    9.62364E-19,    1.04041E-30,    4.02083E-26,    4.13983E-21,    2.90557E-22,    2.31045E-28,    1.00000E-30,    1.16723E-28,    1.00028E-30,    1.04930E-30,    2.38289E-27,    3.98100E-05,    3.79531E-13,    1.00000E-30,    9.58411E-18,    1.00000E-30,    7.89675E-25,    1.04918E-30,    1.02118E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.01397E-30,    7.09424E-29,    1.37199E-24,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.21790E-30,    7.28253E-25,    1.07586E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01443E-27,    2.26699E-23,    1.04921E-30,    2.72767E-30,    1.25050E-30,    1.00224E-30,    3.95554E-16,    1.00000E-07,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.52646E-30,    1.87218E-23,    1.00000E-30,    7.22060E-29,    1.00000E-30,    8.43573E-27,    2.97897E-20,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.05174E-30,    5.21111E-30,    7.58408E-28,    1.04657E-30,    3.26588E-30,    2.37234E-21,    1.00000E-30,    1.00000E-30,    1.04914E-30,    1.00000E-30,    1.00000E-30,    1.05187E-30,    1.00000E-30,    1.75099E-30,    1.10599E-30,    1.00000E-30,    1.04912E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.94734E-19,    1.05034E-30,    1.00000E-30,    1.52534E-24,    1.27249E-30,    9.30538E-15,    1.31800E-05,    4.25254E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.25248E-26,    1.00000E-30,    7.31637E-24,    3.25917E-24,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.24743E-30,    1.00000E-30,    1.00000E-30,    4.86658E-17,    5.24285E-19,    2.05777E-18,    4.00978E-24,    1.02059E-16,    3.16197E-07,    1.00000E-30,    1.11638E-18,    1.00000E-30,    1.20336E-20,    2.50044E-12,    9.19841E-26,    1.28526E-17,    1.00003E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.04919E-30,    2.51872E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04922E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04915E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.10883E-30,    1.98025E-28,    1.09088E-30,    1.46720E-23,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.63345E-26,    3.04374E-29,    1.04918E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04919E-30,    1.00000E-30,    1.04918E-30,    1.04918E-30,    1.04966E-30,    1.57237E-27,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.05611E-30,    2.29324E-26,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04919E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00027E-30,    3.49942E-28,    1.00000E-30,    1.04919E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.12779E-28,    1.00000E-30,    1.00000E-30,    1.04918E-30,    1.00000E-30,    1.00000E-30,    6.55169E-20,    7.90515E-13,    2.73596E-04
