Elemental abundances, C:   1.77000E-004 O:   3.34000E-004 N:   6.18000E-005 S:   3.51000E-006
 Radfield    1.0000000000000000       Zeta    1.0000000000000000     
Time,Density,gasTemp,av,point,H      ,#H     ,H+     ,@H     ,H2     ,#H2    ,H2+    ,@H2    ,H3+    ,HE     ,HE+    ,HEH+   ,C+     ,#C     ,C      ,@C     ,CH     ,CH+    ,#CH    ,@CH    ,CH2    ,CH2+   ,#CH2   ,N      ,N+     ,#N     ,@CH2   ,@N     ,#NH    ,NH+    ,NH     ,CH3+   ,CH3    ,#CH3   ,@NH    ,@CH3   ,O+     ,#CH4   ,CH4    ,CH4+   ,NH2    ,NH2+   ,#NH2   ,O      ,#O     ,@CH4   ,@NH2   ,@O     ,#OH    ,OH+    ,OH     ,#NH3   ,NH3    ,CH5+   ,NH3+   ,@OH    ,@NH3   ,NH4+   ,#H2O   ,H2O    ,H2O+   ,@H2O   ,H3O+   ,#MG    ,#C2    ,MG+    ,C2+    ,C2     ,MG     ,@MG    ,@C2    ,C2H    ,C2H+   ,#C2H   ,@C2H   ,CN     ,#C2H2  ,C2H2   ,C2H2+  ,CN+    ,@C2H2  ,#C2H3  ,HNC    ,HCN+   ,#HCN   ,C2H3   ,#HNC   ,HCN    ,@C2H3  ,@HCN   ,@HNC   ,SI+    ,#H2CN  ,SI     ,C2H4   ,#C2H4  ,#SI    ,N2+    ,HCNH+  ,H2CN   ,CO+    ,CO     ,#N2    ,#CO    ,N2     ,@H2CN  ,@C2H4  ,@SI    ,@N2    ,@CO    ,#SIH   ,#C2H5  ,C2H5   ,SIH    ,SIH+   ,HOC+   ,#HCO   ,HCO+   ,HCO    ,N2H+   ,@SIH   ,@C2H5  ,@HCO   ,#NO    ,#H2CO  ,H2CO   ,H2CO+  ,NO     ,NO+    ,SIH2   ,SIH2+  ,#SIH2  ,@NO    ,@H2CO  ,@SIH2  ,CH2OH  ,#CH2OH ,#HNO   ,#SIH3  ,SIH3   ,HNO+   ,HNO    ,H3CO   ,H3CO+  ,SIH3+  ,#H3CO  ,@CH2OH ,@HNO   ,@SIH3  ,@H3CO  ,SIH4+  ,SIH4   ,S      ,S+     ,O2     ,#CH3OH ,#O2    ,#SIH4  ,O2+    ,CH3OH  ,H2NO+  ,@CH3OH ,@O2    ,@SIH4  ,HS+    ,CH3OH2+,#HS    ,HS     ,SIH5+  ,O2H    ,O2H+   ,#O2H   ,@HS    ,@O2H   ,#H2S   ,H2S    ,H2S+   ,@H2S   ,CL     ,CL+    ,H3S+   ,HCL+   ,HCL    ,C3+    ,#HCL   ,@HCL   ,H2CL+  ,C2N    ,C2N+   ,C3H2   ,#C3H2  ,@C3H2  ,C2NH+  ,SIC    ,SIC+   ,#CH3CCH,CH3CCH ,#SIC   ,@CH3CCH,@SIC   ,#CH3CN ,C3H5+  ,CH3CN  ,@CH3CN ,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,#OCN   ,#CH2CO ,#CH3CNH,@OCN   ,@CH2CO ,@CH3CNH,#HNCO  ,HNCO   ,@HNCO  ,#CH3CHO,CH3CHO ,SIO+   ,CS     ,CS+    ,CO2    ,#CO2   ,#SIO   ,SIO    ,#CS    ,@CH3CHO,@CO2   ,@SIO   ,@CS    ,HCOO   ,#HCOO  ,#NH2CHO,SIOH+  ,HCS    ,HCS+   ,NH2CHO ,HCO2+  ,@HCOO  ,@NH2CHO,H2CS   ,#NO2   ,#H2CS  ,#H2SIO ,#HCOOH ,HCOOH  ,#NS    ,NS     ,NO2    ,H2SIO  ,H2CS+  ,NS+    ,@NO2   ,@H2CS  ,@H2SIO ,@HCOOH ,@NS    ,H3CS+  ,HNS+   ,#SO    ,SO+    ,SO     ,@SO    ,C4H    ,HSO+   ,#C4H   ,@C4H   ,C3N    ,#HC3N  ,HC3N   ,@HC3N  ,#SIC2  ,SIC2+  ,C2N2+  ,SIC2   ,NCCN   ,#NCCN  ,@SIC2  ,@NCCN  ,SIS+   ,#OCS   ,#SIS   ,OCS    ,OCS+   ,SIS    ,@OCS   ,@SIS   ,HOCS+  ,HSIS+  ,C4N    ,C4N+   ,#C4N   ,@C4N   ,SO2    ,SO2+   ,S2     ,#SO2   ,SIC3+  ,#SIC3  ,S2+    ,SIC3   ,@SO2   ,@SIC3  ,HS2    ,HS2+   ,HSO2+  ,H2S2+  ,H2S2   ,#H2S2  ,@H2S2  ,E-     ,BULK   ,SURFACE
  0.000E+00, 1.0000E+08,  500.00, 9.6458E+03,   1,    5.00000E-01,    0.00000E+00,    0.00000E+00,    0.00000E+00,    2.50000E-01,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    1.00000E-01,    0.00000E+00,    0.00000E+00,    1.77000E-04,    0.00000E+00,    1.00000E-10,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    6.18000E-05,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    3.34000E-04,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    2.25600E-07,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    1.78000E-06,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    3.51000E-06,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    3.39000E-08,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    0.00000E+00,    1.82324E-04,    0.00000E+00,    0.00000E+00
  1.000E-07, 1.0000E+08,  500.00, 9.6458E+03,   1,    5.00000E-01,    1.00000E-30,    6.17548E-16,    1.00000E-30,    2.50000E-01,    1.00000E-30,    8.30979E-18,    1.00000E-30,    7.13312E-19,    1.00000E-01,    3.69720E-18,    1.63409E-20,    1.77000E-04,    1.00000E-30,    1.35415E-10,    1.00000E-30,    1.32956E-14,    1.17828E-10,    1.00000E-30,    1.00000E-30,    2.95220E-18,    5.48774E-12,    1.00000E-30,    6.18000E-05,    1.08580E-20,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.54742E-22,    1.06051E-26,    2.37663E-13,    1.50981E-20,    1.00000E-30,    1.00000E-30,    1.00000E-30,    9.55723E-20,    1.00000E-30,    5.12795E-30,    1.00000E-30,    1.00000E-30,    5.34310E-24,    1.00000E-30,    3.34000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.28645E-21,    6.04267E-11,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.90901E-26,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.30297E-16,    1.58684E-22,    1.00000E-30,    1.97413E-24,    1.00000E-30,    1.00000E-30,    1.43177E-11,    5.71193E-20,    1.68033E-29,    2.25586E-07,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.12570E-21,    1.00000E-30,    1.00000E-30,    7.58624E-18,    1.00000E-30,    1.00000E-30,    1.78164E-23,    2.16076E-16,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.37447E-17,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.06565E-20,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.78000E-06,    1.00000E-30,    6.86228E-13,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.57373E-22,    2.50592E-19,    4.96055E-27,    3.04671E-15,    1.25194E-16,    1.00000E-30,    1.00000E-30,    6.25000E-24,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.64629E-15,    6.21078E-17,    1.00000E-30,    2.14811E-16,    3.42214E-22,    3.50517E-23,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.25919E-26,    2.54421E-19,    3.08078E-17,    4.21607E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    9.58561E-29,    1.00000E-30,    1.00000E-30,    1.08124E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.91394E-13,    3.51000E-06,    9.98969E-17,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.06423E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.24622E-17,    1.00000E-30,    1.00000E-30,    7.65393E-24,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.66473E-16,    3.13250E-08,    1.00000E-30,    2.44558E-09,    5.95358E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.29470E-10,    1.00000E-30,    4.24479E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.13245E-30,    1.00000E-30,    9.21610E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.82540E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.45319E-18,    6.94718E-30,    1.78122E-21,    3.06269E-28,    1.00000E-30,    1.00000E-30,    1.80721E-24,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.21335E-20,    1.00000E-30,    1.33563E-23,    1.00000E-30,    6.44561E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.39026E-29,    6.02718E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.58357E-17,    3.76711E-26,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.19373E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    1.00000E-30,    1.00000E-30
  1.000E-06, 1.0000E+08,  500.00, 9.6458E+03,   1,    5.00000E-01,    1.00000E-30,    6.57968E-14,    1.00000E-30,    2.50000E-01,    1.00000E-30,    3.29235E-17,    1.00000E-30,    3.76757E-17,    1.00000E-01,    3.69719E-17,    4.10770E-19,    1.76999E-04,    1.00000E-30,    4.72659E-10,    1.00000E-30,    8.83139E-12,    5.51226E-10,    1.00000E-30,    1.00000E-30,    1.98704E-14,    2.05740E-10,    1.00000E-30,    6.18000E-05,    1.08580E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.59046E-21,    2.43690E-23,    1.11837E-10,    8.24603E-17,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.15261E-17,    1.00000E-30,    3.08940E-25,    2.88813E-28,    9.79406E-29,    2.29847E-21,    1.00000E-30,    3.33999E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.87324E-18,    6.04129E-10,    1.00000E-30,    1.04902E-27,    2.06757E-30,    1.47936E-22,    1.00000E-30,    1.00000E-30,    1.46355E-26,    1.00000E-30,    3.30118E-14,    6.45858E-19,    1.00000E-30,    6.27024E-20,    1.00000E-30,    1.00000E-30,    1.43136E-10,    3.33976E-16,    7.04636E-26,    2.25457E-07,    1.00000E-30,    1.00000E-30,    2.93031E-28,    5.60797E-17,    1.00000E-30,    1.00000E-30,    3.48809E-15,    1.00000E-30,    2.89372E-24,    8.87487E-18,    7.47453E-15,    1.00000E-30,    1.00000E-30,    1.15610E-27,    5.30549E-15,    1.00000E-30,    1.00000E-30,    1.00000E-30,    9.66683E-17,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.77999E-06,    1.00000E-30,    6.85753E-12,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.64805E-19,    1.17233E-15,    2.98854E-22,    1.13910E-13,    5.89494E-14,    1.00000E-30,    1.00000E-30,    6.25428E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    9.69632E-15,    2.69608E-14,    1.00000E-30,    1.17754E-13,    1.86394E-17,    1.37305E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.14637E-21,    1.33461E-15,    3.07994E-15,    4.21241E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.84130E-24,    1.00000E-30,    1.00000E-30,    4.55764E-24,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.91366E-12,    3.50999E-06,    9.98688E-15,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.87267E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.63286E-16,    1.00000E-30,    1.00000E-30,    7.17853E-22,    1.00000E-30,    1.36374E-30,    1.79655E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00851E-30,    1.55989E-27,    1.00000E-30,    3.35352E-15,    1.53853E-08,    1.00000E-30,    1.08215E-08,    4.77921E-19,    1.49649E-26,    1.00000E-30,    1.00000E-30,    7.69319E-09,    1.00000E-30,    2.19664E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.96630E-23,    1.00000E-30,    6.61907E-18,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.16656E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.45538E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00013E-30,    7.67659E-16,    4.93771E-25,    1.19376E-17,    1.79661E-22,    1.00000E-30,    1.00000E-30,    5.73434E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.61601E-17,    1.00000E-30,    9.16433E-19,    1.00000E-30,    3.86410E-23,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.04250E-24,    6.18965E-20,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.23473E-30,    1.00665E-30,    1.00000E-30,    1.58331E-15,    3.76498E-23,    1.00000E-30,    1.00000E-30,    2.28755E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.09583E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.49557E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00155E-30,    1.00000E-30,    1.00000E-30,    1.00055E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.02634E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    1.00000E-30,    1.00000E-30
  1.000E-05, 1.0000E+08,  500.00, 9.6458E+03,   1,    5.00000E-01,    1.00000E-30,    5.63046E-12,    1.00000E-30,    2.50000E-01,    1.00000E-30,    3.54452E-17,    1.00000E-30,    4.92923E-16,    1.00000E-01,    3.69712E-16,    5.55161E-19,    1.76990E-04,    1.00000E-30,    4.99559E-09,    1.00000E-30,    9.66021E-10,    6.31200E-10,    1.00000E-30,    1.00000E-30,    1.58655E-11,    3.89533E-10,    1.00000E-30,    6.18000E-05,    1.08580E-18,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10492E-20,    7.38031E-21,    2.95000E-09,    3.70639E-14,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.27729E-15,    1.00000E-30,    1.99230E-21,    3.49937E-22,    3.54154E-24,    3.32510E-20,    1.00000E-30,    3.33994E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.69254E-15,    6.02758E-09,    1.00000E-30,    3.57967E-23,    1.79833E-23,    4.40630E-20,    1.00000E-30,    1.00000E-30,    3.39175E-23,    1.00000E-30,    3.28349E-12,    1.43088E-15,    1.00000E-30,    1.39015E-15,    1.00000E-30,    1.00000E-30,    1.42727E-09,    1.54517E-13,    5.07825E-21,    2.24173E-07,    1.00000E-30,    1.00000E-30,    1.04843E-22,    1.30887E-13,    1.00000E-30,    1.00000E-30,    2.33366E-13,    1.00000E-30,    1.59762E-18,    3.43544E-13,    1.30204E-14,    1.00000E-30,    1.00000E-30,    3.64775E-22,    3.50688E-14,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.58394E-14,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.77993E-06,    1.00000E-30,    6.81028E-11,    1.00000E-30,    1.00000E-30,    1.00000E-30,    9.81586E-19,    1.89854E-13,    1.92681E-18,    8.79166E-13,    5.96287E-12,    1.00000E-30,    1.00000E-30,    6.24371E-18,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00151E-30,    1.00000E-30,    1.02027E-14,    1.22168E-12,    1.00000E-30,    1.33571E-11,    5.10657E-14,    1.29087E-17,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.89108E-17,    3.60126E-13,    3.07154E-13,    4.19409E-16,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00002E-30,    8.61783E-20,    1.46887E-27,    1.00000E-30,    7.23484E-21,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.91090E-11,    3.50991E-06,    9.95862E-13,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.09218E-18,    1.00000E-30,    1.03652E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.93414E-15,    1.00000E-30,    1.00000E-30,    4.01817E-20,    1.00000E-30,    1.49411E-25,    3.70203E-27,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.16749E-28,    7.89310E-23,    1.00000E-30,    6.12537E-15,    1.25682E-11,    1.00000E-30,    3.79778E-11,    1.68447E-17,    5.44489E-21,    1.00000E-30,    1.00000E-30,    3.38494E-08,    1.00000E-30,    1.87191E-17,    2.30560E-27,    1.00000E-30,    1.00000E-30,    2.19958E-17,    1.00000E-30,    1.02253E-14,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00187E-30,    1.78247E-30,    1.00000E-30,    1.01881E-30,    1.00000E-30,    1.00000E-30,    8.62685E-22,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00139E-30,    4.16546E-14,    5.63355E-21,    9.42812E-15,    7.67040E-18,    1.00000E-30,    1.00000E-30,    4.46864E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.11812E-14,    1.01137E-30,    1.04655E-14,    1.00000E-30,    5.09214E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.31688E-20,    8.76069E-18,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.97762E-26,    1.76006E-29,    1.00000E-30,    1.58081E-13,    3.74219E-20,    1.00000E-30,    1.00000E-30,    3.77100E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.67553E-23,    1.40406E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.25399E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.33555E-28,    1.00000E-30,    1.00000E-30,    1.00630E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00280E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00087E-30,    1.08242E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82319E-04,    1.00000E-30,    1.00000E-30
