Elemental abundances, C:   1.77000E-004 O:   3.34000E-004 N:   6.18000E-005 S:   3.51000E-006
 Radfield    1.0000000000000000       Zeta    1.0000000000000000     
Time,Density,gasTemp,av,point,H      ,#H     ,H+     ,H2     ,#H2    ,H2+    ,H3+    ,HE     ,HE+    ,HEH+   ,C      ,#C     ,C+     ,CH     ,CH+    ,#CH    ,CH2    ,CH2+   ,#CH2   ,N      ,N+     ,#N     ,CH3    ,CH3+   ,#CH3   ,NH     ,NH+    ,#NH    ,#CH4   ,CH4    ,CH4+   ,NH2    ,NH2+   ,#NH2   ,O      ,#O     ,O+     ,#NH3   ,CH5+   ,NH3    ,NH3+   ,OH     ,OH+    ,#OH    ,#H2O   ,H2O    ,H2O+   ,NH4+   ,H3O+   ,C2     ,C2+    ,MG     ,MG+    ,#C2    ,#MG    ,C2H    ,C2H+   ,#C2H   ,#C2H2  ,C2H2   ,C2H2+  ,CN     ,CN+    ,#HCN   ,#HNC   ,C2H3   ,HCN    ,HCN+   ,HNC    ,#C2H3  ,#CO    ,#N2    ,CO     ,CO+    ,H2CN   ,HCNH+  ,N2     ,N2+    ,SI     ,SI+    ,#H2CN  ,#C2H4  ,C2H4   ,HCO    ,HCO+   ,#HCO   ,HOC+   ,N2H+   ,SIH    ,SIH+   ,C2H5   ,#C2H5  ,#NO    ,#H2CO  ,H2CO   ,H2CO+  ,NO     ,NO+    ,SIH2   ,SIH2+  ,H3CO   ,H3CO+  ,#H3CO  ,HNO    ,HNO+   ,SIH3   ,SIH3+  ,#HNO   ,CH2OH  ,#CH2OH ,#O2    ,#CH3OH ,#SIH4  ,CH3OH  ,H2NO+  ,O2     ,O2+    ,S      ,S+     ,SIH4   ,SIH4+  ,CH3OH2+,HS     ,HS+    ,O2H    ,O2H+   ,SIH5+  ,#O2H   ,#HS    ,#H2S   ,H2S    ,H2S+   ,CL     ,CL+    ,H3S+   ,#HCL   ,C3+    ,HCL    ,HCL+   ,H2CL+  ,C2N    ,C2N+   ,C3H2   ,#C3H2  ,C2NH+  ,#CH3CCH,CH3CCH ,SIC    ,SIC+   ,#SIC   ,#CH3CN ,C3H5+  ,CH3CN  ,#CH2CO ,#CH3CNH,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,#HNCO  ,HNCO   ,#SIO   ,#CS    ,#CO2   ,CO2    ,CS     ,CS+    ,SIO    ,SIO+   ,CH3CHO ,#CH3CHO,HCO2+  ,HCS    ,HCS+   ,SIOH+  ,NH2CHO ,#NH2CHO,HCOO   ,#HCOO  ,#H2CS  ,#NO2   ,#NS    ,#H2SIO ,H2CS   ,H2CS+  ,H2SIO  ,NO2    ,NS     ,NS+    ,HCOOH  ,#HCOOH ,H3CS+  ,HNS+   ,#SO    ,SO     ,SO+    ,C4H    ,HSO+   ,#C4H   ,C3N    ,#HC3N  ,HC3N   ,C2N2+  ,NCCN   ,SIC2   ,SIC2+  ,#NCCN  ,#SIC2  ,#SIS   ,#OCS   ,OCS    ,OCS+   ,SIS    ,SIS+   ,HOCS+  ,HSIS+  ,C4N    ,C4N+   ,#C4N   ,#SIC3  ,SIC3+  ,SIC3   ,#SO2   ,S2     ,S2+    ,SO2+   ,SO2    ,HS2    ,HS2+   ,HSO2+  ,H2S2+  ,H2S2   ,#H2S2  ,BULK   ,SURFACE,E-     
  1.000E-07, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.92470E-15,    1.78903E-17,    2.50000E-01,    1.00000E-30,    9.48000E-18,    7.79661E-25,    1.00000E-01,    3.69720E-18,    1.94915E-26,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.92470E-15,    3.10675E-17
  1.000E-06, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.87830E-14,    1.78903E-16,    2.50000E-01,    2.53873E-26,    9.47999E-17,    7.79655E-23,    1.00000E-01,    3.69720E-17,    1.94914E-24,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.03324E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.03324E-30,    1.00000E-30,    1.00000E-30,    5.87830E-14,    3.10675E-16
  1.000E-05, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.87364E-13,    1.78904E-15,    2.50000E-01,    2.53277E-23,    9.47987E-16,    7.79649E-21,    1.00000E-01,    3.69720E-16,    1.94910E-22,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.06661E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00001E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00001E-30,    1.00000E-30,    1.06661E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00002E-30,    1.06660E-30,    1.00000E-30,    1.06661E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00001E-30,    1.00002E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.06660E-30,    1.00001E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06662E-30,    1.00000E-30,    1.06660E-30,    1.00001E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00006E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.06660E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.00002E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06661E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.06663E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.06660E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00001E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.06660E-30,    1.00000E-30,    1.00000E-30,    5.87364E-13,    3.10675E-15
  1.000E-04, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.87138E-12,    1.78908E-14,    2.50000E-01,    2.52985E-20,    9.47872E-15,    7.79586E-19,    1.00000E-01,    3.69720E-15,    1.94879E-20,    1.09999E-30,    1.00000E-30,    1.00003E-30,    1.10004E-30,    1.00000E-30,    1.00000E-30,    1.09997E-30,    1.00000E-30,    1.00000E-30,    1.10001E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00013E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10001E-30,    1.00000E-30,    1.10000E-30,    1.00008E-30,    1.00000E-30,    1.10006E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00021E-30,    1.10000E-30,    1.00002E-30,    1.10009E-30,    1.00005E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00003E-30,    1.00000E-30,    1.00005E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00009E-30,    1.00022E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.09999E-30,    1.10002E-30,    1.00010E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10015E-30,    1.00000E-30,    1.09998E-30,    1.00007E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00060E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.09997E-30,    1.00009E-30,    1.00000E-30,    1.00003E-30,    1.00016E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.09999E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.09999E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.10005E-30,    1.00000E-30,    1.00000E-30,    1.00002E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.10029E-30,    1.00001E-30,    1.10000E-30,    1.00000E-30,    1.00008E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00010E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.09999E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.10002E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00004E-30,    1.00003E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.10000E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00007E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.10000E-30,    1.00000E-30,    1.00000E-30,    5.87138E-12,    3.10675E-14
  1.000E-03, 1.0010E+02,   10.00, 2.0097E+00,   1,    5.00000E-01,    5.69799E-11,    1.78951E-13,    2.50000E-01,    2.31228E-17,    9.46722E-14,    7.78963E-17,    1.00000E-01,    3.69720E-14,    1.94568E-18,    1.13355E-30,    1.00000E-30,    1.00027E-30,    1.13497E-30,    1.00000E-30,    1.00000E-30,    1.13417E-30,    1.00000E-30,    1.00000E-30,    1.13373E-30,    1.00000E-30,    1.00000E-30,    1.13446E-30,    1.00128E-30,    1.00000E-30,    1.13452E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13475E-30,    1.00000E-30,    1.13435E-30,    1.00080E-30,    1.00000E-30,    1.13418E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00206E-30,    1.13441E-30,    1.00021E-30,    1.13519E-30,    1.00054E-30,    1.00000E-30,    1.00000E-30,    1.13417E-30,    1.00029E-30,    1.00000E-30,    1.00051E-30,    1.13363E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13364E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13369E-30,    1.00087E-30,    1.00215E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13357E-30,    1.13387E-30,    1.00100E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13557E-30,    1.00000E-30,    1.13346E-30,    1.00071E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00601E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.13352E-30,    1.00089E-30,    1.00000E-30,    1.00029E-30,    1.00158E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13366E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13358E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13355E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13426E-30,    1.00000E-30,    1.13414E-30,    1.00000E-30,    1.00005E-30,    1.00017E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.13659E-30,    1.00014E-30,    1.13363E-30,    1.00000E-30,    1.00079E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00103E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13359E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.13387E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00036E-30,    1.00025E-30,    1.13363E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.13363E-30,    1.13363E-30,    1.13363E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00066E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.13363E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    1.00004E-30,    1.00000E-30,    1.13363E-30,    1.00000E-30,    1.00000E-30,    5.69800E-11,    3.10675E-13
