15:AD:C2-:C6:C8:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8051N.NOTES""":
16:AD:C2-:C7:C9:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8051N.NOTES""":
17:AD:C2-:C8:C10:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8051N.NOTES""":
21:AD:C3-:C6:C9:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
22:AD:C3-:C7:C10:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
27:AD:C4-:C6:C10:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
32:AD:C6-:C2:C8:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
33:AD:C6-:C3:C9:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
34:AD:C6-:C4:C10:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
35:AD:C7-:C2:C9:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
36:AD:C7-:C3:C10:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
37:AD:C8-:C2:C10:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1046/J.1365-8711.2000.03560.X""":"""A06_8029NS.NOTES""":
47:AD:C:C5H-:C6H:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1088/0004-637X/700/1/752""":"""A06_8026NS.NOTES""":
48:AD:C:C6-:C7:E-:::1:1.00E-09:0.00:0.0:10:300:E:D:"""10.1088/0004-637X/700/1/752""":"""A06_8026NS.NOTES""":
